iucn2020_binomial,phylacine_binomial,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Crocidura niobe,Crocidura niobe,Eulipotyphla,16,1.16113,0.33024844,95.7889123,0,50,50,3,2,G,3,1,1,0,313.2328611,2.99,3.085515,65.80120157,25.6089462,21.99288111,138.6783586,164.1917758,458.0899823,776.4633693,1863.52,0.856903957
Crocidura eburnea,Crocidura obscurior,Eulipotyphla,3.49,1.2295825,0.252672083,69.673785,0,50,50,2,2,G,1,1,1,0,636.3708083,2.99,3.287665,79.46140687,27.84076598,24.15809454,170.6066631,198.4454958,492.1419149,1518.556024,600,0.047191073
Crocidura obscurior,Crocidura obscurior,Eulipotyphla,3.49,1.2295825,0.252672083,69.673785,0,50,50,2,2,G,1,1,1,0,636.3708083,2.99,3.287665,79.46140687,27.84076598,24.15809454,170.6066631,198.4454958,492.1419149,1518.556024,600,0.047191073
Crocidura olivieri,Crocidura olivieri,Eulipotyphla,36.36,2.26,0.44,124.055,0,50,50,3,2,G,4,1,1,0,803,3.37,3.412725,59.94474863,25,22.2816244,116.9059514,144.1040945,496.0523599,72.36,1884.680143,1.281206269
Crocidura orientalis,Crocidura orientalis,Eulipotyphla,12,6.59566685,0.477539154,95,0,50,50,3,2,G,1,1,1,0,816.8122083,1.615,2.48091,109.9090593,37.85420763,35.53098196,207.6927929,250.0018409,704.8825238,838.7294056,1200,0.744238559
Crocidura orii,Crocidura orii,Eulipotyphla,10.6,0.88,0.288851747,82.145,0,50,50,3,2,G,1,1,1,0,1460,4.165,3.5,28.23066403,29,23.82,75,104,422.6082836,4582.313407,300,0.700346932
Crocidura pachyura,Crocidura pachyura,Eulipotyphla,10.6,0.88,0.242967203,82.145,0,50,50,3,2,G,2,1,1,0,1460,4.04,3.5,28.23066403,29,23.82,75,104,426.0657092,5283.900117,1000,0.700346932
Crocidura panayensis,Crocidura palawanensis,Eulipotyphla,8.157340556,0.9833225,0.27762422,83.3461264,0,50,50,3,2,G,1,1,1,0,248.7677777,3.25548,3.066235,58.70667493,25.4943263,21.90256012,127.1467577,150.7352835,451.0808849,1039.651277,1300,0.615987881
Crocidura palawanensis,Crocidura palawanensis,Eulipotyphla,8.157340556,0.9885475,0.278891611,84.1363614,0,50,50,3,2,G,3,1,1,0,272.5657777,3.3176975,3.04421,58.49177712,25.17846342,22.10869286,126.7553455,150.3367142,442.4885234,1045.323701,1300,0.615987881
Crocidura paradoxura,Crocidura paradoxura,Eulipotyphla,8.23,0.8920975,0.274230043,79.7440046,0,50,50,3,2,G,1,1,1,0,328.1887361,3.36047,3.0579,61.02909923,26.25787426,22.4473935,138.7623486,155.9037463,451.9123294,1220.782251,1000,0.618670312
Crocidura parvipes,Crocidura parvipes,Eulipotyphla,8.157340556,0.685185,0.247783651,76.7088274,0,50,50,3,2,G,2,1,1,0,771.7336944,3.9045,3.128405,79.99122493,26.84574078,23.66111362,166.4588661,182.1823105,425.9553521,1956.25503,1109.738,0.615987881
Crocidura pasha,Crocidura pasha,Eulipotyphla,6.5,0.8301325,0.227176044,68.0268782,0,50,50,3,2,G,1,1,1,0,303.7246111,3.319235,2.9882,79.28485969,25.264042,21.51938124,157.4692702,178.6754319,470.0165884,902.1972534,2150.025,0.551113312
Crocidura pergrisea,Crocidura pergrisea,Eulipotyphla,10.1,1.14117,0.292324722,86.4476996,0,50,50,3,2,G,1,1,1,0,230.4174027,3.04413,3.322185,51.07092241,26.35939614,22.42215892,111.6549105,138.7924014,453.6238174,948.7010223,1235.635,0.683960199
Crocidura phaeura,Crocidura phaeura,Eulipotyphla,10.49,1.1763378,0.35269049,84,0,50,50,3,2,G,1,1,1,0,101.7853194,2.793775,3.17621,69.09057037,25.98151176,22.69137574,134.5118612,160.3955283,510.5294383,747.3071384,1300,0.696776261
Crocidura phanluongi,Crocidura phanluongi,Eulipotyphla,40142.28516,1310.072437,92.7623567,972.0807525,0,50,50,3,2,G,1,1,1,0,5208.053904,2.3675925,1.687779167,238.217423,114.1313706,116.8837182,559.1125817,670.6565221,2155.032497,249.1564393,430,18.79978051
Crocidura phuquocensis,Crocidura phuquocensis,Eulipotyphla,70111.81636,1671.353587,125.1469036,1070.979328,0,50,50,3,2,G,1,1,1,0,5351.234279,2.346376667,1.659989167,248.2774376,126.5108119,123.4718274,599.7522438,688.2666192,2214.23175,257.330745,0,18.66650163
Crocidura picea,Crocidura picea,Eulipotyphla,8.157340556,0.74388,0.250111728,78.8107767,0,50,50,3,2,G,2,1,1,0,769.483875,3.739805,3.095865,73.31822798,27.1912879,23.63218622,155.7749493,174.024625,428.8663427,1861.581721,1100,0.615987881
Crocidura pitmani,Crocidura pitmani,Eulipotyphla,10.35,1.0854475,0.319795947,90.5892937,0,50,50,3,2,G,1,1,1,0,263.401236,3.572908333,2.93321,48.90178311,24.53836408,21.56636914,108.8737114,133.6138249,448.2910896,870.7093454,2185.817,0.692204037
Crocidura planiceps,Crocidura planiceps,Eulipotyphla,2.5,1.232485,0.204596427,66,0,50,50,3,2,G,1,1,1,0,409.2269486,3,3.2436,83.63579288,26.84362626,23.08397176,173.3246432,186.9811211,499.2445032,1292.511075,996.528,0.345067423
Crocidura fingui,Crocidura poensis,Eulipotyphla,17.1,8.74567385,0.419533285,94.83364979,0,50,50,3,2,G,2,1,1,0,152.0833335,2.44,3.32152,65.32135182,30.52615683,25.89203848,138.1598002,159.9231199,507.0817882,1320.887948,181,0.885281626
Crocidura poensis,Crocidura poensis,Eulipotyphla,17.1,1.680935,0.404044897,96.8282882,0,50,50,3,2,G,1,1,1,0,152.0833335,2.44,3.16814,62.60749062,26.11748403,23.66627074,134.8239755,152.3668482,496.4455885,974.0684634,1083.861,0.885281626
Crocidura polia,Crocidura polia,Eulipotyphla,5.63,0.810429,0.229526422,71,0,50,50,3,2,G,1,1,1,0,422.3678611,3.3175175,3.06866,96.66581531,26.12485358,23.47544426,213.8183903,245.6439943,524.1788366,1173.437252,1251.134333,0.513644297
Crocidura pullata,Crocidura pullata,Eulipotyphla,10.6,0.88,0.284170301,82.145,0,50,50,3,2,G,3,1,1,0,1460,4.04,3.5,28.23066403,29,23.82,75,104,421.5785783,4529.721138,1109.191333,0.700346932
Crocidura raineyi,Crocidura raineyi,Eulipotyphla,14.49,1.47757,0.37912829,101.2306991,0,50,50,3,2,G,1,1,1,0,193.6101945,2.919035,3.27467,51.71810661,25.73866983,21.75916856,111.3228737,136.0685418,461.2102469,797.8380397,1642.941,0.816275695
Crocidura ramona,Crocidura ramona,Eulipotyphla,4.5,0.669105,0.214987559,64.6962825,0,50,50,3,2,G,1,1,1,0,663.2371403,3.64789,3.10224,81.76563459,26.77319222,23.28080286,177.1128267,205.8551977,453.0770153,1483.504285,1271.111,0.460243314
Crocidura rapax,Crocidura rapax,Eulipotyphla,10.6,0.88,0.284170301,82.145,0,50,50,3,2,G,3,1,1,0,1460,4.04,3.5,28.23066403,29,23.82,75,104,421.5785783,4529.721138,1109.191333,0.700346932
Crocidura religiosa,Crocidura religiosa,Eulipotyphla,7,0.7893125,0.228173313,68.0241891,0,50,50,3,2,G,2,1,1,0,456.25,3.38273,3.02939,81.01296933,25.95432104,22.81727646,166.0082663,178.6816061,467.7282422,1406.328503,1258.936,0.571493633
Crocidura rhoditis,Crocidura rhoditis,Eulipotyphla,14,1.03811,0.316011522,96.069632,0,50,50,3,2,G,1,1,1,0,353.6049027,3.660919375,2.74604,59.63416557,23.5270898,21.40412952,117.4505511,147.8181342,460.2190421,821.8207097,2800,0.802631304
Crocidura roosevelti,Crocidura roosevelti,Eulipotyphla,11,1.0245475,0.275686378,87.8954174,0,50,50,3,2,G,1,1,1,0,199.371111,3.768824375,2.826315,59.97263202,23.36348996,20.77986256,115.9156505,141.8816721,455.2736297,872.5872927,2437.621,0.713174444
Crocidura russula,Crocidura russula,Eulipotyphla,10.6,0.88,0.19,82.145,0,50,50,3,2,G,2,1,1,1,1460,4.04,3.5,28.23066403,29,23.82,75,95.2,448.652,8850,2000,0.700346932
Crocidura selina,Crocidura selina,Eulipotyphla,14.49,1.0213347,0.315079686,97.4066715,0,50,50,3,2,G,2,1,1,0,235.4179027,3.74,2.736415,59.7548579,23.4292031,20.70813758,117.5752938,147.6211298,459.0938416,1008.549301,2618.055,0.816275695
Crocidura serezkyensis,Crocidura serezkyensis,Eulipotyphla,8.157340556,1.011385,0.280822106,87.1211505,0,50,50,3,2,G,1,1,1,0,147.0209861,2.955865,3.1575,59.02476956,25.64034755,21.59281788,127.6678579,150.4496125,468.9694647,861.2551467,1672.904,0.615987881
Crocidura shantungensis,Crocidura shantungensis,Eulipotyphla,7.425,0.53,0.234750742,82,0,50,50,3,2,G,2,1,1,0,1460,4,3.5,91.25,27.15,25.13094,175,202.15,437.3456208,2939.96437,837.953,0.588240092
Crocidura sibirica,Crocidura sibirica,Eulipotyphla,10.94,0.89,0.389695687,129,0,50,50,3,2,G,4,1,1,0,1095,4.72,3.80122,47.59772384,30.13164,22,107.16,137.29164,434.0535867,2422.767364,2026.205,0.711265665
Crocidura sicula,Crocidura sicula,Eulipotyphla,10.84,0.885,0.276397142,86.5,0,50,50,3,2,G,2,1,1,0,1460,4.38,3.5,28.23066403,29.76146,23.18,101.08,130.84146,429.3941646,4117.101053,1000,0.708072463
Crocidura silacea,Crocidura silacea,Eulipotyphla,10.25,0.88,0.288729767,86,0,50,50,3,2,G,4,1,1,0,1460,4.02,3.5,28.23066403,29,23.82,75,104,424.1218066,4274.308568,1355.971333,0.688918823
Crocidura smithii,Crocidura smithii,Eulipotyphla,8.157340556,1.1076178,0.345910949,88,0,50,50,3,2,G,1,1,1,0,133.4825277,2.79047,3.219635,75.07282966,26.71722804,22.62947002,150.6875212,170.060177,514.9697964,877.7215328,1159.62,0.615987881
Crocidura sokolovi,Crocidura sokolovi,Eulipotyphla,44992.2632,1396.518472,102.4217939,986.5220675,0,50,50,3,2,G,1,1,1,0,5222.383196,2.3630325,1.679619167,240.1707826,121.408482,121.9578381,565.872144,675.9316431,2186.646192,250.0201962,100,18.66128515
Crocidura somalica,Crocidura somalica,Eulipotyphla,11.5,1.1371478,0.329365449,80,0,50,50,3,2,G,1,1,1,0,190.7996944,2.911605,3.188665,79.14993461,26.13317558,22.64785008,145.4961656,169.3119604,512.2293098,957.2937439,1231.62,0.728878766
Crocidura stenocephala,Crocidura stenocephala,Eulipotyphla,17.305,1.58935,0.382837883,100.6876867,0,50,50,3,2,G,1,1,1,0,233.7115278,2.99,3.20186,56.28110875,25.22136632,20.85455576,108.9122925,134.2630171,458.8610471,656.3435829,1968.758,0.890466206
Crocidura suaveolens,Crocidura suaveolens,Eulipotyphla,7.425,0.53,0.336003561,82,0,50,50,3,2,G,5,1,1,1,1460,4,3.5,91.25,27.15,25.13094,175,96.045,369.69045,5541.66,1600,0.588240092
Crocidura susiana,Crocidura susiana,Eulipotyphla,10.35,1.0105225,0.265355695,86.1275419,0,50,50,3,2,G,1,1,1,0,216.7968194,3.778749375,2.833475,60.08506501,23.38824682,20.76089176,117.0231377,141.7675519,457.3355481,859.8658396,2438.391,0.692204037
Crocidura tanakae,Crocidura tanakae,Eulipotyphla,14.5,128.1892849,0.70824222,105.7035308,0,50,50,3,2,G,3,1,1,0,1536.851967,0.99,2.272695,122.1924647,52.41136682,47.19651584,247.3449933,286.2359719,776.6105433,936.8153309,2200,0.816551682
Crocidura tansaniana,Crocidura tansaniana,Eulipotyphla,12,1.1945525,0.351355763,100.3205523,0,50,50,3,2,G,1,1,1,0,236.7988194,3.261168333,3.078775,49.53708047,24.79655024,21.34208202,109.7895467,134.5306055,447.8150725,742.7930333,2147.055,0.744238559
Crocidura tarella,Crocidura tarella,Eulipotyphla,12.42,1.34522,0.389690362,107,0,50,50,3,2,G,1,1,1,0,30.41666655,2.75,3.15002,68.6786375,25.72680758,22.4913927,138.8442152,160.2817565,514.9796592,797.5892222,1000,0.756890298
Crocidura tarfayensis,Crocidura tarfayensis,Eulipotyphla,6.085,0.8067715,0.22712222,62.495,0,50,50,3,2,G,1,1,1,0,537.7683903,3.32467,3.120365,95.62662517,26.8156103,23.50574658,215.9909875,249.7324129,525.689742,1271.097288,1202.605,0.533581842
Crocidura telfordi,Crocidura telfordi,Eulipotyphla,13.6,1.283055,0.311678154,94.6725024,0,50,50,3,2,G,1,1,1,0,235.2110694,3.43713,2.97376,60.13588022,25.0665954,21.1970428,122.341629,152.4418738,448.7704759,807.0481679,2159.278,0.791311399
Crocidura tenuis,Crocidura tenuis,Eulipotyphla,12,5.73519105,0.482807628,95,0,50,50,3,2,G,1,1,1,0,703.1947042,1.615,2.52379,112.6213688,37.19353073,34.25634304,210.4743994,257.3754285,643.4230471,756.6080635,2800,0.744238559
Crocidura thalia,Crocidura thalia,Eulipotyphla,8.157340556,0.8655475,0.252882558,80.1408907,0,50,50,3,2,G,3,1,1,0,421.0721111,3.31879,2.982995,70.89603048,26.2169523,22.3780077,150.5416199,179.2761226,465.3631324,992.8380262,2785,0.615987881
Crocidura theresae,Crocidura theresae,Eulipotyphla,19.3,2.3785008,0.453637237,92.8783791,0,50,50,3,2,G,1,1,1,0,382.912375,1.99,3.442235,76.97545303,31.75080693,27.15579384,143.2470666,178.0455628,576.7528948,910.8243031,1077.551,0.939369463
Crocidura thomensis,Crocidura thomensis,Eulipotyphla,8.157340556,0.8767925,0.255829747,77.3377305,0,50,50,3,2,G,1,1,1,0,410.5905277,3.385185,3.097265,72.17864754,25.96379616,22.23932842,151.7018369,166.016146,451.2145822,1209.386585,1325,0.615987881
Crocidura trichura,Crocidura trichura,Eulipotyphla,8.157340556,132.2473367,0.91585607,95,0,0,100,3,1,G,1,1,1,0,1771.565929,0.99,2.145,147.7298089,56.72980355,55.61508888,294.85097,347.8058945,1085.741464,1033.952909,747.041,0.615987881
Crocidura turba,Crocidura turba,Eulipotyphla,12.42,1.348345,0.381659362,107,0,50,50,3,2,G,1,1,1,0,30.41666655,2.75,3.14375,68.6688617,25.72581852,22.60030138,138.4168753,159.6313852,509.3894845,790.4081094,1176.142,0.756890298
Crocidura ultima,Crocidura ultima,Eulipotyphla,16,63.0285288,3.569134849,124.105155,0,50,50,3,2,G,1,1,1,0,1390.193574,1.640495,2.442965,111.94469,45.07395213,41.92987114,234.2950531,268.2748541,710.7251811,879.671004,0,0.856903957
Crocidura usambarae,Crocidura usambarae,Eulipotyphla,11.83,3.247488,0.418285101,79.72,0,50,50,3,2,G,1,1,1,0,527.2181666,1.99,2.45444,113.5559231,32.81107199,34.91502584,210.7492081,251.039509,668.3493642,1074.19651,1330.419,0.739053506
Crocidura viaria,Crocidura viaria,Eulipotyphla,15.3,1.395,0.326724816,88.8,0,50,50,3,2,G,1,1,1,0,434.1695277,3.495,2.887765,56.86280783,25.54792972,20.39212,108.8124528,127.3080034,420.5342319,1186.105117,1903.396,0.838324498
Crocidura virgata,Crocidura virgata,Eulipotyphla,10.49,1.2013478,0.354577933,84,0,50,50,3,2,G,1,1,1,0,147.5624028,2.813225,3.199015,69.44615682,26.35917626,23.32843286,136.3329267,161.1594618,515.513385,804.2883353,1178.933,0.696776261
Crocidura voi,Crocidura voi,Eulipotyphla,8.157340556,0.76255,0.250873018,79.3734647,0,50,50,3,2,G,1,1,1,0,795.68175,3.62572,3.175505,71.84103227,27.27531908,23.41760902,155.7560832,172.7143265,430.1295685,2062.748735,942.374,0.615987881
Crocidura vorax,Crocidura vorax,Eulipotyphla,10.6,0.88,0.285425026,82.145,0,50,50,3,2,G,1,1,1,0,1460,4.04,3.5,28.23066403,29,23.82,75,104,423.6050174,4348.147091,849.4003833,0.700346932
Crocidura vosmaeri,Crocidura vosmaeri,Eulipotyphla,12,6.53710965,0.465295764,95,0,50,50,3,2,G,1,1,1,0,860.5469405,1.615,2.471375,113.3323296,38.06545,35.57521514,210.9197382,251.7901597,715.495068,834.7758807,1000,0.744238559
Crocidura watasei,Crocidura watasei,Eulipotyphla,5.47,7.8211375,0.289198054,63.88,0,50,50,3,2,G,2,1,1,0,495.1924583,3.14,3.2874,79.80058955,29.02101218,24.42271678,162.7525311,179.4634226,485.2210122,1674.833912,400,0.506439005
Crocidura whitakeri,Crocidura whitakeri,Eulipotyphla,5.58,0.7714865,0.212972908,61.2,0,50,50,3,2,G,3,1,1,0,568.8450986,3.636465,2.541035,103.9611433,25.83992035,25.53017898,221.2839498,255.6265212,497.9450721,1318.433653,1760.043,0.511403992
Crocidura wimmeri,Crocidura wimmeri,Eulipotyphla,23.5,2.50852615,0.444101063,101.0781605,0,50,50,3,2,G,1,1,1,0,375.8455695,3.041575,3.277725,65.22748107,25.60231094,23.33705004,133.2677136,151.0371033,488.7420889,1040.976924,1230.34075,1.034514564
Crocidura wuchihensis,Crocidura wuchihensis,Eulipotyphla,5.47,7.796725,0.253771673,63.88,0,50,50,3,2,G,1,1,1,0,518.1114167,3.14,3.291715,73.43346809,29.09461012,24.45154554,162.0228591,178.7204237,469.8046327,1616.609127,200,0.506439005
Crocidura xantippe,Crocidura xantippe,Eulipotyphla,11.4,1.0146525,0.286234419,90.2321161,0,50,50,3,2,G,2,1,1,0,439.5441527,3.67314,2.87457,58.21120176,24.88776788,21.87384084,117.5667108,141.6502319,435.761551,1369.479127,1836.583,0.725766192
Crocidura yankariensis,Crocidura yankariensis,Eulipotyphla,4.99,0.62636,0.198910883,64.1961155,0,50,50,3,2,G,1,1,1,0,735.4828069,3.886375,3.162225,80.59799108,26.7169897,23.0573536,173.8024223,189.6765202,449.2852276,1967.401003,1261.306,0.484152996
Crocidura zaitsevi,Crocidura zaitsevi,Eulipotyphla,39436.24557,1279.408002,91.7218887,966.5119775,0,50,50,3,2,G,1,1,1,0,5186.027675,2.3739275,1.684329167,237.7011334,113.995605,113.4787199,555.0047656,669.8491243,2140.967323,245.7860083,700,18.67163554
Crocidura zaphiri,Crocidura zaphiri,Eulipotyphla,36.36,2.26,0.57546199,129,0,50,50,3,2,G,1,1,1,0,803,3.37,3.616765,52.98641292,25,23.09599404,108.9174155,134.0920012,456.5208991,1406.208106,1353.49,1.281206269
Crocidura zarudnyi,Crocidura zarudnyi,Eulipotyphla,6.708,0.6099625,0.209439718,60.8,0,50,50,3,2,G,1,1,1,0,738.5579319,5.99,3.126485,86.87918638,25.75656621,23.03309656,194.9138766,235.404122,463.4786926,1533.416368,2500,0.559685368
Crocidura zimmeri,Crocidura zimmeri,Eulipotyphla,14.49,8.30382395,0.385290359,95.96472799,0,50,50,3,2,G,1,1,1,0,416.5410416,2.99919,3.279805,70.67171065,30.10259659,24.84781648,140.4612309,169.0346913,487.5028358,1337.554557,100,0.816275695
Crocidura zimmermanni,Crocidura zimmermanni,Eulipotyphla,10.6,0.88,0.267338784,82.145,0,50,50,3,2,G,1,1,1,0,1460,4.04,3.5,28.23066403,29,23.82,75,104,424.4901784,4574.204862,1260,0.700346932
Crocuta crocuta,Crocuta crocuta,Carnivora,63000,1390,152.7000696,1379.055,0,100,0,3,1,G,2,2,1,0,15001.5,2,1,444.7154003,110,321.70852,1049.694,900.705,5054.41125,0.359373066,4100,49.49829343
Crossarchus alexandri,Crossarchus alexandri,Carnivora,1503.4,46.6879875,14.72407143,449.495,20,20,60,2,3,G,1,2,1,0,1456.958333,4,1.85926,207.7786194,60.65603626,57.95919666,361.5055885,274,2110.425,101.1730465,1486.176,1.326468269
Crossarchus ansorgei,Crossarchus ansorgei,Carnivora,700,22.1288825,10.31739168,387.76,20,20,60,2,3,G,1,2,1,0,3892.594208,3.404888333,1.83419,191.9140114,60.16215207,47.6950756,332.2901798,365,1317.65,42.29704257,1602.579,0.871183793
Crossarchus obscurus,Crossarchus obscurus,Carnivora,790,9.78,10.13208,394.49,20,20,60,2,3,G,2,2,1,0,4854.5,4,2.5,121.5767284,68.481,23,274,342.42,1384.606533,266.591899,1500,0.931109517
Crossarchus platycephalus,Crossarchus platycephalus,Carnivora,790,9.78,9.942872346,394.49,0,50,50,2,2,G,2,2,1,0,4854.5,4,2.5,121.5767284,68.481,23,274,334,1507.34,269.7640693,1600,0.931109517
Crossomys moncktoni,Crossomys moncktoni,Rodentia,168.42,16.19871382,2.484754713,199.305,0,40,60,3,2,G,2,3,1,0,2081.50375,1.07,2.018645,112.0322571,39.47924835,40.315183,184.6304481,219.9030226,862.4468356,898.1818862,2300,2.715477768
Crunomys celebensis,Crunomys celebensis,Rodentia,55,7.86174,1.160480677,127,0,0,100,3,1,G,1,3,1,0,1288.012,2.323075,3.34461,46.63999481,35.16115947,24.57063708,95.90986756,129.761097,637.2773132,635.7197672,777,1.56924616
Crunomys fallax,Crunomys fallax,Rodentia,35.72,2.687895,0.84827203,105,8,1,91,2,1,G,1,3,1,0,1155.878958,3.752633333,3.388495,35.47442993,25.08868147,25.02891739,88.6741917,119.115782,514.5037945,1295.004339,1244.444,0.169592703
Crunomys melanius,Crunomys melanius,Rodentia,30.58,2.58712,0.886146913,99.49,8,1,91,2,1,G,2,3,1,0,1068.62875,3.880241667,3.199655,37.88947578,25.44814278,24.8855023,94.94590518,127.2078268,535.0016129,1018.634804,1550,0.155702821
Crunomys suncoides,Crunomys suncoides,Rodentia,37,26.8615628,1.163247256,134.14383,0,0,100,3,1,G,1,3,1,0,1332.183083,2.122475,3.299695,46.93457305,35.90651502,27.25212155,97.57511794,138.2045025,640.4736407,617.7761779,848.8931,1.292207334
Cryptochloris wintoni,Cryptochloris wintoni,Afrosoricida,22.88,2.5838613,0.833355648,89.995,0,60,40,3,2,G,1,1,1,0,1203.688787,2.6790425,1.79491,240.2356831,62.71321072,51.01971572,367.2498798,386.7061744,994.7951823,1059.849386,1406.164667,1.021049522
Cryptochloris zyli,Cryptochloris zyli,Afrosoricida,21.095,2.5954183,0.821580009,89.99,0,60,40,3,2,G,1,1,1,0,1211.396371,2.7729325,1.79371,239.4463037,62.61518662,50.37202472,366.6735854,385.2285598,991.4198139,1094.316779,1405.382667,0.981208555
Cryptomys natalensis,Cryptomys hottentotus,Rodentia,78.425,8.63,1.17,215,100,0,0,1,1,G,3,2,1,0,4015,2.86,1.5,131.909651,82.19559,45.654,450,555.595,1606.95955,816.08,1487.473,0.261370071
Cryptomys hottentotus,Cryptomys hottentotus,Rodentia,78.425,8.63,1.17,215,100,0,0,1,1,G,3,2,1,0,4015,2.86,1.5,131.909651,82.19559,45.654,450,555.595,1606.95955,816.08,1487.473,0.261370071
Cryptomys mahali,Cryptomys hottentotus,Rodentia,78.425,8.63,1.17,215,100,0,0,1,1,G,3,2,1,0,4015,2.86,1.5,131.909651,82.19559,45.654,450,555.595,1606.95955,816.08,1487.473,0.261370071
Cryptomys pretoriae,Cryptomys hottentotus,Rodentia,78.425,8.63,1.17,215,100,0,0,1,1,G,3,2,1,0,4015,2.86,1.5,131.909651,82.19559,45.654,450,555.595,1606.95955,816.08,1487.473,0.261370071
Cryptonanus agricolai,Cryptonanus agricolai,Didelphimorphia,10,30.38519215,1.810798193,74.76,80,0,20,2,3,S,1,2,2,0,1338.420021,7.6665075,1.720315,206.1731594,22.08372242,77.42549845,328.8672027,349.268721,776.4194888,1243.984638,360,0.084198793
Cryptonanus chacoensis,Cryptonanus chacoensis,Didelphimorphia,15.5,3.1785123,1.176674394,97.20040167,80,0,20,2,3,S,2,2,2,0,1205.661917,7.679566667,1.852475,186.7763394,18.76356797,73.36391229,304.0422626,325.1618346,696.821692,458.0050086,1750,0.107149044
Cryptonanus guahybae,Cryptonanus guahybae,Didelphimorphia,22.8,3.3731507,1.423476743,105.352435,80,0,20,2,3,G,1,1,1,0,1386.449458,7.944105,1.91194,175.672782,18.36869188,72.36373346,286.7257192,314.9738552,695.9468732,568.269935,1325.951,0.132486013
Cryptonanus ignitus,Cryptonanus ignitus,Didelphimorphia,24.7,6.9445141,1.672664491,105.615625,80,0,20,2,3,S,1,2,2,0,1299.413687,8.315975,1.956525,169.3973936,20.11781902,74.1711111,288.2674214,310.5269854,703.9073077,515.6696469,1420.068,0.138448798
Cryptonanus unduaviensis,Cryptonanus unduaviensis,Didelphimorphia,24.6,9.1643767,1.418619675,109.0595517,80,0,20,2,3,G,1,1,1,0,1320.846792,7.92621,1.917545,169.964152,21.44645835,72.56479444,284.1663353,312.0946384,701.9019501,585.9740542,1127.9,0.13814023
Cryptoprocta ferox,Cryptoprocta ferox,Carnivora,9500,100,33.52594667,763.02,0,90,10,3,2,S,1,2,2,0,8431.5,3,1,399.0367471,91.308,129,1496,1415,2555,0.18,2600,19.58835306
Cryptoprocta spelea,Cryptoprocta spelea,Carnivora,17000,328.1650343,70.59203585,907.913175,3,74,23,3,2,G,1,2,1,0,8259.068119,2.03173,1.7306275,258.8551869,88.57857263,112.2242341,737.109676,822.8580893,2762.441991,2.847316938,1925.080333,26.05153562
Cryptotis alticola,Cryptotis alticola,Eulipotyphla,6.865,0.6681212,0.252379906,85,0,0,100,3,1,G,2,1,1,0,802.614925,2.995,2.075405,76.0674332,24.18930954,27.90031484,274.5859428,307.3846066,468.3325078,920.5039545,1940,0.566066198
Cryptotis brachyonyx,Cryptotis brachyonyx,Eulipotyphla,9.6,0.5911916,0.241867798,79.8669055,0,20,80,3,1,G,1,1,1,0,893.2614583,4.0705,2.080455,69.52767497,22.66362326,27.36840972,264.303144,298.6435524,441.4576859,984.8761089,1415,0.667154256
Cryptotis colombiana,Cryptotis colombiana,Eulipotyphla,5.9,2.0723357,0.385835681,80.0978025,0,50,50,3,3,G,2,3,1,0,832.3101083,3.240205,1.899825,105.3384081,24.34554348,32.54977581,262.8333957,311.0795732,515.8773415,616.0298917,1050,0.525570333
Cryptotis endersi,Cryptotis endersi,Eulipotyphla,8,4.0651016,0.488356499,89,0,50,50,3,3,G,1,3,1,0,857.9948542,3.0928975,1.947245,102.8186506,25.92390899,32.37730963,260.4452193,308.3015795,555.8829097,390.1393174,650,0.610137124
Cryptotis equatoris,Cryptotis equatoris,Eulipotyphla,11.77,0.7372112,0.26111377,80.8233701,0,50,50,3,3,G,2,1,1,0,955.1742792,4.427281042,2.25239,70.78163533,21.829052,27.51281386,227.8727833,268.0292661,445.1532508,873.5830674,2380,0.737214423
Cryptotis cavatorculus,Cryptotis goldmani,Eulipotyphla,6.865,2.9185307,0.478366606,85,0,50,50,3,3,G,1,3,1,0,876.0851667,2.995,1.94414,105.6589245,25.45965902,34.13937116,262.9875042,313.7997481,567.9185515,115.15,1650,0.566066198
Cryptotis celaque,Cryptotis goldmani,Eulipotyphla,6.865,2.9479186,0.487425781,85,0,50,50,3,3,G,1,3,1,0,881.4442792,2.995,1.932985,105.4927183,25.56134614,33.59594642,262.7048788,313.1200415,576.908463,115.15,1130,0.566066198
Cryptotis goldmani,Cryptotis goldmani,Eulipotyphla,6.865,2.9185307,0.478366606,85,0,50,50,3,3,G,1,3,1,0,876.0851667,2.995,1.94414,105.6589245,25.45965902,34.13937116,262.9875042,313.7997481,567.9185515,115.15,1650,0.566066198
Cryptotis mccarthyi,Cryptotis goldmani,Eulipotyphla,6.865,13.2934722,0.633846102,85,0,50,50,3,3,G,1,3,1,0,913.1323625,2.995,1.931605,106.395883,31.28257619,35.17396426,269.8396172,318.8523313,594.9319542,115.15,120,0.566066198
Cryptotis goodwini,Cryptotis goodwini,Eulipotyphla,16.5,2.601206133,0.499234928,94,0,50,50,3,3,G,1,3,1,0,933.3929042,3.09957,1.920495,107.1413249,25.18916072,34.93873077,250.2439446,313.8505194,621.6448644,264.8728742,2500,0.869922351
