iucn2020_binomial,phylacine_binomial,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Abrocoma vaccarum,Abrocoma vaccarum,Rodentia,221.82,12.755,3.45509407446167,201,100,0,0,1,1,G,1,1,2,0,395.416666545,1.995,1.846355,133.993867653886,112.26904,40.9807744200001,282.525595345999,360.741943500001,1079.48043986641,998.672965283876,0,0.463026930148831
Abrothrix andinus,Abrothrix andinus,Rodentia,34.65,2.93201000000001,0.789513433071766,140,70,0,30,2,2,G,2,2,1,0,741.371270837471,4.127835,3.330605,24.7758952425199,23.7365833099998,20.2927270400001,62.9211669200001,93.2437041,372.92964936725,920.403787428023,1810.759,0.166779492006714
Abrothrix illutea,Abrothrix illutea,Rodentia,47.79,3.19027166666672,0.845618302554405,140,44,1,55,2,2,G,1,2,1,0,739.138687516062,3.98925500000001,3.29615499999999,25.2061705277898,23.9927771449998,19.9011715200001,65.1567054000001,93.74640172,391.832367450433,977.323431292416,1800,0.199040398287332
Abrothrix jelskii,Abrothrix jelskii,Rodentia,34.5,2.829805,0.77891214490322,140,70,0,30,2,2,G,4,2,1,0,722.66502083163,4.33582499999999,3.616415,24.5365591802849,23.6230743549998,19.2899227000001,55.9735907000001,91.1477209026668,344.992183817206,1096.88627648094,2800,0.166382010386797
Abrothrix lanosus,Abrothrix lanosus,Rodentia,25.915,2.68257999999999,0.744995192074301,140,55,0,45,2,2,G,2,2,1,0,776.018895831995,4.083495,3.348485,25.0082760804699,23.9029294424999,20.1066379200001,65.4566490400001,94.4017245200001,405.498135650506,1100.25777650048,1730.26804999995,0.142153982952647
Abrothrix longipilis,Abrothrix longipilis,Rodentia,185,3.145,1.48221507313944,159.67,11,0,89,2,2,G,4,2,2,0,1304.6909791691,4.845,4,22.734428325,21.90196,18.92099038,63.00252,112.3,477.794077800508,1381.66666666667,2259.649,0.419035016261043
Abrothrix olivaceus,Abrothrix olivaceus,Rodentia,27,2.43614469999996,0.73706097558598,125.563333333333,11,0,89,2,2,G,3,2,2,0,365,5.42,2.25,36.016930892445,23.5551202266665,20.80467404,191.716,151.2538318067,392.009896709009,1815,1920.44633333333,0.145397163981597
Abrothrix sanborni,Abrothrix sanborni,Rodentia,24.7,2.77512166666668,0.816443596282846,155,44,0,56,2,2,G,1,2,1,0,984.900791686258,3.60947000000001,3.34367499999999,26.9637417118598,25.7227958424999,21.7056995000001,75.25202654,100.789173215,455.048695792119,1100.70856016508,800,0.138448797988912
Acerodon celebensis,Acerodon celebensis,Chiroptera,384.84,56.307973333333,4.96655823959305,201.25,100,0,0,1,1,Ar,2,1,2,0,4787.68015942764,0.98,1.04373,360.479240319953,157.261141245712,143.86379106,675.20021538,829.545829340005,2363.95593532792,719.159134580195,1500,NA
Acerodon humilis,Acerodon humilis,Chiroptera,352.43,147.28269285,4.31894693593302,204.900585,100,0,0,1,1,Ar,1,1,2,0,4886.84143330717,1.031905,1.949125,252.793931058996,140.98020218,117.1125207,297.342865463333,404.043764320002,1685.58903667871,821.062346564405,1096.044,NA
Acerodon jubatus,Acerodon jubatus,Chiroptera,1087.04,78.520862333333,9.09610934130319,282.814355,100,0,0,1,1,Ar,1,1,2,0,7148.61472923735,1,1,365.483144017604,163.460670564999,144.447534986667,699.551561680005,868.433611380001,3650,574.375474694876,1100,NA
Acerodon leucotis,Acerodon leucotis,Chiroptera,352.07,145.649741349999,4.18288458725727,204.623915,100,0,0,1,1,Ar,1,1,2,0,3998.00164581447,1.06635571428572,1.94973,246.335784788511,140.14608642,106.48712202,287.93832761,391.960145957502,1460,896.564500997188,1064.643,NA
Acerodon mackloti,Acerodon mackloti,Chiroptera,467.93,47.4291213333333,4.92997636759004,205.8623,100,0,0,1,1,Ar,2,1,2,0,4720.9023957913,0.98,1.630305,264.951061177594,155.723553759999,117.923421079999,517.06048299,668.812853620001,1825,789.75291329292,450,NA
Acinonyx jubatus,Acinonyx jubatus,Carnivora,50577.92,465.33,115.01219047619,1490.215,0,100,0,3,1,G,4,3,1,0,7482.5,3.04,0.7,541.878849985,90.12,107,598.985,1217.27,2190,0.0214569720825,4000,44.4482052554175
Acomys airensis,Acomys airensis,Rodentia,45.2,5.49,1.10756951305639,175,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,977.978876292845,2946.81947548456,1032.57226666663,1.4253817359899
Acomys cahirinus,Acomys cahirinus,Rodentia,45.2,5.49,0.76,175,70,30,0,2,2,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,103,650.0125,1900,1307.55174999976,0.193033197411528
Acomys cilicicus,Acomys cilicicus,Rodentia,48,5.57480366666658,1.05536705331499,175,70,30,0,2,2,G,2,2,1,0,1460,2.75122166666666,3.22234,41.1629262609651,32.9386598158334,20.4963510300001,74.5583425800001,104.58921404,605.532370258592,1415.79057823083,1064.84521666662,0.199520969217352
Acomys cineraceus,Acomys cineraceus,Rodentia,43.6,5.49,0.968605685213914,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,692.595273791584,2842.3076889141,943.832049999952,1.40043106650438
Acomys dimidiatus,Acomys dimidiatus,Rodentia,45.2,5.49,1.09267318084248,175,80,0,20,2,3,G,5,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,699.725381016584,3558.19529225786,900,0.193033197411528
Acomys ignitus,Acomys ignitus,Rodentia,45.2,5.49,1.15601562368499,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,700.830326349926,2825.31529444717,1136.79591666643,1.4253817359899
Acomys johannis,Acomys johannis,Rodentia,43.6,5.49,0.97465696259853,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,694.836939691584,2843.44678083718,800,1.40043106650438
Acomys kempi,Acomys kempi,Rodentia,43.6,5.49,1.15866111289711,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,701.126250699926,2797.93814045977,1155.08524999976,1.40043106650438
Acomys louisae,Acomys louisae,Rodentia,27.085,42.7705309999999,1.25459878622361,175,70,30,0,3,2,G,3,2,1,0,1598.43537499124,2.60885833333335,3.341925,51.9017326309401,35.0898703208334,25.9256235133334,103.43696102,134.27957816,636.493149167006,652.050581306755,1405.585,1.10904837086166
Acomys minous,Acomys minous,Rodentia,45.2,5.49,0.976188835568627,175,70,30,0,1,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,694.090386816452,3087.6062304283,1160.29951666639,0.193033197411528
Acomys mullah,Acomys mullah,Rodentia,45.2,5.49,1.16806290350317,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,700.781861249926,2820.77763760263,1145.99031349182,1.4253817359899
Acomys nesiotes,Acomys nesiotes,Rodentia,45.2,5.49,0.960488869655007,175,70,30,0,2,2,G,1,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,697.612896649795,2982.47756300113,1127.16403333273,0.193033197411528
Acomys percivali,Acomys percivali,Rodentia,21.99,5.01231499999991,1.0841821802058,147.859225,70,30,0,3,2,G,3,2,1,0,1719.65795831849,2.56154583333334,3.14693,48.8865660845803,38.65372,23.20641156,90.7044725000001,129.16252323,637.403550219744,692.185281815302,1375.14,1.00139108109496
Acomys russatus,Acomys russatus,Rodentia,54.915,7,1.07723863285085,111.08,40,40,20,3,3,G,1,2,1,0,1825,2.5,3.84796,60.23878307744,34.39268,24.7892908800001,91.308,125.70068,689.867110291702,2800,866.79748333331,1.56805734365507
Acomys seurati,Acomys seurati,Rodentia,45.2,5.49,1.07718731827385,175,0,0,100,3,1,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,700.00774363327,2744.23834566158,1000,1.4253817359899
Acomys ngurui,Acomys spinosissimus,Rodentia,27.01,42.970911,1.27847516337549,175,70,30,0,3,2,G,1,2,1,0,1608.41508332615,2.71,3.3784,52.0637898985501,34.9005750083334,25.4556519,106.23273758,139.12396858,651.034733525248,331.041666666667,750,1.10754250609798
Acomys selousi,Acomys spinosissimus,Rodentia,27.01,42.874816,1.23936384589333,175,70,30,0,3,2,G,3,2,1,0,1626.75481249252,2.71,3.34398,52.6984169585601,34.7358147383334,25.40060544,103.56529062,138.95773041,652.667372667006,331.041666666667,1463.572,1.10754250609798
Acomys muzei,Acomys spinosissimus,Rodentia,27.01,5.43937599999995,1.24991436828903,175,70,30,0,3,2,G,2,2,1,0,1609.85379165815,2.71,3.274735,50.2306055079302,33.80092047,24.4894297600001,92.1824565400001,129.194918953333,638.582934275248,331.041666666667,1215.16933333333,1.10754250609798
Acomys spinosissimus,Acomys spinosissimus,Rodentia,27.01,5.43937599999995,1.24991436828903,175,70,30,0,3,2,G,2,2,1,0,1609.85379165815,2.71,3.274735,50.2306055079302,33.80092047,24.4894297600001,92.1824565400001,129.194918953333,638.582934275248,331.041666666667,1215.16933333333,1.10754250609798
Acomys subspinosus,Acomys subspinosus,Rodentia,32.25,3.56052500000001,1.08891996365936,175,70,30,0,2,2,G,2,2,1,0,1607.30183333163,4.43118,3.63244000000001,52.435717652935,26.6936695025,24.4560193100001,83.8919637000003,113.18654765,594.10525228349,4433.33333333333,1046.07704999995,0.160323509371453
Acomys wilsoni,Acomys wilsoni,Rodentia,20.96,3.49,0.58,127.38,70,30,0,3,2,G,3,2,1,0,2044,2.29,3.5,49.8115899981601,38.82686,26.2625892,87.3821638200001,119.04992091,652.013719283444,1397.05996697067,1393.76983333333,0.978126630130648
Aconaemys fuscus,Aconaemys fuscus,Rodentia,120.975,10.6654433333334,2.70522261578728,187,100,0,0,1,2,G,2,1,1,0,1290.18983336375,3.23,2.084545,104.902279077166,94.9363837299999,32.54163938,228.861955552698,309.310548470834,809.342242633357,1770.60938457519,1130.602,0.331732836504253
Aconaemys porteri,Aconaemys porteri,Rodentia,120.975,10.55611,2.7036306449513,187,100,0,0,1,2,G,2,1,1,0,1325.13250003103,3.23,2.01425,106.354099676826,95.1297108899999,33.0120466400001,228.495621352698,309.263508995834,815.310380450015,1828.48284457519,1158.889,0.331732836504253
Aconaemys sagei,Aconaemys sagei,Rodentia,96.49,9.16118833333338,2.05311262415894,187,100,0,0,1,2,G,2,3,1,0,1631.53175002701,3.13746666666668,1.84426,113.350550091691,92.7308211399997,33.5792029600001,256.387676192698,332.9864588375,865.965242982938,1748.91977909919,1237.734,0.29293491185026
Not recognised,Acratocnus odontrigonus,Pilosa,22990,769.961851173334,78.4738393127839,950.937355833331,100,0,0,1,2,Ar,1,1,2,0,11044.0957832794,1.09188,1.006900941242,436.362391611744,226.57831298125,116.516440299999,1003.7509237,1230.37526967999,3672.16480253996,109.724741719216,2343.054,13.6300672450728
Not recognised,Acratocnus ye,Pilosa,21310,752.169799003334,77.7288459396524,920.862173333331,100,0,0,1,2,Ar,1,1,2,0,11112.2534499412,1.09353,0.998555941241999,438.676706464979,226.79190124625,116.527176339999,1006.12415106,1243.90567513999,3680.34775798437,110.358678164314,2352.465,13.7596588280156
Acrobates pygmaeus,Acrobates pygmaeus,Diprotodontia,13,0.0178,0.728734863722335,76.5,20,0,80,2,1,Ar,1,1,2,0,3212,3,2,148.39835733,32.55762697,99,240,212.91,997.9661,899.99,1200,0.097269057787856
Addax nasomaculatus,Addax nasomaculatus,Cetartiodactyla,94288.68,5600,201.5,1700,100,0,0,1,1,G,1,1,1,0,10293,1,1,357.25530444,276,198,947.49486,1066.86,2555,0.0002585315,2086.66,12.9198841956944
Aegialomys galapagoensis,Aegialomys galapagoensis,Rodentia,63.51,4.52991000000015,1.12665179366531,157.855,80,0,20,2,4,G,1,2,1,0,608.333333455,3.76516937500002,4.38763999999998,34.2843126110798,27.5643713349998,21.7823851800001,79.3763448800002,107.991594603333,499.839710542046,2290,1283.548,0.23273892674156
Aegialomys xanthaeolus,Aegialomys xanthaeolus,Rodentia,79.79,5.21779000000016,1.17697220347914,168,80,0,20,2,4,G,4,2,1,0,917.175041715827,3.49861500000002,4.41471499999996,34.9868064461398,28.0600278599998,21.4860591200001,88.0903361600002,114.042253463333,516.015778592018,1561.7017465291,1300,0.263862407743093
Aepeomys lugens,Aepeomys lugens,Rodentia,37,2.70750499999998,0.746604903675795,120,95,0,5,2,2,G,3,2,1,0,782.648208327979,3.912095,3.525335,25.0638530182648,23.9130888824998,20.1398949400001,57.8673195800001,90.8601596300002,373.620091433908,1013.4192457082,1600,0.172908687221007
Aepeomys reigi,Aepeomys reigi,Rodentia,40.6,3.03281500000001,0.831963140115855,131.6072625,100,0,0,2,2,G,3,2,1,0,956.926583356819,3.68280000000001,3.20179999999999,26.8841512255048,24.7820065499999,21.0606195800001,69.9244896800001,95.9486906400001,430.342344533922,697.347699478614,1630,0.181968067848251
Aepyceros melampus,Aepyceros melampus,Cetartiodactyla,52500,5304.2,173.566666666667,1460,100,0,0,1,1,G,2,2,1,0,9344,1,1,364.750171005,196.74,167,477.485,730,2674.111666657,9.93698418301488,1700,9.36253560152919
Aepyprymnus rufescens,Aepyprymnus rufescens,Diprotodontia,2820,20.4849717499999,12.3,520,100,0,0,1,1,G,2,1,1,0,4675.04166545,1.015,3,115.920602215,22.9,162.535,339.205,319.37,1327.5927,40,1221.546,1.87474789587013
Aeretes melanopterus,Aeretes melanopterus,Rodentia,246.434425682226,12.6054266666667,4.42868145091986,305,100,0,0,1,3,Ar,1,1,2,0,2479.0982500314,2.639755,1.574335,185.402461302136,42.90427177,62.5770294800002,356.128346676699,393.452503920002,1280.94170069573,223.819598294616,1738.846,0.490615904002328
Aeromys tephromelas,Aeromys tephromelas,Rodentia,1187,44.0101860000001,10.34,384.93,90,0,10,2,3,Ar,1,1,2,0,4327.87647916855,1.035,1.574985,278.762456794466,60.0177876400002,78.1044134599999,621.193083539999,689.156554160001,1954.95807679513,129.65366904158,1957.736,1.16480643350966
Aeromys thomasi,Aeromys thomasi,Rodentia,1430.19,44.5750625000001,10.2444355359446,383.25,90,0,10,1,3,Ar,2,1,2,0,4436.81498749179,1.18922,1.62434,277.985183831688,61.9086522300003,79.01975288,626.653005266666,693.032516420001,1961.83184646353,124.107252016819,1703.958,1.29054282513448
Aethalops aequalis,Aethalops aequalis,Chiroptera,13.9,13.8810561666666,1.20011625450304,73,100,0,0,1,1,Ar,2,1,2,0,7279.7711930706,0.995,1.16096,365,152.2,96.5357793100004,674.818103770001,803.926321669999,2495.97252290001,1987.03190136325,1203.471,NA
Aethalops alecto,Aethalops alecto,Chiroptera,15,4.47027999999993,0.689312478666663,73,100,0,0,1,2,Ar,1,1,2,0,3840.66761139626,0.99,1.621845,255.911668561945,130.06786326,71.0221555199998,505.354027633333,646.33794778,1829.30062209464,1809.52659435651,1700,NA
Aethomys bocagei,Aethomys bocagei,Rodentia,63.8538880368405,4.83108499999997,1.26882096408427,184,100,0,0,1,3,G,2,1,1,0,813.481583330535,3.29044666666665,3.15989500000001,40.8177226484349,26.7505174099997,28.0430589,96.63482332,126.05039239,584.829536475451,575.904808108311,1333.08304999995,0.233431201706427
Aethomys chrysophilus,Aethomys chrysophilus,Rodentia,79.7,4.44,1.25,162.76,100,0,0,1,3,G,3,1,1,0,273.75,3.345,3.09364000000001,40.7459018302098,25.71594,27.35364,105.39686,138,578.767574225901,476.744186046512,1587.45633333333,0.263698671613169
Micaelamys granti,Aethomys granti,Rodentia,40,15.5895499999999,1.0706938779212,142.6568425,100,0,0,1,3,G,2,1,2,0,984.578375,2.91919833333334,3.16792000000001,40.4041958706949,30.4181605099998,26.93945182,92.0943069400004,126.031696855,578.616650358721,730.574471733642,1314.62214999986,0.180484063574406
Aethomys hindei,Aethomys hindei,Rodentia,98.495,5.27,1.42,162.76,100,0,0,2,3,G,3,1,1,0,1000.708333455,2.9,3.23573500000001,39.4584336670699,25.71594,26.23966,96.05,121.76594,554.834585726191,2191.47,1721.741,0.296267263945669
Aethomys ineptus,Aethomys ineptus,Rodentia,80.85,4.44,1.25829902966945,142,80,0,20,2,4,G,3,1,1,0,273.75,3.345,2.91153000000001,41.2674296036848,25.71594,27.35364,105.39686,131.1128,585.142927309316,1045.39595247391,1495.51438333329,0.265784639781969
Aethomys kaiseri,Aethomys kaiseri,Rodentia,98.495,5.27,1.36574650462963,162.76,100,0,0,1,3,G,2,1,1,0,1000.708333455,2.9,3.10266500000001,39.73377507656,25.71594,26.23966,96.05,121.76594,567.078585858895,1289.36580948421,1417.18704999995,0.296267263945669
Micaelamys namaquensis,Aethomys namaquensis,Rodentia,57.3,2.5,0.89,135.8302925,80,0,20,2,4,G,6,1,1,0,1715.5,3.75,2,42.83433136907,21.99,24.3488,97.0070671400001,119.3345061,557.08103264202,2831.66666666667,1785.896,0.219933257805149
Aethomys nyikae,Aethomys nyikae,Rodentia,77.015,4.90172999999999,1.27454835247227,184,100,0,0,1,3,G,1,1,1,0,785.514979164537,3.56,3.18427000000001,40.9574569416349,25.3413089999997,27.3527526799999,100.6414884,129.80530316,565.606986575464,927.118872038842,1308.152,0.258774984431619
Aethomys silindensis,Aethomys silindensis,Rodentia,82.76,4.96338499999996,1.33489375927234,184,100,0,0,1,3,G,2,1,1,0,717.556541665084,3.37793749999997,3.12109500000001,42.2793365452099,25.2680307899997,27.4013673599999,100.3140295,129.094602227143,564.71758886715,912.176038473044,1433.285,0.269219882494253
Aethomys stannarius,Aethomys stannarius,Rodentia,82.9,17.3892249999998,1.34361940263493,182.5644875,100,0,0,1,3,G,3,1,1,0,826.612458327979,3.37868499999999,3.20215500000001,41.6330542059199,29.3839369774997,26.3799952399999,100.88775108,133.801495337143,544.638634892586,1058.22965457239,1661.349,0.269470269724777
Aethomys thomasi,Aethomys thomasi,Rodentia,98.495,5.27,1.37782676099327,162.76,100,0,0,1,3,G,1,1,1,0,1000.708333455,2.9,3.17404000000001,39.8140351043149,25.71594,26.23966,96.05,121.76594,568.085435992238,1390.44230043156,1284.71219999981,0.296267263945669
Not recognised,Agalmaceros blicki,Cetartiodactyla,60000,3317.28980500001,144.166368046154,1528.696495,100,0,0,1,1,G,2,2,1,0,6221.71578307393,1.06151,1.0156,347.336183466503,213.82405983,140.15744654,453.989725066666,599.116340253333,2483.67714084974,5.1564718790049,2225.741,10.0344188556833
Ailuropoda melanoleuca,Ailuropoda melanoleuca,Carnivora,117500,109.29,242.727238095238,1422.99,90,10,0,1,1,G,1,2,1,0,13432,1.54,0.7,592.968857015,131.17916,182,2351.48536,2504.515,5246.699416657,0.18,2900,14.5823222688387
Ailurops melanotis,Ailurops melanotis,Diprotodontia,7000,14.3958983499998,17.6778132231816,564,100,0,0,1,1,Ar,1,1,2,0,2156.541666545,1.5,1.5,249.00727203592,19.9488872975,243.52,528.851925866665,577.89284772,1761.64265472981,257.332241034983,994.515,3.09107674106873
Ailurops ursinus,Ailurops ursinus,Diprotodontia,7000,21.2105678149998,18.3464569146045,564,100,0,0,1,1,Ar,2,3,2,0,2156.541666545,1.5,1.5,253.1317220718,20.5990562775,243.52,564.975940153332,603.4227535,1792.57782193019,305.871707826696,600,3.09107674106873
Ailurus fulgens,Ailurus fulgens,Carnivora,4747.54,102.02,42.4914545454546,608.66,80,10,10,1,1,G,1,2,1,0,6935,2,1,364.750171005,123.4374,136.935,571.90318,760.41,3650,17.654161323854,2300,2.49668420156401
Akodon aerosus,Akodon aerosus,Rodentia,54.995,3.5222800000001,0.877831432587577,140,20,0,80,2,2,G,3,2,1,0,1062.66860418589,5,3.6,26.6336278512198,25.0185032699998,21.6890099600001,82.1772,105.669991846667,434.839123442208,1811.24501570295,1200,0.215022362268678
Akodon affinis,Akodon affinis,Rodentia,24.89,2.74530000000005,0.743635975246408,140,20,0,80,2,2,G,1,2,1,0,963.283666662529,3.67046000000001,4.16104499999997,26.7129835115398,24.7707245999999,22.8658379400001,72.3596511999998,101.852973866667,373.341149625462,1210.29428384497,1700,0.139033532865757
Akodon albiventer,Akodon albiventer,Rodentia,28.475,3.92601800000009,1.07953259677821,140,20,0,80,3,2,G,2,2,1,0,1130.26204167786,3.54296000000001,4.08087499999996,35.6965303384399,27.5818941174999,23.18346576,83.7156619200001,112.73358516,518.072264792208,1320.04553997896,2150,1.13658150754654
Akodon caenosus,Akodon aliquantulus,Rodentia,26.725,4.25238436666673,1.16249800077302,140,0,0,100,3,1,G,1,2,1,0,1131.91974999963,4.18,3.59407999999997,37.036942251265,27.7740522824998,24.5974497400001,92.85018892,121.696953320034,580.358769392193,1167.48217122094,1415.63604999995,1.101800680946
Akodon azarae,Akodon azarae,Rodentia,24,2.2,0.763268915895642,140,20,0,80,2,2,G,2,2,1,0,304.166666545,4.32,1.125,131.587991253815,23.52222,14.67682,63.80588,87.3281,506.546177983849,7679.65,2127.343,0.136276838008779
Akodon boliviensis,Akodon boliviensis,Rodentia,26.725,2.71873500000002,0.730083318997408,140,20,0,80,2,2,G,2,2,1,0,945.418437487953,4.18,3.97757999999998,26.1284988470199,23.6991542799999,22.30842278,68.1986082199999,98.2581270199997,349.996218342264,1478.54970076661,2500,0.144580794815539
Akodon budini,Akodon budini,Rodentia,26.9,2.76296500000004,0.757754348658763,140,20,0,80,2,2,G,1,2,1,0,936.015124997079,3.55475500000001,4.16825499999997,26.7111397768198,24.68210652,22.8855726000001,71.4273425399999,97.3284153066665,369.739492275477,1242.94902296745,1700,0.145100737314476
Akodon cursor,Akodon cursor,Rodentia,39.77,3.21066166666671,0.884811668436562,140,20,0,80,2,2,G,1,2,1,0,1046.7470000219,3,3.86582999999997,28.0050777259248,25.8975077474999,21.9968631400001,80.38643814,108.564643275,452.934264250433,442.88,800,0.1799125422161
Akodon dayi,Akodon dayi,Rodentia,37.3,3.00563500000006,0.80403107823936,140,20,0,80,2,2,G,1,2,1,0,911.37154166545,3,3.76459499999998,26.8789698161748,24.5957620999999,21.2241498,71.4742283999999,103.933169726666,369.685052542149,1352.31365832536,2450,0.173678365288682
Akodon dolores,Akodon dolores,Rodentia,42.5,2.97,0.808152092756163,140,20,0,80,2,2,G,1,2,1,0,924.563250004015,3.445,3.82719499999998,26.7003121868698,24.6376109399999,22.03490304,70.3765574399998,99.0843610466664,392.586844342047,1291.70876132649,1775.428,0.186603496359642
Akodon fumeus,Akodon fumeus,Rodentia,26.54,2.73491500000005,0.727490551796454,140,20,0,80,2,2,G,3,2,1,0,951.443979155958,3.90780499999998,3.73979999999999,26.3589709933899,24.23064634,22.21666158,67.3252970199998,99.2508402599997,349.054879742264,1654.45765241121,2500,0.144029472613835
Akodon iniscatus,Akodon iniscatus,Rodentia,28.7,2.71507500000004,0.752490282632691,140,20,0,80,2,2,G,4,2,1,0,917.127895825789,3.73029499999999,3.78694499999999,26.5397121908849,24.34941016,21.21463198,67.9038639199999,98.6001139999997,356.629204508863,1550.39775589019,2251.01,0.150362974524772
Akodon juninensis,Akodon juninensis,Rodentia,38.99,3.01739500000007,0.815154890351127,138.378775,20,0,80,2,2,G,2,2,1,0,909.990625005476,3.12646000000001,3.76027999999997,27.0674507163948,24.8326638399999,22.56337352,75.6458643999999,104.31397396,397.747951300463,1234.90391309284,1607.31,0.177963174723506
Akodon kofordi,Akodon kofordi,Rodentia,29.49,2.77866000000003,0.768800768222246,140,20,0,80,2,2,G,3,2,1,0,929.746249994889,3.685375,3.74082999999999,26.6445254076548,24.26580326,22.74615722,67.9676465399998,98.3774661799997,361.537795208878,1528.61308802458,1900,0.15262546150665
Akodon spegazzinii,Akodon leucolimnaeus,Rodentia,33.075,4.59041500000003,0.7698393492399,129.7475,20,0,80,2,2,G,2,2,1,0,970.461999997079,3.59,3.916665,26.6363460095048,25.73769164,22.17124825,65.2599054999999,102.908462532,347.750746667323,2702.94528367891,3200,0.162566398451168
