iucn2020_binomial,phylacine_binomial,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Abrothrix longipilis,Abrothrix longipilis,Rodentia,185,3.145,1.55472045142617,159.67,11,0,89,2,1,G,4,2,2,0,1363.32670833382,4.845,4,22.734428325,21.90196,21.86742713,63.00252,112.3,547.737453684025,1381.66666666667,2063.96104999995,0.419035016261043
Abrothrix olivaceus,Abrothrix olivaceus,Rodentia,27,6.19043349999999,0.97109498085604,125.563333333333,11,0,89,2,1,G,3,2,2,0,365,5.42,2.25,54.9501071291499,25.8949563325,23.57618565,191.716,158.1667721667,549.469306825522,1815,1874.412,0.145397163981597
Abrothrix sanborni,Abrothrix sanborni,Rodentia,24.7,5.99548666666663,0.913771262562444,155,44,0,56,2,2,G,1,2,1,0,884.090833358279,3.85856000000001,3.22542500000001,39.3239832262899,27.08715502,26.24490296,96.9658826400005,130.245855523367,553.273871808763,937.923586495702,800,0.138448797988912
Acerodon celebensis,Acerodon celebensis,Chiroptera,384.84,75.0403099999997,6.06571985392934,201.25,100,0,0,1,1,Ar,2,1,2,0,7146.70499464065,0.98,1.00493666666667,366.402044630959,160.468803199998,145.84985702,665.950851293337,792.396379280002,2755.71815731123,802.771860981961,1500,NA
Acerodon humilis,Acerodon humilis,Chiroptera,352.43,163.23962,5.46616610273704,214.5541125,100,0,0,1,1,Ar,1,1,2,0,4959.1850416377,0.999045000000007,1.816135,257.975625578807,153.749498079999,194.702423640001,310.593543973334,429.048290960002,1724.03833346257,674.314658182857,852.174,NA
Acerodon jubatus,Acerodon jubatus,Chiroptera,1087.04,104.4850115,10.4087453021306,298.085525,100,0,0,1,1,Ar,1,1,2,0,7545.71587093895,1,1,374.95776455901,170.7288568525,161.09351484,701.496388760007,863.976490800003,3650,757.231317024079,1100,NA
Acerodon leucotis,Acerodon leucotis,Chiroptera,352.07,162.23287,5.32694913327673,212.9463675,100,0,0,1,1,Ar,1,1,2,0,4225.21962081155,1.04073000000001,1.81835,252.825398814389,153.496640719999,186.02933604,311.985067509334,424.492255095002,1460,715.880653901036,933.55,NA
Acerodon mackloti,Acerodon mackloti,Chiroptera,467.93,164.861213,5.81133267600667,222.5467525,100,0,0,1,1,Ar,2,1,2,0,5100.14134996386,0.98,1.734195,260.847435162204,154.684968579998,190.750659360001,357.669428653335,466.832936297502,1825,723.322917920704,450,NA
Acinonyx jubatus,Acinonyx jubatus,Carnivora,50577.92,465.33,115.01219047619,1490.215,0,100,0,3,1,G,4,3,1,0,7482.5,3.04,0.7,541.878849985,90.12,107,598.985,1217.27,2190,0.0214569720825,4000,44.4482052554175
Acomys airensis,Acomys airensis,Rodentia,45.2,5.49,1.06216056969924,175,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,689.327488233532,3004.89138586397,1014.24518181818,1.4253817359899
Acomys cahirinus,Acomys cahirinus,Rodentia,45.2,5.49,0.76,175,70,30,0,2,2,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,103,650.0125,1900,1383.65619999981,0.193033197411528
Acomys cilicicus,Acomys cilicicus,Rodentia,48,6.90157499999992,1.05075328967134,175,70,30,0,2,2,G,2,2,1,0,1460,2.64595916666668,3.29033,42.556861490185,33.8634684850001,24.07382221,76.2947724400002,105.555216625,605.059397844875,925.495898926792,1219.44171666662,0.199520969217352
Acomys cineraceus,Acomys cineraceus,Rodentia,43.6,5.49,0.96173846047983,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,687.645631683534,2939.0559064051,971.563181818182,1.40043106650438
Acomys dimidiatus,Acomys dimidiatus,Rodentia,45.2,5.49,1.05318143312697,175,80,0,20,2,3,G,5,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,682.958221616586,4001.06823602539,900,0.193033197411528
Acomys ignitus,Acomys ignitus,Rodentia,45.2,5.49,1.11801641528567,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,693.86155908343,3009.48660085735,1235.07017619035,1.4253817359899
Acomys johannis,Acomys johannis,Rodentia,43.6,5.49,0.963560884742125,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,687.731862683534,2937.8267564051,800,1.40043106650438
Acomys kempi,Acomys kempi,Rodentia,43.6,5.49,1.11640125949202,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,702.818250750117,2980.5314904461,1234.25574999982,1.40043106650438
Acomys louisae,Acomys louisae,Rodentia,27.085,48.2063349999997,1.12735648179436,175,70,30,0,3,2,G,3,2,1,0,1542.92800000584,2.88167300000001,3.535135,40.22905588144,34.0825443599999,23.63481225,83.7152213000002,106.00523528,588.84351502842,657.305072179286,1599.08795952367,1.10904837086166
Acomys minous,Acomys minous,Rodentia,45.2,5.49,0.973579492727985,175,70,30,0,1,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,679.075350158271,3063.65618909354,1303.99398333325,0.193033197411528
Acomys mullah,Acomys mullah,Rodentia,45.2,5.49,1.11547950572045,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,696.238624116773,3008.53491244287,1242.88469999987,1.4253817359899
Acomys nesiotes,Acomys nesiotes,Rodentia,45.2,5.49,0.96612336836678,175,70,30,0,2,2,G,1,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,691.966279158242,3106.05125107807,1208.45969999987,0.193033197411528
Acomys percivali,Acomys percivali,Rodentia,21.99,47.7756572999994,0.95056158443641,151.4031291,70,30,0,3,2,G,3,2,1,0,1657.4589166618,2.45723000000001,3.33873,39.2091044767899,38.65372,23.62402241,91.4269779000002,121.74560699,610.056152467123,720.934179685467,1439.98933333333,1.00139108109496
Acomys russatus,Acomys russatus,Rodentia,54.915,7,1.04845322985231,111.08,40,40,20,3,3,G,1,2,1,0,1825,2.5,4.00503,43.8283505968201,34.39268,25.02669698,91.308,125.70068,658.396560866861,2800,976.437383332988,1.56805734365507
Acomys seurati,Acomys seurati,Rodentia,45.2,5.49,1.08193663140627,175,0,0,100,3,1,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,696.678767533431,2912.13440636514,1000,1.4253817359899
Acomys ngurui,Acomys spinosissimus,Rodentia,27.01,7.10449514999993,1.18604697169819,175,70,30,0,3,2,G,1,2,1,0,1585.69687499671,2.71,3.40169,40.139737060305,34.6553804,24.13941074,80.0276621600002,115.780927955,619.315522878172,331.041666666667,750,1.10754250609798
Acomys selousi,Acomys spinosissimus,Rodentia,27.01,49.7103399999996,1.14342187060008,175,70,30,0,3,2,G,3,2,1,0,1576.74829166874,2.71,3.39302,40.75573437176,35.1155558774999,23.92502037,87.4784439400002,118.465398365,613.912784778405,331.041666666667,1654.60933333333,1.10754250609798
Acomys muzei,Acomys spinosissimus,Rodentia,27.01,6.98257714999992,1.15896592757934,175,70,30,0,3,2,G,2,2,1,0,1614.27029166326,2.71,3.38314,40.57500892803,34.3214069,23.6022448000001,80.0010289400002,106.639314745,618.052261544931,331.041666666667,1286.97876666657,1.10754250609798
Acomys spinosissimus,Acomys spinosissimus,Rodentia,27.01,6.98257714999992,1.15896592757934,175,70,30,0,3,2,G,2,2,1,0,1614.27029166326,2.71,3.38314,40.57500892803,34.3214069,23.6022448000001,80.0010289400002,106.639314745,618.052261544931,331.041666666667,1286.97876666657,1.10754250609798
Acomys subspinosus,Acomys subspinosus,Rodentia,32.25,3.1517935,0.882240142207703,175,70,30,0,2,2,G,2,2,1,0,1569.10762500621,4.58268104166667,3.48099000000001,35.5361201866199,25.0899131175,21.0744712200001,59.7465481800002,90.4785007400001,540.859400341861,4433.33333333333,2110.919,0.160323509371453
Acomys wilsoni,Acomys wilsoni,Rodentia,20.96,3.49,0.58,127.38,70,30,0,3,2,G,3,2,1,0,2044,2.29,3.5,37.8831076881799,38.82686,24.58623783,83.3422540000001,115.58407975,650.78320370859,1036.74127139106,1461.26833333333,0.978126630130648
Aconaemys fuscus,Aconaemys fuscus,Rodentia,120.975,10.8188883333334,2.71082035118238,187,100,0,0,1,2,G,2,1,1,0,1334.85975004089,3.23,2.281685,96.937436606952,85.8872592349999,30.0216614800001,208.540463659998,292.46263672,768.410861975202,1448.36466639251,1140.931,0.331732836504253
Aconaemys porteri,Aconaemys porteri,Rodentia,120.975,10.8267083333334,2.71109035118238,187,100,0,0,1,2,G,2,1,1,0,1332.48725004125,3.23,2.281685,96.937436606952,85.8872592349999,30.0171648400001,208.540463659998,292.46263672,768.410861975202,1451.20359639251,1140.931,0.331732836504253
Aconaemys sagei,Aconaemys sagei,Rodentia,96.49,8.68602350000004,2.18732813919441,187,100,0,0,1,2,G,2,3,1,0,1461.69572920287,3.05674833333334,2.19312,101.927303892966,82.1762444699999,29.9775924,226.923726339997,298.49201738,804.567915841541,1609.6175574565,1268.23555000001,0.29293491185026
Not recognised,Acratocnus odontrigonus,Pilosa,22990,790.595027335,85.244964861814,995.110644999997,100,0,0,1,2,Ar,1,1,2,0,11397.4688096822,1.1361075,0.998878492017999,474.092244259531,225.571167301033,117.247998799999,1090.62970016,1311.3592185,3991.26699720054,79.6974000549227,2331.161,17.0128979067336
Not recognised,Acratocnus ye,Pilosa,21310,787.020049335,84.0344077032827,977.369739999997,100,0,0,1,2,Ar,1,1,2,0,11399.0930596821,1.1350575,0.999073522678999,472.30918053522,225.665268421033,115.957704499999,1091.05832402,1313.6501285,3997.6234085617,79.7295721499268,2334.241,16.2165956611013
Acrobates pygmaeus,Acrobates pygmaeus,Diprotodontia,13,0.0178,0.756950669203803,76.5,20,0,80,2,1,Ar,1,1,2,0,3212,3,2,148.39835733,31.6651300425,99,240,212.91,997.9661,899.99,1200,0.097269057787856
Addax nasomaculatus,Addax nasomaculatus,Cetartiodactyla,94288.68,5600,201.5,1700,100,0,0,1,1,G,1,1,1,0,10293,1,1,357.25530444,276,198,947.49486,1066.86,2555,0.0002585315,2170.459,12.9198841956944
Aegialomys galapagoensis,Aegialomys galapagoensis,Rodentia,63.51,3.57651500000006,1.00997873561602,157.855,80,0,20,2,4,G,1,2,1,0,608.333333455,4.33098666666668,4.677895,35.2421965081399,25.0182226649999,20.9335895200001,52.2384952800003,80.5579255766665,478.819898858673,2290,1978.067,0.23273892674156
Aegialomys xanthaeolus,Aegialomys xanthaeolus,Rodentia,79.79,5.09273500000007,1.27916909447572,168,80,0,20,2,4,G,4,2,1,0,879.981541640991,3.73445750000001,3.79517,46.1739839666299,26.1221729999999,25.8990967000001,98.5305233200003,129.812545271667,574.201493334517,573.752437014812,1300,0.263862407743093
Aepeomys lugens,Aepeomys lugens,Rodentia,37,2.28813000000005,0.768195857307319,120,95,0,5,2,2,G,3,2,1,0,1332.52070836412,4.59312770833335,3.46578,28.3800890952099,21.9922575908333,24.3943570800001,73.4116463400001,97.8741935563334,464.671429525292,1786.99231581478,1600,0.172908687221007
Aepeomys reigi,Aepeomys reigi,Rodentia,40.6,3.13199000000006,0.996138503449792,137.595924166667,100,0,0,2,2,G,3,2,1,0,1001.14937502373,3.85773166666666,3.09016,41.4979717402649,24.7759605724999,26.17826772,92.5428608200005,120.63969115,558.956309467485,1029.26445785559,1630,0.181968067848251
Aepyceros melampus,Aepyceros melampus,Cetartiodactyla,52500,5304.2,173.566666666667,1460,100,0,0,1,1,G,2,2,1,0,9344,1,1,364.750171005,196.74,167,477.485,730,2674.111666657,9.93698418301488,1700,9.36253560152919
Aepyprymnus rufescens,Aepyprymnus rufescens,Diprotodontia,2820,23.6272944749999,12.3,520,100,0,0,1,1,G,2,1,1,0,4675.04166545,1.015,3,115.920602215,22.9,162.535,339.205,319.37,1327.5927,40,1230.15,1.87474789587013
Aeretes melanopterus,Aeretes melanopterus,Rodentia,246.434425682226,14.9958123333333,4.39569194819643,305,100,0,0,1,3,Ar,1,1,2,0,2126.33670003651,2.330815,1.68379,134.200445485322,51.0399296350001,62.4526852028574,330.013289273999,374.966504837501,1253.26609327153,221.621807202333,1657.993,0.490615904002328
Aeromys tephromelas,Aeromys tephromelas,Rodentia,1187,52.3546435000002,10.34,384.93,90,0,10,2,3,Ar,1,1,2,0,4454.86910413607,1.035,1.75883,209.386668435946,57.7656867800002,72.0616559599998,618.715769099999,674.785604980001,1918.30882696423,63.0264188277321,2626.585,1.16480643350966
Aeromys thomasi,Aeromys thomasi,Rodentia,1430.19,54.8788920000002,10.2887262536728,383.25,90,0,10,1,3,Ar,2,1,2,0,4723.35245830426,1.1478125,1.80042,213.940134626085,59.6473267000002,73.4142325999999,629.915855973333,690.317837040001,1948.32069744887,75.1825797713218,2295.59,1.29054282513448
Aethalops aequalis,Aethalops aequalis,Chiroptera,13.9,11.4862060333333,1.04410794844426,73,100,0,0,1,1,Ar,2,1,2,0,5322.85066234669,0.995,1.123668767967,365,152.2,88.51806084,680.84224188,802.01844172,2259.57750461116,1847.04165145389,1469.121,NA
Aethalops alecto,Aethalops alecto,Chiroptera,15,5.44645399999998,0.703760485555552,73,100,0,0,1,2,Ar,1,1,2,0,4379.84226551353,0.99,1.73256,267.688081733892,134.166082345,74.39606427,542.800412366668,631.273099683333,1940.31308695212,1776.80128369407,1700,NA
Aethomys bocagei,Aethomys bocagei,Rodentia,63.8538880368405,7.08810333333335,1.36298211819037,184,100,0,0,1,3,G,2,1,1,0,881.106958327614,2.55350250000001,3.35823000000001,47.3248457288899,31.9799923724999,27.4114028000001,94.7446032800004,126.896537935,640.66847266721,854.495682209291,1146.345,0.233431201706427
Aethomys chrysophilus,Aethomys chrysophilus,Rodentia,79.7,4.44,1.25,162.76,100,0,0,1,3,G,3,1,1,0,273.75,3.345,3.10596500000001,46.085649486985,25.71594,27.35364,105.39686,138,589.995214159896,476.744186046512,1693.541,0.263698671613169
Micaelamys granti,Aethomys granti,Rodentia,40,4.10830999999996,1.02219174485968,137.3021575,100,0,0,1,3,G,2,1,1,0,1230.79216670342,3.1571275,3.19254166666702,38.713309037605,25.8591210349999,26.95612265,91.4160224400007,120.63385732,592.960533183938,817.707162665151,1404.32004999995,0.180484063574406
Aethomys hindei,Aethomys hindei,Rodentia,98.495,5.27,1.42,162.76,100,0,0,2,3,G,3,1,1,0,1000.708333455,2.9,3.56990000000001,43.6090457871449,25.71594,26.23966,96.05,121.76594,586.248316726698,2191.47,1482.301,0.296267263945669
Aethomys ineptus,Aethomys ineptus,Rodentia,80.85,4.44,1.25427521627321,142,80,0,20,2,3,G,3,1,1,0,273.75,3.345,3.05904500000001,50.4529431602749,25.71594,27.35364,105.39686,131.1128,604.909588976727,1049.81713252216,1446.828,0.265784639781969
Aethomys kaiseri,Aethomys kaiseri,Rodentia,98.495,5.27,1.37603515188789,162.76,100,0,0,1,3,G,2,1,1,0,1000.708333455,2.9,3.27037000000001,43.5939511351299,25.71594,26.23966,96.05,121.76594,594.127731917789,1051.33354780769,1320.127,0.296267263945669
Micaelamys namaquensis,Aethomys namaquensis,Rodentia,57.3,2.5,0.89,135.448465,80,0,20,2,3,G,6,1,1,0,1715.5,3.75,2,47.2940667837851,21.99,24.3488,103.83401438,126.742277965,559.438067450625,2831.66666666667,1811.433,0.219933257805149
Aethomys nyikae,Aethomys nyikae,Rodentia,77.015,5.00393500000005,1.38510971734976,184,100,0,0,1,3,G,1,1,1,0,1008.24680001971,3.56,3.17878000000001,44.65954627012,25.3678594999997,26.6689568799999,99.3485589800001,128.276507424999,605.074595967601,791.568787966361,1220.359,0.258774984431619
Aethomys silindensis,Aethomys silindensis,Rodentia,82.76,8.33126333333335,1.44163515956233,184,100,0,0,1,3,G,2,1,1,0,697.489145819036,2.50434500000001,3.39161000000001,52.1814842686349,33.0377136799999,27.5953691200001,94.8679403600002,127.316551865,644.213742750567,953.180989147849,1162.045,0.269219882494253
Aethomys stannarius,Aethomys stannarius,Rodentia,82.9,8.204035,1.4586134044702,183.62913,100,0,0,1,3,G,3,1,1,0,738.725020825241,2.60122000000001,3.42460500000001,49.7013130168199,33.0830583899999,28.0027776800002,94.7658575800001,126.84193743,629.601205525799,1266.57461584263,1296.061,0.269470269724777
Aethomys thomasi,Aethomys thomasi,Rodentia,98.495,5.27,1.38631301682829,162.76,100,0,0,1,3,G,1,1,1,0,1000.708333455,2.9,3.29524000000001,43.070009998445,25.71594,26.23966,96.05,121.76594,599.659920251117,1104.34611237217,1200.71104999995,0.296267263945669
Not recognised,Agalmaceros blicki,Cetartiodactyla,60000,3585.88513533335,151.121841304724,1588.4752775,100,0,0,1,1,G,2,2,1,0,6358.34866654609,1.16525166666667,1.02024916666667,350.89163579408,215.6026810775,139.886161,453.479173486665,614.437234253334,2438.00950053227,5.72770800434238,2183.315,10.0988678541158
Ailuropoda melanoleuca,Ailuropoda melanoleuca,Carnivora,117500,109.29,242.727238095238,1422.99,90,10,0,1,1,G,1,2,1,0,13432,1.54,0.7,592.968857015,131.17916,182,2351.48536,2504.515,5246.699416657,0.18,2900,14.5823222688387
Ailurops melanotis,Ailurops melanotis,Diprotodontia,7000,13.7122334449998,17.9195683805662,564,100,0,0,1,1,Ar,1,1,2,0,2156.541666545,1.5,1.5,254.042527460384,20.0058238000001,243.52,528.361689621332,557.87695036,1744.9375603273,191.219849932399,991.270333333333,3.09107674106873
Ailurops ursinus,Ailurops ursinus,Diprotodontia,7000,16.3213959799999,18.7010110541641,564,100,0,0,1,1,Ar,2,3,2,0,2156.541666545,1.5,1.5,261.08347988851,21.2160745200001,243.52,582.714450134666,605.731199940001,1855.40732279404,203.91098151616,600,3.09107674106873
Ailurus fulgens,Ailurus fulgens,Carnivora,4747.54,102.02,42.4914545454546,608.66,80,10,10,1,1,G,1,2,1,0,6935,2,1,364.750171005,123.4374,136.935,571.90318,760.41,3650,20.2720025243155,2300,2.49668420156401
Akodon aerosus,Akodon aerosus,Rodentia,54.995,3.43939500000002,0.956352765844964,140,20,0,80,2,2,G,3,2,1,0,998.737333329074,5,3.6,35.7646386460349,24.6686005399999,23.5187102000001,82.1772,110.788029336667,508.031847792441,1701.80186966349,1200,0.215022362268678
Akodon affinis,Akodon affinis,Rodentia,24.89,2.49283999999998,0.788223565443952,140,20,0,80,2,2,G,1,2,1,0,917.454875002191,3.61443666666668,3.30835999999999,31.7286030904999,23.74908748,23.6426632900001,75.1833081599999,104.119282742,446.54988151718,1217.48434400157,1700,0.139033532865757
Akodon albiventer,Akodon albiventer,Rodentia,28.475,3.17422500000003,0.968597014100134,140,20,0,80,3,2,G,2,2,1,0,1172.5412083382,3.51863166666666,3.47285999999999,36.5659847897899,26.27701874,23.5717658400001,72.27043126,100.10505384,526.671913233865,1025.77073432623,2150,1.13658150754654
Akodon caenosus,Akodon aliquantulus,Rodentia,26.725,7.31434015000001,1.37014742939974,140,0,0,100,3,1,G,1,2,1,0,1341.06474998576,4.18,3.22341999999999,42.67400621553,28.740716315,22.53406616,95.7915834000003,126.68878085,604.165256617324,604.992021419872,1119.00271666662,1.101800680946
Akodon azarae,Akodon azarae,Rodentia,24,2.2,0.847429333860546,140,20,0,80,2,2,G,2,2,1,0,304.166666545,4.32,1.125,137.726256927765,23.52222,14.67682,63.80588,87.3281,494.238401267106,7679.65,2297.70304999995,0.136276838008779
Akodon boliviensis,Akodon boliviensis,Rodentia,26.725,2.46351999999999,0.791908458822785,140,20,0,80,2,2,G,2,2,1,0,790.075958311552,4.18,3.47061000000001,31.37622945885,23.1699376,20.93757683,49.1283650600001,82.38179964,385.813925125624,2752.00546412324,2500,0.144580794815539
Akodon budini,Akodon budini,Rodentia,26.9,2.55577,0.822702913163963,140,20,0,80,2,2,G,1,2,1,0,933.046458338566,3.64847833333335,3.33156,31.8919662029149,23.69106814,23.6764179300001,72.67286806,98.8524382119999,445.408977350494,1268.59312906247,1700,0.145100737314476
Akodon cursor,Akodon cursor,Rodentia,39.77,3.73564500000001,1.11214179860227,140,20,0,80,2,2,G,1,2,1,0,938.539708343677,3,3.34957999999999,39.41420894285,27.3151117325,24.0123968250001,91.4524976000004,122.210995996667,569.347170975666,442.88,800,0.1799125422161
Akodon dayi,Akodon dayi,Rodentia,37.3,3.07927500000004,0.88536182655769,140,20,0,80,2,2,G,1,2,1,0,1034.08454167093,3,3.48396499999999,32.3987590888149,24.82552092,22.986320225,70.3844977,97.877100111111,510.579820750348,1473.99549771961,2450,0.173678365288682
Akodon dolores,Akodon dolores,Rodentia,42.5,2.97,0.857356330211447,140,20,0,80,2,2,G,1,2,1,0,994.667583332725,3.445,3.43428999999999,31.4091968797149,23.6396955475,21.7539215350001,67.4767138,96.7251426531109,455.019495942165,1576.28120237817,2305.33904999995,0.186603496359642
Akodon fumeus,Akodon fumeus,Rodentia,26.54,2.49151499999998,0.785726782820624,140,20,0,80,2,2,G,3,2,1,0,848.877458314107,4.16373666666664,3.50902000000002,32.55479222451,23.7134781,21.4531996,49.7365266,89.1438907899999,395.092747650566,3010.69213422536,2500,0.144029472613835
Akodon iniscatus,Akodon iniscatus,Rodentia,28.7,2.84587,0.934753631570592,140,20,0,80,2,2,G,4,2,1,0,1033.8959583382,3.40739166666667,3.41735999999999,35.7089967535699,24.60234204,21.8185904900001,68.30888552,97.1113832466665,505.058115767092,1283.18888912165,2234.339,0.150362974524772
Akodon juninensis,Akodon juninensis,Rodentia,38.99,2.99404500000004,0.908727354178719,135.7465525,20,0,80,2,2,G,2,2,1,0,993.971041664355,3.290385,3.36546499999999,34.3149865705049,24.2655108,22.8690047550001,69.8094774400001,100.563092264444,492.602553708778,1306.43126345466,2321.37004999995,0.177963174723506
Akodon kofordi,Akodon kofordi,Rodentia,29.49,2.62556000000001,0.855982181831027,140,20,0,80,2,2,G,3,2,1,0,1016.99037500073,3.64478833333334,3.28195999999999,32.1420648989699,23.67089476,22.5180806,68.61954236,98.1144988919998,452.764058867179,1481.27227856202,1900,0.15262546150665
Akodon spegazzinii,Akodon leucolimnaeus,Rodentia,33.075,2.560365,0.81911753467575,129.7475,20,0,80,2,2,G,2,2,1,0,972.432999991969,3.59,3.39034000000001,31.80734417185,23.49738176,22.20705063,66.2155869,99.7028987266665,436.272348742195,2151.95947535292,3200,0.162566398451168
