iucn2020_binomial,phylacine_binomial,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Abrothrix illutea,Abrothrix illutea,Rodentia,47.79,3.46349000000006,0.939911773460938,140,44,1,55,2,2,G,1,2,1,0,853.516000034315,3.86454,3.74547999999999,30.0728971284299,25.6086644999999,24.3032962000001,89.2951014400002,120.78033671,499.23586323395,691.804143462311,1800,0.199040398287332
Abrothrix jelskii,Abrothrix jelskii,Rodentia,34.5,2.77706000000002,0.790094029002257,140,70,0,30,2,2,G,4,2,1,0,824.562375022999,4.03107937499998,3.71859,28.4711392390949,24.1277107599999,22.4793026200001,81.4134191600003,116.023935473334,427.317291125506,905.04855813647,2800,0.166382010386797
Abrothrix lanosus,Abrothrix lanosus,Rodentia,25.915,2.49369499999998,0.752902709427683,140,55,0,45,2,2,G,2,2,1,0,774.438750016062,3.852799375,3.65085,28.0336188961799,24.2167075674999,23.9230276400001,86.3105152000003,118.77440878,424.623624350564,1025.24053377299,1557.309,0.142153982952647
Abrothrix longipilis,Abrothrix longipilis,Rodentia,185,3.145,1.51650599882044,159.67,11,0,89,2,2,G,4,2,2,0,1182.22587501606,4.845,4,22.734428325,21.90196,21.20374444,63.00252,112.3,504.288891525755,1381.66666666667,2054.85090714281,0.419035016261043
Abrothrix olivaceus,Abrothrix olivaceus,Rodentia,27,3.48373780000001,1.29854985096234,125.563333333333,11,0,89,2,2,G,3,2,2,0,365,5.42,2.25,47.9533669448001,24.9064837174999,23.7715663,191.716,175.049367952,473.086034975723,1815,1872.179,0.145397163981597
Abrothrix sanborni,Abrothrix sanborni,Rodentia,24.7,2.70588999999997,0.857988058764842,155,44,0,56,2,2,G,1,2,1,0,839.290125022633,3.66797000000001,3.758835,30.8960383295749,25.8042837799999,24.5993437400001,89.5458885400002,124.328336,497.483176400521,1092.57705426326,800,0.138448797988912
Acerodon celebensis,Acerodon celebensis,Chiroptera,384.84,54.3368681666662,5.08017222226133,201.25,100,0,0,1,1,Ar,2,1,2,0,5912.80989556627,0.98,1.02224,363.080829097901,158.813294119998,145.925366745715,657.353625020001,820.657990500004,2464.74086666128,734.045408384812,1500,NA
Acerodon humilis,Acerodon humilis,Chiroptera,352.43,42.8685348333333,4.51491473476191,199.984692,100,0,0,1,1,Ar,1,1,2,0,4112.75486017717,1.01967500000001,1.87547,258.493185658476,151.064656079998,183.69981784,294.25866632,417.147935820002,1717.85752046411,727.690887108987,1004.104,NA
Acerodon jubatus,Acerodon jubatus,Chiroptera,1087.04,84.2634559259087,9.39004012497993,292.460560000001,100,0,0,1,1,Ar,1,1,2,0,7510.09126259928,1,1,366.666650898064,164.755989599999,150.77160114,687.963708540007,852.9199512,3650,616.813336292939,1100,NA
Acerodon leucotis,Acerodon leucotis,Chiroptera,352.07,40.1484998333333,4.22926913075269,198.370117,100,0,0,1,1,Ar,1,1,2,0,3288.57386210595,1.02867000000001,1.907835,253.406415516084,150.499860219998,166.7866201,286.859002006701,406.816697660002,1460,831.138501500363,1013.767,NA
Acerodon mackloti,Acerodon mackloti,Chiroptera,467.93,49.299455547619,4.92868065126327,202.31828,100,0,0,1,1,Ar,2,1,2,0,4342.09079579805,0.98,1.70198,269.051025841439,158.585772439998,164.41630576,442.622994960001,557.271905833333,1825,782.721264603616,450,NA
Acinonyx jubatus,Acinonyx jubatus,Carnivora,50577.92,465.33,115.01219047619,1490.215,0,100,0,3,1,G,4,3,1,0,7482.5,3.04,0.7,541.878849985,90.12,107,598.985,1217.27,2190,0.0214569720825,4000,44.4482052554175
Acomys airensis,Acomys airensis,Rodentia,45.2,5.49,1.09674870095322,175,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,689.67745556673,2908.51120813837,986.499380952381,1.4253817359899
Acomys cahirinus,Acomys cahirinus,Rodentia,45.2,5.49,0.76,175,70,30,0,2,2,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,103,650.0125,1900,1244.95043095233,0.193033197411528
Acomys cilicicus,Acomys cilicicus,Rodentia,48,5.57860999999991,1.06525252093081,175,70,30,0,2,2,G,2,2,1,0,1460,2.62973,3.14206,44.3959018838651,33.0965462075001,20.9437166600001,85.7857156200002,119.878794615,629.048389516918,1550.52577509512,1127.32655000001,0.199520969217352
Acomys cineraceus,Acomys cineraceus,Rodentia,43.6,5.49,1.0235362382817,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,692.392425199913,2957.52595772014,950.829380952381,1.40043106650438
Acomys dimidiatus,Acomys dimidiatus,Rodentia,45.2,5.49,1.1105560629768,175,80,0,20,2,3,G,5,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,696.507397316569,3658.04787112776,900,0.193033197411528
Acomys ignitus,Acomys ignitus,Rodentia,45.2,5.49,1.13836157256336,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,693.1173131834,3333.25497747654,1084.55743095233,1.4253817359899
Acomys johannis,Acomys johannis,Rodentia,43.6,5.49,1.02804617345308,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,692.507494499913,2955.25878115151,800,1.40043106650438
Acomys kempi,Acomys kempi,Rodentia,43.6,5.49,1.13942470056336,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,692.6798931834,3345.74005533368,1085.59543095233,1.40043106650438
Acomys louisae,Acomys louisae,Rodentia,27.085,5.52377849999995,1.22885447631705,175,70,30,0,3,2,G,3,2,1,0,1452.71368749763,2.69363250000002,2.95423,50.9379235370402,33.525655185,25.10464388,95.3969331200002,130.15075843,639.05352455042,788.099781980836,1349.521,1.10904837086166
Acomys minous,Acomys minous,Rodentia,45.2,5.49,0.98706881646309,175,70,30,0,1,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,684.280635816671,3254.03786391653,1150.32281428562,0.193033197411528
Acomys mullah,Acomys mullah,Rodentia,45.2,5.49,1.14357382194267,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,692.6246160834,3345.44717342892,1087.75743095233,1.4253817359899
Acomys nesiotes,Acomys nesiotes,Rodentia,45.2,5.49,0.986000800463088,175,70,30,0,2,2,G,1,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,696.01829403327,3148.13126242865,1015.63558333309,0.193033197411528
Acomys percivali,Acomys percivali,Rodentia,21.99,7.10018083333332,2.74273781504809,170.636173683333,70,30,0,3,2,G,3,2,1,0,1937.70895832542,2.40249833333334,2.89471,68.8650464149652,38.65372,28.8546166600001,122.1484300667,152.9017011084,804.377573900696,833.487126124687,1375.93121666668,1.00139108109496
Acomys russatus,Acomys russatus,Rodentia,54.915,7,1.08784034473673,111.08,40,40,20,3,3,G,1,2,1,0,1825,2.5,3.91701,47.7429718515553,34.39268,21.9345349633334,91.308,125.70068,680.622182266774,2800,879.266930952393,1.56805734365507
Acomys seurati,Acomys seurati,Rodentia,45.2,5.49,1.10170345939498,175,0,0,100,3,1,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,699.049238399986,2882.55267679141,1000,1.4253817359899
Acomys ngurui,Acomys spinosissimus,Rodentia,27.01,5.6960128333333,1.2635092862157,175,70,30,0,3,2,G,1,2,1,0,1456.39258332506,2.71,3.03239,54.5847507051902,33.2397729825001,25.15307668,96.2766797800002,130.17341087,663.096677617019,331.041666666667,750,1.10754250609798
Acomys selousi,Acomys spinosissimus,Rodentia,27.01,5.55033449999997,1.23970961686044,175,70,30,0,3,2,G,3,2,1,0,1397.39337499306,2.71,3.089365,55.7078989303152,33.3375410925,25.52784026,96.1676422600001,130.821578155,658.990622483865,331.041666666667,1518.445,1.10754250609798
Acomys muzei,Acomys spinosissimus,Rodentia,27.01,5.9088278333333,1.3802220288768,175,70,30,0,3,2,G,2,2,1,0,1683.11689582488,2.71,2.962195,63.6808998828051,33.84246143,27.79630129,111.4048980267,149.594028773366,759.159325666917,331.041666666667,1208.10666666667,1.10754250609798
Acomys spinosissimus,Acomys spinosissimus,Rodentia,27.01,5.9088278333333,1.3802220288768,175,70,30,0,3,2,G,2,2,1,0,1683.11689582488,2.71,2.962195,63.6808998828051,33.84246143,27.79630129,111.4048980267,149.594028773366,759.159325666917,331.041666666667,1208.10666666667,1.10754250609798
Acomys subspinosus,Acomys subspinosus,Rodentia,32.25,5.97922599999998,1.53020844089781,175,70,30,0,2,2,G,2,2,1,0,1690.42754165194,4.0416875,3.48195500000001,50.6688228333103,28.4485938100001,23.38929176,91.9001660400002,122.11044449,648.551047475203,4433.33333333333,1132.05555000001,0.160323509371453
Acomys wilsoni,Acomys wilsoni,Rodentia,20.96,3.49,0.58,127.38,70,30,0,3,2,G,3,2,1,0,2044,2.29,3.5,48.1913672442752,38.82686,22.7041324533333,90.8873884467004,121.845258975,640.308743500102,1947.4299535313,1373.28766666667,0.978126630130648
Aconaemys fuscus,Aconaemys fuscus,Rodentia,120.975,9.32524500000004,2.63762333058794,187,100,0,0,1,2,G,2,1,1,0,1167.93308335353,3.23,1.913285,106.735306075771,95.8499844249997,35.2543413200001,242.421257099997,321.3119357825,790.167787516858,1521.31812504242,1353.029,0.331732836504253
Aconaemys porteri,Aconaemys porteri,Rodentia,120.975,9.44964000000006,2.54565334331836,187,100,0,0,1,3,G,2,3,1,0,1316.61887502117,3.23,1.87282,108.148025968671,93.2852237799997,36.3428433333335,248.985474659997,322.687730705,819.261253328301,1567.91220496813,1354.157,0.331732836504253
Aconaemys sagei,Aconaemys sagei,Rodentia,96.49,8.33874833333338,2.07980694673784,187,100,0,0,1,2,G,2,3,1,0,1303.37241669611,3.19099000000001,1.894115,105.755522168126,91.63870892,34.24975186,253.373155619997,330.8901968317,820.803281777925,1641.21525234918,1341.043,0.29293491185026
Not recognised,Acratocnus odontrigonus,Pilosa,22990,668.57594642,77.8836585400496,967.866829999997,100,0,0,1,2,Ar,1,1,2,0,11643.4617256729,1.09172,1.015052173275,440.590070937222,225.635355757499,107.84869248,990.478157689996,1177.49913612,3707.6413297522,98.8183435684712,2378.667,15.6062900525501
Not recognised,Acratocnus ye,Pilosa,21310,664.95321642,76.6198538154314,941.287744999997,100,0,0,1,2,Ar,1,1,2,0,11645.7003923372,1.089825,1.014412173275,440.409619533302,225.798321397499,107.1007564,993.461643329996,1178.69198112,3713.478677302,98.8533383360597,2381.966,15.2953822640787
Acrobates pygmaeus,Acrobates pygmaeus,Diprotodontia,13,0.0178,0.75249579338835,76.5,20,0,80,2,1,Ar,1,1,2,0,3212,3,2,148.39835733,33.987392435,99,240,212.91,997.9661,899.99,1200,0.097269057787856
Addax nasomaculatus,Addax nasomaculatus,Cetartiodactyla,94288.68,5600,201.5,1700,100,0,0,1,1,G,1,1,1,0,10293,1,1,357.25530444,276,198,947.49486,1066.86,2555,0.0002585315,2047.588,12.9198841956944
Aegialomys galapagoensis,Aegialomys galapagoensis,Rodentia,63.51,4.29605000000012,1.1275181459218,157.855,80,0,20,2,4,G,1,2,1,0,608.333333455,3.84475437500002,4.58226999999998,33.0888714092048,27.1295303999998,22.5679991100001,81.33929628,110.827043869333,516.973774208806,2290,1478.40704999995,0.23273892674156
Aegialomys xanthaeolus,Aegialomys xanthaeolus,Rodentia,79.79,5.35838000000015,2.09925564395352,168,80,0,20,2,4,G,4,2,1,0,1054.42234167713,3.72986000000002,3.66115499999998,36.8965483990498,27.6438132499998,22.3421010800001,93.1246852600001,123.843854302667,532.430093525608,1312.86810210373,1300,0.263862407743093
Aepeomys lugens,Aepeomys lugens,Rodentia,37,2.70207499999997,0.731231640529624,120,95,0,5,2,2,G,3,2,1,0,895.183791695019,4.60414750000001,3.6989,24.239627561625,22.8026899999999,21.8421827300001,56.8766174600001,87.8636505923336,373.584813758704,1682.08647137868,1600,0.172908687221007
Aepeomys reigi,Aepeomys reigi,Rodentia,40.6,5.26795303333338,2.54848361656966,163.733855,100,0,0,2,2,G,3,2,1,0,1483.7645416702,3.19318250000002,3.33367999999999,43.3309762656984,29.0839657225,26.6320513900001,115.553158366701,146.403457856667,818.540507605505,1024.45352907307,1630,0.181968067848251
Aepyceros melampus,Aepyceros melampus,Cetartiodactyla,52500,5304.2,173.566666666667,1460,100,0,0,1,1,G,2,2,1,0,9344,1,1,364.750171005,196.74,167,477.485,730,2674.111666657,9.93698418301488,1700,9.36253560152919
Aepyprymnus rufescens,Aepyprymnus rufescens,Diprotodontia,2820,22.889675415,12.3,520,100,0,0,1,1,G,2,1,1,0,4675.04166545,1.015,3,115.920602215,22.9,162.535,339.205,319.37,1327.5927,40,1207.863,1.87474789587013
Aeretes melanopterus,Aeretes melanopterus,Rodentia,246.434425682226,19.3521,4.43467984906093,305,100,0,0,1,3,Ar,1,1,2,0,2875.77416669064,2.085875,1.67157,169.656509745435,48.6168313200001,64.4424703700002,355.252369823333,394.469753180001,1323.61614170672,129.877610233123,2006.115,0.490615904002328
Aeromys tephromelas,Aeromys tephromelas,Rodentia,1187,44.9654045,10.34,384.93,90,0,10,2,3,Ar,1,1,2,0,4974.8146458236,1.035,1.691395,243.158964928073,65.4615511000002,78.55615384,653.107972916667,733.871864184002,2135.43934822265,94.1332962368932,1923.149,1.16480643350966
Aeromys thomasi,Aeromys thomasi,Rodentia,1430.19,45.52669865,10.3234476103622,383.25,90,0,10,1,3,Ar,2,1,2,0,5059.42924997573,1.1870025,1.72367,246.736141261773,66.0715930800003,78.8676799400002,645.049353053333,735.756810544003,2113.06292915565,128.400263932097,1752.637,1.29054282513448
Aethalops aequalis,Aethalops aequalis,Chiroptera,13.9,12.7478166666666,1.022159928,73,100,0,0,1,1,Ar,2,1,2,0,5922.04313099074,0.995,1.13774,365,152.2,89.9410524000003,677.430072059999,804.80073821,2310.11649413335,1618.41936857029,1274.548,NA
Aethalops alecto,Aethalops alecto,Chiroptera,15,5.78036139999995,0.713583371111103,73,100,0,0,1,2,Ar,1,1,2,0,3622.07202502811,0.99,1.66388,264.059746657974,130.3096555,70.0528168399999,450.57958106,570.969658073332,1822.31741803989,1467.58218929781,1700,NA
Aethomys bocagei,Aethomys bocagei,Rodentia,63.8538880368405,5.31246000000001,1.26953541809158,184,100,0,0,1,3,G,2,1,2,0,838.891666684432,3.06979,3.15616000000001,41.5201715373951,27.4715802399997,26.02681716,98.6431462600002,128.42222017,598.023468575479,583.737348751293,1428.04004999995,0.233431201706427
Aethomys chrysophilus,Aethomys chrysophilus,Rodentia,79.7,4.44,1.25,162.76,100,0,0,1,3,G,3,1,2,0,273.75,3.345,3.11119500000001,40.61759473363,25.71594,27.35364,105.39686,138,592.294989942658,476.744186046512,1688.369,0.263698671613169
Micaelamys granti,Aethomys granti,Rodentia,40,6.18603226666664,2.45316679664125,147.46587,100,0,0,1,3,G,2,1,2,0,1492.48195832579,2.38837750000001,3.03182000000001,53.00826722735,31.4809283591666,28.2310225500001,113.74275148,145.7338300067,848.494350625509,839.164768420489,1256.63255000001,0.180484063574406
Aethomys hindei,Aethomys hindei,Rodentia,98.495,5.27,1.42,162.76,100,0,0,2,3,G,3,1,1,0,1000.708333455,2.9,3.49653000000001,41.14847612376,25.71594,26.23966,96.05,121.76594,557.486438817847,2191.47,1696.05404999995,0.296267263945669
Aethomys ineptus,Aethomys ineptus,Rodentia,80.85,4.44,1.23763250638759,142,80,0,20,2,3,G,3,1,1,0,273.75,3.345,3.07889000000001,41.3888264812099,25.71594,27.35364,105.39686,131.1128,590.925140059562,931.353807418681,1516.883,0.265784639781969
Aethomys kaiseri,Aethomys kaiseri,Rodentia,98.495,5.27,1.3762808952152,162.76,100,0,0,1,3,G,2,1,1,0,1000.708333455,2.9,3.12661500000001,41.4913362924801,25.71594,26.23966,96.05,121.76594,566.757935792383,1086.28572223433,1523.2430999999,0.296267263945669
Micaelamys namaquensis,Aethomys namaquensis,Rodentia,57.3,2.5,0.89,136.718053333333,80,0,20,2,3,G,6,1,1,0,1715.5,3.75,2,41.02261730118,21.99,24.3488,101.41429204,125.013097201667,545.32975716718,2831.66666666667,1693.187,0.219933257805149
Aethomys nyikae,Aethomys nyikae,Rodentia,77.015,4.90257499999994,1.26039468971921,184,100,0,0,1,3,G,1,1,2,0,854.090875017523,3.56,3.15676000000001,41.40321664344,24.7606410374998,25.7991799699999,102.15608324,130.13778796,570.876844175565,816.268291796032,1459.35404999995,0.258774984431619
Aethomys silindensis,Aethomys silindensis,Rodentia,82.76,6.71303000000005,1.33843538483398,184,100,0,0,1,3,G,2,1,1,0,793.570833347327,2.6025,3.29728500000001,41.8883043900651,30.9030133299998,26.28794744,95.5335041800003,127.403662519999,617.444621367195,667.90572268664,1371.868,0.269219882494253
Aethomys stannarius,Aethomys stannarius,Rodentia,82.9,5.65553,1.32514973171869,176.00526125,100,0,0,1,3,G,3,1,2,0,841.179000018253,2.9737825,3.20561500000001,41.5927368362651,29.5440846966663,25.6346172,96.2301153400003,126.296609019999,595.637321042542,657.7286719589,1586.664,0.269470269724777
Aethomys thomasi,Aethomys thomasi,Rodentia,98.495,5.27,1.37034957280609,162.76,100,0,0,1,3,G,1,1,1,0,1000.708333455,2.9,3.24536500000001,41.1576098720801,25.71594,26.23966,96.05,121.76594,566.182417167382,902.576081993197,1543.10214999986,0.296267263945669
Not recognised,Agalmaceros blicki,Cetartiodactyla,60000,3598.82156000002,149.745633155401,1547.2883,100,0,0,1,1,G,3,2,1,0,6239.64296087183,1.06665666666667,1.01568416666667,342.994822032893,218.307998913333,151.58167032,457.129653379999,601.472997880001,2479.6261842329,3.71611078490108,2508.297,10.1101641571323
Ailuropoda melanoleuca,Ailuropoda melanoleuca,Carnivora,117500,109.29,242.727238095238,1422.99,90,10,0,1,1,G,1,2,1,0,13432,1.54,0.7,592.968857015,131.17916,182,2351.48536,2504.515,5246.699416657,0.18,2900,14.5823222688387
Ailurops melanotis,Ailurops melanotis,Diprotodontia,7000,18.7377021499998,17.153760401436,564,100,0,0,1,1,Ar,1,1,2,0,2156.541666545,1.5,1.5,249.180188259385,20.6060477175001,243.52,567.835506886666,607.980201593333,1874.96313256764,233.325072592015,1011.247,3.09107674106873
Ailurops ursinus,Ailurops ursinus,Diprotodontia,7000,25.7689845899998,18.0017265471606,564,100,0,0,1,1,Ar,2,3,2,0,2156.541666545,1.5,1.5,252.37858791482,21.9332971225001,243.52,586.990479506666,637.22799106,1950.52851223867,242.388271083107,600,3.09107674106873
Ailurus fulgens,Ailurus fulgens,Carnivora,4747.54,102.02,42.4914545454546,608.66,80,10,10,1,1,G,1,2,1,0,6935,2,1,364.750171005,123.4374,136.935,571.90318,760.41,3650,16.4896613232968,2300,2.49668420156401
Akodon aerosus,Akodon aerosus,Rodentia,54.995,3.33683500000008,0.850436504419265,140,20,0,80,2,2,G,3,2,1,0,932.988666683702,5,3.6,28.3186637288349,23.5776167199999,20.7088441000001,82.1772,106.12711934,401.373064717193,3268.85859350122,1200,0.215022362268678
Akodon affinis,Akodon affinis,Rodentia,24.89,2.77991500000003,0.727763945877682,140,20,0,80,2,2,G,1,2,1,0,977.092833340757,3.64229000000001,3.82701499999999,28.7734472194249,23.66693026,21.98074192,73.1367497599999,107.03959272,398.025163183734,2000.73919127004,1700,0.139033532865757
Akodon albiventer,Akodon albiventer,Rodentia,28.475,3.74620500000003,1.02940676533375,140,20,0,80,3,2,G,2,2,1,0,927.291625008761,3.60858,3.93344999999999,32.9119625908948,26.0916213666666,22.2264153,78.0373556200001,115.18377014,502.300527733952,1842.26750271034,2150,1.13658150754654
Akodon caenosus,Akodon aliquantulus,Rodentia,26.725,5.07092180000005,1.98540708479445,140,0,0,100,3,1,G,1,2,1,0,1104.8349249708,4.18,2.59225499999999,74.2592309659803,28.8302579749999,25.54580922,177.0076907667,217.22011147,652.971740727998,1263.89591174513,1227.491,1.101800680946
Akodon azarae,Akodon azarae,Rodentia,24,2.2,0.750032908198976,140,20,0,80,2,2,G,2,2,1,0,304.166666545,4.32,1.125,139.901097332395,23.52222,14.67682,63.80588,87.3281,524.277390375391,7679.65,2217.49704999995,0.136276838008779
Akodon boliviensis,Akodon boliviensis,Rodentia,26.725,2.66601000000004,0.739728396701121,140,20,0,80,2,2,G,2,2,1,0,1011.27508332615,4.18,3.84168500000001,27.7693999407949,23.3564723466666,21.5462938,58.5395493999998,96.4722971723808,396.252986500478,2555.42695842457,2500,0.144580794815539
Akodon budini,Akodon budini,Rodentia,26.9,2.78986000000002,0.756592295403026,140,20,0,80,2,2,G,1,2,1,0,943.458083344407,3.418835,3.81701,29.1513084116199,23.85176478,22.08647345,71.7708498999999,106.67646476,398.363726125376,1988.1264762051,1700,0.145100737314476
Akodon cursor,Akodon cursor,Rodentia,39.77,4.07845850000005,0.975010539855901,140,20,0,80,2,2,G,1,2,1,0,924.683091694655,3,4.05577999999998,31.5229681932998,27.2146483999999,22.5354209900001,79.8824784000001,114.57747777,511.61981133369,442.88,800,0.1799125422161
Akodon dayi,Akodon dayi,Rodentia,37.3,3.15637000000006,0.852560346999095,140,20,0,80,2,2,G,1,2,1,0,1014.65741667896,3,3.93876999999999,30.1037452892149,24.6453915199999,22.46774315,70.7427497399998,104.30514752,480.91776755042,1819.14097518433,2450,0.173678365288682
Akodon dolores,Akodon dolores,Rodentia,42.5,2.97,0.784385231113594,140,20,0,80,2,2,G,1,2,1,0,956.592000012777,3.445,3.773015,28.1191853629199,23.56458524,21.71525083,61.1229552999997,96.8714986426665,396.21693980042,2455.39281473409,2224.1740999999,0.186603496359642
Akodon fumeus,Akodon fumeus,Rodentia,26.54,2.72758500000002,0.737331507787202,140,20,0,80,2,2,G,3,2,1,0,991.08145833017,3.63114000000002,3.87352000000001,28.8051754955849,23.5831264266667,21.46740807,62.0830789999998,97.6307046957142,388.119353750478,2295.14832717803,2500,0.144029472613835
Akodon iniscatus,Akodon iniscatus,Rodentia,28.7,2.79790500000003,0.784516447330028,140,20,0,80,2,2,G,4,2,1,0,962.431999998175,3.59181000000001,3.94333,28.5021080769099,23.6189432866667,21.28177027,64.0328376999998,98.2466346557141,380.709538533777,2271.39011503321,2172.315,0.150362974524772
Akodon juninensis,Akodon juninensis,Rodentia,38.99,3.08615000000006,0.80416672931397,139.0441075,20,0,80,2,2,G,2,2,1,0,940.900041684068,3.16098,3.88706999999999,29.3766840443749,23.9751765799999,22.07573863,71.2720037999998,102.97909964,410.477520817091,1955.62022199352,1760.086,0.177963174723506
Akodon kofordi,Akodon kofordi,Rodentia,29.49,2.81214500000002,0.786366241911554,140,20,0,80,2,2,G,3,2,1,0,955.010333335281,3.55043500000002,3.9434,28.7068678333199,23.5443674666667,21.52511067,65.0817048199998,99.0884745757141,382.064256333821,2279.91773262678,1900,0.15262546150665
Akodon spegazzinii,Akodon leucolimnaeus,Rodentia,33.075,2.74316000000007,0.752546863258684,129.7475,20,0,80,2,2,G,2,2,1,0,952.014291665086,3.59,3.77564,28.2339267756949,23.4585527000001,21.67195624,62.3530541399998,100.203735545714,380.890842133879,3346.15328157082,3200,0.162566398451168
Akodon lindberghi,Akodon lindberghi,Rodentia,26.4,3.29838500000003,0.938909175340864,150.298495833333,20,0,80,2,2,G,1,2,1,0,967.660625029205,3.52425000000001,4.14463499999998,31.6073061846498,25.8518810999999,23.0796723900001,79.6705138600001,114.00741212,499.181596083807,994.775298276207,1231.227,0.143611105395866
