iucn2020_binomial,phylacine_binomial,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Abrocoma vaccarum,Abrocoma vaccarum,Rodentia,221.82,12.755,6.38343721680058,201,100,0,0,1,1,G,1,1,2,0,395.416666545,1.995,1.882115,135.895063309921,112.26904,47.0350371500001,288.762949583999,361.979015180001,1107.38075194831,888.248175027636,0,0.463026930148831
Abrothrix andinus,Abrothrix andinus,Rodentia,34.65,2.851265,0.827037797698838,140,70,0,30,2,2,G,2,2,1,0,952.479666636976,4.25809770833333,3.565555,25.5248772211849,24.0687753574999,22.2589600900001,61.8473313800002,92.0848838,401.973183408864,772.723446854299,1941.359,0.166779492006714
Abrothrix illutea,Abrothrix illutea,Rodentia,47.79,3.22730500000002,0.858110488503404,140,44,1,55,2,2,G,1,2,1,0,944.236749985763,4.0715475,3.5357,25.9096786642699,24.3674836174998,21.4144375500001,57.5069747600002,88.7435384249999,407.590680583777,1029.77311431404,1800,0.199040398287332
Abrothrix jelskii,Abrothrix jelskii,Rodentia,34.5,2.73045999999999,0.763582550101473,140,70,0,30,2,2,G,4,2,1,0,943.509791634055,4.330866875,3.45650000000001,25.123112419525,23.8953987524998,20.5811574400001,54.0359125254548,86.6387127663334,377.877659783763,1624.149442769,2800,0.166382010386797
Abrothrix lanosus,Abrothrix lanosus,Rodentia,25.915,2.79754499999999,0.794407702591053,140,55,0,45,2,2,G,2,2,1,0,957.279416634786,4.13797270833333,3.49924,26.1267549737449,24.5046953899999,22.56407371,63.5612841800002,94.8469310100001,393.666561983966,871.869927041207,1941.75204999995,0.142153982952647
Abrothrix longipilis,Abrothrix longipilis,Rodentia,185,3.145,1.51361768664688,159.67,11,0,89,2,2,G,4,2,2,0,1316.65385414628,4.845,4,22.734428325,21.90196,22.69046546,63.00252,112.3,511.898313617339,1381.66666666667,2023.169,0.419035016261043
Abrothrix olivaceus,Abrothrix olivaceus,Rodentia,27,7.04360715000002,3.2175908808219,125.563333333333,11,0,89,2,2,G,3,2,2,0,365,5.42,2.25,46.645178732125,26.2345337774999,26.04161919,191.716,168.4332792867,511.752737509026,1815,1839.02447619048,0.145397163981597
Abrothrix sanborni,Abrothrix sanborni,Rodentia,24.7,3.70009499999999,0.883000464277289,155,44,0,56,2,2,G,1,2,1,0,1010.30904998759,3.69433250000001,3.420995,31.2148649334999,25.8925660475,27.7258980500001,79.9290751400003,110.76449194,475.513452242179,800.797420979106,800,0.138448797988912
Acerodon celebensis,Acerodon celebensis,Chiroptera,384.84,72.5647966666666,6.17887812088885,201.25,100,0,0,1,1,Ar,2,1,2,0,4203.28524993468,0.98,1.52897,288.318637007927,159.787032019998,135.366932137777,621.135402580001,772.479671080002,2342.88723355009,800.254491602587,1500,NA
Acerodon humilis,Acerodon humilis,Chiroptera,352.43,69.2796591666667,5.48786214924957,204.822260000001,100,0,0,1,1,Ar,1,1,2,0,4709.33280828619,1.01043500000001,1.826595,253.769900569547,149.763208339999,122.759710739999,301.617767581334,415.457047880001,1706.94798642277,784.498959883879,675.393,NA
Acerodon jubatus,Acerodon jubatus,Chiroptera,1087.04,110.614905,10.5557899658244,302.4367,100,0,0,1,1,Ar,1,1,2,0,6760.94457940125,1,1,370.638847720365,168.874618939999,153.4586443,713.040174800007,886.924455940001,3650,751.912834742849,1100,NA
Acerodon leucotis,Acerodon leucotis,Chiroptera,352.07,67.6539091666667,5.21482503073203,191.689842000001,100,0,0,1,1,Ar,1,1,2,0,4064.79877496897,1.022925,1.84493,253.610105019144,149.407061369999,115.939787819999,296.420089788,409.843370040001,1460,834.638926938994,729.142,NA
Acerodon mackloti,Acerodon mackloti,Chiroptera,467.93,59.7051216666666,5.77746769912147,209.00586,100,0,0,1,1,Ar,2,1,2,0,4959.7799916138,0.98,1.784495,256.628311946124,152.687700579999,126.848377619999,331.173589148001,438.073442977501,1825,802.822110543585,450,NA
Acinonyx jubatus,Acinonyx jubatus,Carnivora,50577.92,465.33,115.01219047619,1490.215,0,100,0,3,1,G,4,3,1,0,7482.5,3.04,0.7,541.878849985,90.12,107,598.985,1217.27,2190,0.0214569720825,4000,44.4482052554175
Acomys airensis,Acomys airensis,Rodentia,45.2,5.49,1.11123763411498,175,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,698.71371446127,2795.72808739415,1020.65981190471,1.4253817359899
Acomys cahirinus,Acomys cahirinus,Rodentia,45.2,5.49,0.76,175,70,30,0,2,2,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,103,650.0125,1900,1302.20774523795,0.193033197411528
Acomys cilicicus,Acomys cilicicus,Rodentia,48,5.39775849999993,1.02736336964977,175,70,30,0,2,2,G,2,2,1,0,1460,2.582025,3.267615,40.5081697345599,33.0465751425,19.7483177400001,72.1174985200001,101.61237035,621.175100647293,1525.41692353517,1205.89204999995,0.199520969217352
Acomys cineraceus,Acomys cineraceus,Rodentia,43.6,5.49,0.992535137260181,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,699.611112019599,2744.55609680974,943.088383333286,1.40043106650438
Acomys dimidiatus,Acomys dimidiatus,Rodentia,45.2,5.49,1.08608124769933,175,80,0,20,2,2,G,5,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,685.534080475,3976.94182383618,900,0.193033197411528
Acomys ignitus,Acomys ignitus,Rodentia,45.2,5.49,1.14118663163381,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,705.484902475102,3014.68614529463,1200.80851666633,1.4253817359899
Acomys johannis,Acomys johannis,Rodentia,43.6,5.49,0.992503537260181,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,700.677294086256,2739.97668680974,800,1.40043106650438
Acomys kempi,Acomys kempi,Rodentia,43.6,5.49,1.1389149316338,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,706.537649641759,3014.29683196129,1200.75851666633,1.40043106650438
Acomys louisae,Acomys louisae,Rodentia,27.085,22.8243938166664,1.1938524580026,175,70,30,0,3,2,G,3,2,1,0,1310.72108332907,2.46163166666668,3.038485,51.3465361624652,32.8659008825001,26.1872095200001,95.3863445600003,136.66965237881,645.848765641947,677.008523454193,1283.93821666668,1.10904837086166
Acomys minous,Acomys minous,Rodentia,45.2,5.49,1.00367906341029,175,70,30,0,1,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,686.917857199913,3219.0075644505,1282.8642833329,0.193033197411528
Acomys mullah,Acomys mullah,Rodentia,45.2,5.49,1.14191541345199,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,704.061571025102,3005.62281003822,1215.85851666633,1.4253817359899
Acomys nesiotes,Acomys nesiotes,Rodentia,45.2,5.49,1.02521573060662,175,70,30,0,2,2,G,1,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,699.734694099956,3132.7286508535,1244.46710714214,0.193033197411528
Acomys percivali,Acomys percivali,Rodentia,21.99,4.53713614999989,1.00505795460458,147.857365,70,30,0,3,2,G,3,2,1,0,2211.63233330133,2.58456166666666,3.348385,41.1071145066249,38.65372,21.94605389,88.0628561600002,119.810945010477,689.301198633545,1282.33397823566,1245.15621666668,1.00139108109496
Acomys russatus,Acomys russatus,Rodentia,54.915,7,1.05108361051848,111.08,40,40,20,3,3,G,1,2,1,0,1825,2.5,3.76668,41.72438669446,34.39268,20.20954227,91.308,125.70068,677.270954580591,2800,1090.26419999999,1.56805734365507
Acomys seurati,Acomys seurati,Rodentia,45.2,5.49,1.1235568075959,175,0,0,100,3,1,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,707.665395661227,2730.67438410776,1000,1.4253817359899
Acomys ngurui,Acomys spinosissimus,Rodentia,27.01,5.55965864999995,1.34344736047834,175,70,30,0,3,2,G,1,2,1,0,2262.31866665669,2.71,3.236935,41.990994094505,33.880211465,23.9242745,94.9697811200001,128.138133720476,742.306171316873,331.041666666667,750,1.10754250609798
Acomys selousi,Acomys spinosissimus,Rodentia,27.01,5.38631364999993,1.2361989636719,175,70,30,0,3,2,G,3,2,1,0,2184.35770832433,2.71,3.27600000000001,41.22131378125,33.7419336424999,23.50174328,92.2885542600002,122.252129875476,724.208279516946,331.041666666667,1448.162,1.10754250609798
Acomys muzei,Acomys spinosissimus,Rodentia,27.01,5.47545364999994,1.3327881989097,175,70,30,0,3,2,G,2,2,1,0,2249.8843333225,2.71,3.25778000000001,40.267849338135,34.012087375,23.69124352,93.7067165,125.007171265476,735.229733466888,331.041666666667,1179.219,1.10754250609798
Acomys spinosissimus,Acomys spinosissimus,Rodentia,27.01,5.47545364999994,1.3327881989097,175,70,30,0,3,2,G,2,2,1,0,2249.8843333225,2.71,3.25778000000001,40.267849338135,34.012087375,23.69124352,93.7067165,125.007171265476,735.229733466888,331.041666666667,1179.219,1.10754250609798
Acomys subspinosus,Acomys subspinosus,Rodentia,32.25,3.68033833333332,0.98840980871273,175,70,30,0,2,2,G,2,2,1,0,2148.6743958183,3.99373249999999,3.657385,40.4217739046,28.282320085,21.1571435733333,67.4899073200002,97.2626208850002,660.807716108358,4433.33333333333,1502.86024999934,0.160323509371453
Acomys wilsoni,Acomys wilsoni,Rodentia,20.96,3.49,0.58,127.38,70,30,0,3,2,G,3,2,1,0,2044,2.29,3.5,40.3950222384599,38.82686,21.00847838,80.2695754000002,109.37969768,655.25264048343,1585.38268333944,1330.14355000001,0.978126630130648
Aconaemys fuscus,Aconaemys fuscus,Rodentia,120.975,9.8824316666667,2.69645853230929,187,100,0,0,1,2,G,2,1,1,0,1311.75563025044,3.23,2.03072,98.3684692914456,92.5752781900002,32.1491031200001,218.731814105997,304.5680948375,779.882154094044,1749.11062982813,1139.624,0.331732836504253
Aconaemys porteri,Aconaemys porteri,Rodentia,120.975,10.0850133333334,2.68995655211839,187,100,0,0,1,2,G,2,3,1,0,1362.53625524386,3.23,2.041195,97.6473949094656,89.4610070100001,32.2153551200001,222.440640619997,304.3506189,782.254929377387,1698.64666350748,1271.039,0.331732836504253
Aconaemys sagei,Aconaemys sagei,Rodentia,96.49,9.02758666666671,2.23290685413065,187,100,0,0,1,2,G,2,3,1,0,1495.47229691734,3.14295500000001,2.034235,99.0740152725656,88.1643008800001,31.76558626,225.785057739997,304.94410618,807.071126102416,1672.24975811169,1272.16933333333,0.29293491185026
Not recognised,Acratocnus odontrigonus,Pilosa,22990,699.134868370001,84.4466686213499,984.473149999998,100,0,0,1,2,Ar,1,1,2,0,11717.7831270506,1.11099666666667,0.949384662729,495.229681568186,227.620260934166,128.359184679999,1083.37095852666,1334.4345375,4001.67817880124,87.8625528449415,2351.027,15.0700645427635
Not recognised,Acratocnus ye,Pilosa,21310,695.04466337,84.3165440757493,959.414319999998,100,0,0,1,2,Ar,1,1,2,0,11717.9352103815,1.11042666666667,0.948164632068,495.134286906681,227.624547194166,127.829049479999,1084.07876802666,1333.08228152,4004.8568837179,88.4185602607413,2352.391,14.5063824823697
Acrobates pygmaeus,Acrobates pygmaeus,Diprotodontia,13,0.0178,0.764702423379898,76.5,20,0,80,2,1,Ar,1,1,2,0,3212,3,2,148.39835733,31.63825152,99,240,212.91,997.9661,899.99,1200,0.097269057787856
Addax nasomaculatus,Addax nasomaculatus,Cetartiodactyla,94288.68,5600,201.5,1700,100,0,0,1,1,G,1,1,1,0,10293,1,1,357.25530444,276,198,947.49486,1066.86,2555,0.0002585315,2020.46,12.9198841956944
Aegialomys galapagoensis,Aegialomys galapagoensis,Rodentia,63.51,3.57439000000007,0.994345643822768,157.855,80,0,20,2,4,G,1,2,1,0,608.333333455,4.36008154166667,4.27195,28.2958118110248,23.8945335599999,18.9002690000001,55.5094496600002,89.0505383747618,453.84936255601,2290,1876.70633333333,0.23273892674156
Aegialomys xanthaeolus,Aegialomys xanthaeolus,Rodentia,79.79,3.98205500000007,1.13056921326267,168,80,0,20,2,4,G,4,2,1,0,1014.02779168553,4.31448500000001,3.94083499999999,30.9990877261848,24.7168931674999,25.5204323900001,82.2163932599999,110.311097006667,507.365327859313,1359.81379399653,1300,0.263862407743093
Aepeomys lugens,Aepeomys lugens,Rodentia,37,2.46529000000001,0.750006245449346,120,95,0,5,2,2,G,3,2,1,0,1296.4130833601,4.382076875,3.20973500000001,25.3417426582459,22.1321969324999,23.13802976,64.6152176800001,93.7334671300001,435.361701233734,983.795042005022,1600,0.172908687221007
Aepeomys reigi,Aepeomys reigi,Rodentia,40.6,3.03588000000005,0.86552432221358,136.031605,100,0,0,2,2,G,3,2,1,0,1261.87191668772,4.05043104166667,3.1898,28.0025951342599,22.6445815949999,26.36887088,81.7740315200002,109.8484164,491.626561533821,758.008063128282,1630,0.181968067848251
Aepyceros melampus,Aepyceros melampus,Cetartiodactyla,52500,5304.2,173.566666666667,1460,100,0,0,1,1,G,2,2,1,0,9344,1,1,364.750171005,196.74,167,477.485,730,2674.111666657,9.93698418301488,1700,9.36253560152919
Aepyprymnus rufescens,Aepyprymnus rufescens,Diprotodontia,2820,20.9476393983333,12.3,520,100,0,0,1,1,G,2,1,1,0,4675.04166545,1.015,3,115.920602215,22.9,162.535,339.205,319.37,1327.5927,40,1343.99766666667,1.87474789587013
Aeretes melanopterus,Aeretes melanopterus,Rodentia,246.434425682226,14.7774566666667,4.30808559048099,305,100,0,0,1,3,Ar,1,1,2,0,2253.71683336303,2.56573833333334,1.74446,142.976566092853,50.9124166400001,62.3737844400002,322.514433847999,373.466333777502,1258.29219170478,130.61860550856,1751.756,0.490615904002328
Aeromys tephromelas,Aeromys tephromelas,Rodentia,1187,51.2321140000002,10.34,384.93,90,0,10,2,3,Ar,1,1,2,0,4162.87944581722,1.035,1.746395,201.118919471623,60.9230463375002,75.02850642,613.472501599999,680.84456444,1898.24525940048,35.6119652934121,2552.228,1.16480643350966
Aeromys thomasi,Aeromys thomasi,Rodentia,1430.19,51.1922132500001,10.204141501008,383.25,90,0,10,1,3,Ar,2,1,2,0,4515.39887913643,1.17642,1.78759,205.475975530931,62.1533986575002,74.97001319,613.630573979999,683.27411594,1917.27639681176,54.3145769622817,2189.466,1.29054282513448
Aethalops aequalis,Aethalops aequalis,Chiroptera,13.9,9.54675619999996,0.842356120271482,73,100,0,0,1,1,Ar,2,1,2,0,6023.05188630464,0.995,1.197423767967,365,152.2,84.5506343600003,677.289586779999,802.901923573333,2358.69836612257,1893.95443447938,1488.39216666667,NA
Aethalops alecto,Aethalops alecto,Chiroptera,15,6.12493644999995,0.806690127049804,73,100,0,0,1,2,Ar,1,1,2,0,3952.89051134607,0.99,1.614075,276.974524208395,134.697193711111,69.4987994600001,622.258450146668,759.229895940001,2064.48973019451,1772.37217135849,1700,NA
Aethomys bocagei,Aethomys bocagei,Rodentia,63.8538880368405,6.16071000000006,1.31063494291261,184,100,0,0,1,3,G,2,1,1,0,1107.04195833492,2.64941,3.11566000000001,45.8974633833951,32.1344386299998,28.4382296600001,97.9981163400003,130.35824779,619.461723708562,812.459581483996,1133.674,0.233431201706427
Aethomys chrysophilus,Aethomys chrysophilus,Rodentia,79.7,4.44,1.25,162.76,100,0,0,1,3,G,3,1,1,0,273.75,3.345,3.10119000000001,42.256941877135,25.71594,27.35364,105.39686,138,573.058414709229,476.744186046512,1871.761,0.263698671613169
Micaelamys granti,Aethomys granti,Rodentia,40,4.81539414999996,1.15886673457579,145.2851125,100,0,0,1,3,G,2,1,1,0,1228.63258329914,2.72225,3.10959500000001,44.2822447368052,34.1065437949998,29.8572307600003,95.31433488,128.69507186,609.454408500117,735.057071613884,948.727,0.180484063574406
Aethomys hindei,Aethomys hindei,Rodentia,98.495,5.27,1.42,162.76,100,0,0,2,3,G,3,1,1,0,1000.708333455,2.9,3.45190000000001,44.4940646071851,25.71594,26.23966,96.05,121.76594,576.094034175857,2191.47,1781.126,0.296267263945669
Aethomys ineptus,Aethomys ineptus,Rodentia,80.85,4.44,1.26773709727753,142,80,0,20,2,3,G,3,1,1,0,273.75,3.345,2.97414500000001,43.48468093986,25.71594,27.35364,105.39686,131.1128,573.369550501031,1099.14088343745,1781.203,0.265784639781969
Aethomys kaiseri,Aethomys kaiseri,Rodentia,98.495,5.27,1.39820094631425,162.76,100,0,0,1,3,G,2,1,1,0,1000.708333455,2.9,3.17862000000001,43.2316692733401,25.71594,26.23966,96.05,121.76594,580.888436342107,1393.2648267765,1420.764,0.296267263945669
Micaelamys namaquensis,Aethomys namaquensis,Rodentia,57.3,2.5,0.89,135.239387499999,80,0,20,2,4,G,6,1,1,0,1715.5,3.75,2,40.696580598945,21.99,24.3488,111.55556048,129.356347350034,564.644429200377,2831.66666666667,1858.56304999995,0.219933257805149
Aethomys nyikae,Aethomys nyikae,Rodentia,77.015,4.88226000000003,1.30981951396341,184,100,0,0,1,3,G,1,1,1,0,994.719291686258,3.56,3.11487000000001,43.5031383324951,26.4581715199997,27.18905228,100.77810438,128.38068114,581.475580525479,866.364175337104,1344.884,0.258774984431619
Aethomys silindensis,Aethomys silindensis,Rodentia,82.76,7.07113000000006,1.38255235246681,184,100,0,0,1,3,G,2,1,1,0,987.13641666764,2.62932,3.12599500000001,46.1323924761451,33.2659725199998,28.7765938400001,97.4968000400004,129.67543542,621.691413858591,862.699461027472,1129.479,0.269219882494253
Aethomys stannarius,Aethomys stannarius,Rodentia,82.9,6.4640050000001,1.37160811967004,170.746795,100,0,0,1,3,G,3,1,1,0,885.888458351343,2.644465,3.10071500000001,45.3607609875001,32.5668110599997,28.0600665200001,98.4315006800005,127.58646102,612.768594308896,982.981911848157,1436.492,0.269470269724777
Aethomys thomasi,Aethomys thomasi,Rodentia,98.495,5.27,1.40885838097951,162.76,100,0,0,1,3,G,1,1,1,0,1000.708333455,2.9,3.22886500000001,42.6785131468351,25.71594,26.23966,96.05,121.76594,588.447366558808,1288.80316178127,1326.468,0.296267263945669
Not recognised,Agalmaceros blicki,Cetartiodactyla,60000,3478.25194166668,145.869901233056,1518.772645,100,0,0,1,1,G,4,2,1,0,5998.56005519295,1.06943583333333,1.02433416666667,346.578417490548,216.15590714,133.16841606,469.093512293333,591.733153133333,2465.621549933,3.54261740889868,2611.899,10.121840892198
Ailuropoda melanoleuca,Ailuropoda melanoleuca,Carnivora,117500,109.29,242.727238095238,1422.99,90,10,0,1,1,G,1,2,1,0,13432,1.54,0.7,592.968857015,131.17916,182,2351.48536,2504.515,5246.699416657,0.18,2900,14.5823222688387
Ailurops melanotis,Ailurops melanotis,Diprotodontia,7000,10.6798566199998,16.3608975086387,564,100,0,0,1,1,Ar,1,1,2,0,2156.541666545,1.5,1.5,250.557435293679,20.94546132,243.52,406.487396760001,414.317091245,1454.18538777709,231.340019177045,1215.7,3.09107674106873
Ailurops ursinus,Ailurops ursinus,Diprotodontia,7000,18.3579571499998,18.899280723595,564,100,0,0,1,1,Ar,2,3,2,0,2156.541666545,1.5,1.5,260.642752535509,23.23516574,243.52,579.402024453333,654.617466179999,2002.97686085751,203.793861995764,600,3.09107674106873
Ailurus fulgens,Ailurus fulgens,Carnivora,4747.54,102.02,42.4914545454546,608.66,80,10,10,1,1,G,1,2,1,0,6935,2,1,364.750171005,123.4374,136.935,571.90318,760.41,3650,20.6068782943652,2300,2.49668420156401
Akodon aerosus,Akodon aerosus,Rodentia,54.995,8.25079500000008,0.843948678082421,140,20,0,80,2,2,G,3,2,1,0,954.532791647197,5,3.6,29.3384152167799,26.0767960625,20.17727815,82.1772,107.26702748,453.31815462574,3230.70761436438,1200,0.215022362268678
Akodon affinis,Akodon affinis,Rodentia,24.89,3.284725,0.71452948983977,140,20,0,80,2,2,G,1,2,1,0,1004.32791665413,3.67534500000002,3.748735,28.7236213260199,23.71042854,21.46846792,61.6821289199998,94.242361647489,432.855816625566,2420.9169413401,1700,0.139033532865757
Akodon albiventer,Akodon albiventer,Rodentia,28.475,33.9905735,0.884433398762892,140,20,0,80,3,2,G,2,2,1,0,1003.30591664975,3.8059875,3.379465,31.88124355156,27.132418385,24.4172318099999,83.0225790000001,110.133130649394,468.251645650652,2024.38462661411,2150,1.13658150754654
Akodon caenosus,Akodon aliquantulus,Rodentia,26.725,82.0946907999998,1.15747674705926,140,0,0,100,3,1,G,1,2,1,0,1057.39891664318,4.18,3.11269999999999,38.45093873276,29.7026939074999,30.1782920199999,105.692636020001,135.30108697,586.787309900986,1355.07084489505,1004.948,1.101800680946
Akodon azarae,Akodon azarae,Rodentia,24,2.2,0.764841415919779,140,20,0,80,2,2,G,2,2,1,0,304.166666545,4.32,1.125,139.43659547846,23.52222,14.67682,63.80588,87.3281,480.740613558777,7679.65,2059.991,0.136276838008779
Akodon boliviensis,Akodon boliviensis,Rodentia,26.725,2.4997,0.744248182774291,140,20,0,80,2,2,G,2,2,1,0,880.869708316662,4.18,3.59592500000001,29.182646937495,23.162730375,21.03844331,51.9490960799999,90.9096691341428,415.688235867266,3997.25042534342,2500,0.144580794815539
Akodon budini,Akodon budini,Rodentia,26.9,2.89299,0.749690289594547,140,20,0,80,2,2,G,1,2,1,0,991.571166662894,3.62109500000002,3.657195,28.7188545913649,23.5746746075,21.95820468,64.3431426199999,95.7983561117748,431.338633258938,2120.5174245642,1700,0.145100737314476
Akodon cursor,Akodon cursor,Rodentia,39.77,3.60466149999998,0.976905768273936,140,20,0,80,2,2,G,1,2,1,0,834.834083322139,3,3.34658999999999,34.979706294955,28.083642855,25.1421680700001,90.0169347600005,122.103629633334,546.039044284054,442.88,800,0.1799125422161
Akodon dayi,Akodon dayi,Rodentia,37.3,2.95763500000003,0.792709761455959,140,20,0,80,2,2,G,1,2,1,0,996.392208337105,3,3.694465,28.560657952115,24.0090055175,21.58857045,63.4687486,96.345283950108,434.138808333894,2138.53676017556,2450,0.173678365288682
Akodon dolores,Akodon dolores,Rodentia,42.5,2.97,0.799352894835013,140,20,0,80,2,2,G,1,2,1,0,998.487916669465,3.445,3.66669500000001,28.4838605534349,23.3178685475,21.8768123199999,59.2570098599998,94.0878706122033,438.882448708865,2336.6136236423,1858.4860999999,0.186603496359642
Akodon fumeus,Akodon fumeus,Rodentia,26.54,2.82584500000001,0.745989011116521,140,20,0,80,2,2,G,3,2,1,0,912.162374983207,3.813505,3.63061000000001,29.2292250375399,23.772348795,21.37229035,58.7595745799999,93.5757439373808,412.661394800696,3330.54345600109,2500,0.144029472613835
Akodon iniscatus,Akodon iniscatus,Rodentia,28.7,2.59710000000002,0.775311184572023,140,20,0,80,2,2,G,4,2,1,0,915.371333336375,3.92082,3.65220000000002,28.8224886208849,23.5340662675001,21.1993594499999,48.86236892,86.2994890606666,414.822999133807,3753.39503092122,2184.765,0.150362974524772
Akodon juninensis,Akodon juninensis,Rodentia,38.99,2.82056000000003,0.78552376708648,136.198725,20,0,80,2,2,G,2,2,1,0,971.128124989048,3.54580500000002,3.470855,28.3379155081999,23.4402211275,22.2070132499999,71.6381437399998,97.741065891775,446.641013858981,2532.70552982508,1618.839,0.177963174723506
Akodon kofordi,Akodon kofordi,Rodentia,29.49,2.90951,0.766398177104322,140,20,0,80,2,2,G,3,2,1,0,955.941083317392,3.81409000000001,3.61929000000001,28.8651294148299,23.6621082950001,21.6751759699999,59.7736449999999,93.6933382474413,423.888523625653,3079.99955745181,1900,0.15262546150665
Akodon spegazzinii,Akodon leucolimnaeus,Rodentia,33.075,2.55471,0.756918900383051,129.7475,20,0,80,2,2,G,2,2,1,0,928.000333316662,3.59,3.499185,29.220555965975,23.3413726750001,21.4874631,66.4671045399999,96.5344879777272,428.061090075536,3205.65070360814,3200,0.162566398451168
Akodon lindberghi,Akodon lindberghi,Rodentia,26.4,2.93264,0.735966123038489,133.0033,20,0,80,2,2,G,1,2,1,0,913.737958336375,3.65376500000001,3.78295000000001,28.63298840962,23.4890194475,21.90326513,54.6099042,92.4109784501081,416.761873917295,2303.22944246999,1904.75,0.143611105395866
