iucn2020_binomial,phylacine_binomial,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Abrocoma vaccarum,Abrocoma vaccarum,Rodentia,221.82,12.755,3.25709163744527,201,100,0,0,1,1,G,1,1,2,0,395.416666545,1.995,1.81382,128.296579140579,112.26904,40.1379293200001,289.232654345998,362.591517940001,1128.60040050036,996.761497616757,0,0.463026930148831
Abrothrix andinus,Abrothrix andinus,Rodentia,34.65,2.811325,0.759602741003407,140,70,0,30,2,2,G,2,2,1,0,726.867083339661,4.38795,3.905265,24.0448709718549,23.2971641399998,19.79452256,52.38482952,89.1617295520001,362.615766800347,1907.13384843331,1891.24,0.166779492006714
Abrothrix illutea,Abrothrix illutea,Rodentia,47.79,3.20412000000004,0.813865766110645,140,44,1,55,2,2,G,1,2,1,0,760.112500026648,4.31074437500001,3.83718999999999,24.7099204500799,23.1715822474997,19.8566673,62.6981425657141,92.0831678333332,394.718189475317,907.114381163151,1800,0.199040398287332
Abrothrix jelskii,Abrothrix jelskii,Rodentia,34.5,2.75720999999999,0.741458632104414,140,70,0,30,2,2,G,4,2,1,0,706.950250003285,4.32701,4.01373000000001,23.91205694835,23.2659685999998,18.80910634,49.33069262,81.0787020333336,326.174444550404,1986.15091955767,2800,0.166382010386797
Abrothrix lanosus,Abrothrix lanosus,Rodentia,25.915,2.53629500000001,0.695483102073574,140,55,0,45,2,2,G,2,2,1,0,712.464791657053,4.501545,3.71800000000001,23.79442750921,23.2659176599998,19.13369176,50.54515512,86.3327213853335,347.93957267539,1846.62539232692,2004.81,0.142153982952647
Abrothrix longipilis,Abrothrix longipilis,Rodentia,185,3.145,1.44104342013845,159.67,11,0,89,2,1,G,4,2,2,0,1136.19633334404,4.845,4,22.734428325,21.90196,18.27798674,63.00252,112.3,477.928794808821,1381.66666666667,2059.036,0.419035016261043
Abrothrix olivaceus,Abrothrix olivaceus,Rodentia,27,2.49652899999997,0.783215088764722,125.563333333333,11,0,89,2,2,G,3,2,2,0,365,5.42,2.25,39.10196785179,23.5555603849999,21.04258702,191.716,148.673439306667,415.955899742135,1815,1825.099,0.145397163981597
Abrothrix sanborni,Abrothrix sanborni,Rodentia,24.7,2.99626000000002,0.889410985200535,155,44,0,56,2,2,G,1,2,1,0,906.687375009856,3.80920000000002,3.73623999999999,35.6628833715248,26.68552524,21.7553648600001,68.3098183400001,95.6694339600001,510.51748342836,923.938521268638,800,0.138448797988912
Acerodon celebensis,Acerodon celebensis,Chiroptera,384.84,115.361123683333,5.2111483207328,201.25,100,0,0,1,1,Ar,2,1,2,0,3944.87619964524,0.98,1.483595,279.235653580885,155.066403179998,143.677265980001,666.34133972,803.636927960003,2269.02645167255,706.458154966254,1500,NA
Acerodon humilis,Acerodon humilis,Chiroptera,352.43,42.7065051833333,4.71144047191511,213.14637,100,0,0,1,1,Ar,1,1,2,0,4044.19422078162,1.01173000000001,1.857345,245.974676785697,140.23326176,105.67663102,296.488861593334,398.155498060001,1718.43937960646,693.79283677571,1062.631,NA
Acerodon jubatus,Acerodon jubatus,Chiroptera,1087.04,93.4583259999998,10.7425159625333,300.993500833334,100,0,0,1,1,Ar,1,1,2,0,7896.60953339003,1,1,367.393500553134,166.921840959999,134.972986860001,688.078476003339,861.0970114,3650,650.662500135356,1100,NA
Acerodon leucotis,Acerodon leucotis,Chiroptera,352.07,42.6850401833333,4.23994053560083,214.203375,100,0,0,1,1,Ar,1,1,2,0,3443.44893333418,1.03926250000001,1.91883,241.657194308179,134.7249048775,92.43772284,275.922244513333,374.556285293334,1460,774.298984940342,1174.83,NA
Acerodon mackloti,Acerodon mackloti,Chiroptera,467.93,44.6092021833334,5.26334138868027,222.415315,100,0,0,1,1,Ar,2,1,2,0,4732.78618742773,0.98,1.80679,248.044457759136,142.59884896,109.86388022,331.286926540001,430.068899280001,1825,736.105141942239,450,NA
Acinonyx jubatus,Acinonyx jubatus,Carnivora,50577.92,465.33,115.01219047619,1490.215,0,100,0,3,1,G,4,3,1,0,7482.5,3.04,0.7,541.878849985,90.12,107,598.985,1217.27,2190,0.0214569720825,4000,44.4482052554175
Acomys airensis,Acomys airensis,Rodentia,45.2,5.49,1.46009495715842,175,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,698.797292525072,2267.36499727632,1009.14455000001,1.4253817359899
Acomys cahirinus,Acomys cahirinus,Rodentia,45.2,5.49,0.76,175,70,30,0,2,2,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,103,650.0125,1900,1270.29921666668,0.193033197411528
Acomys cilicicus,Acomys cilicicus,Rodentia,48,5.70724499999991,1.03546039876113,175,70,30,0,2,2,G,2,2,1,0,1460,2.56945,3.30438,40.0803977251399,35.3654329525,18.8705755900001,66.62753466,101.15563311,607.571249675379,1520.54171519366,1143.85310000002,0.199520969217352
Acomys cineraceus,Acomys cineraceus,Rodentia,43.6,5.49,0.971857187597301,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,698.965859408256,2224.28280699493,938.752,1.40043106650438
Acomys dimidiatus,Acomys dimidiatus,Rodentia,45.2,5.49,1.03351268605509,175,80,0,20,2,3,G,5,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,686.177811999899,3166.6425533196,900,0.193033197411528
Acomys ignitus,Acomys ignitus,Rodentia,45.2,5.49,1.11509200875067,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,695.954089266685,2299.04508987049,1086.89876666669,1.4253817359899
Acomys johannis,Acomys johannis,Rodentia,43.6,5.49,0.9697076075973,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,704.221031458256,2226.6506036616,800,1.40043106650438
Acomys kempi,Acomys kempi,Rodentia,43.6,5.49,1.10199246567375,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,695.587180783357,2302.31933350685,1079.28576666669,1.40043106650438
Acomys louisae,Acomys louisae,Rodentia,27.085,6.03965431666661,1.23039364732626,175,70,30,0,3,2,G,3,2,1,0,1439.18891666691,2.37294333333334,3.19284000000001,63.5770575649401,34.1656855150001,38.5624261000002,93.4853052200001,128.567021485,644.903476825333,905.914455127257,1379.95455000001,1.10904837086166
Acomys minous,Acomys minous,Rodentia,45.2,5.49,0.977047553502276,175,70,30,0,1,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,684.757696816512,2337.42303007164,1131.18419999993,0.193033197411528
Acomys mullah,Acomys mullah,Rodentia,45.2,5.49,1.11509200875067,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,695.954089266685,2299.04508987049,1086.89876666669,1.4253817359899
Acomys nesiotes,Acomys nesiotes,Rodentia,45.2,5.49,0.983095925432347,175,70,30,0,2,2,G,1,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,701.458919199797,2374.30747180499,1045.65552727262,0.193033197411528
Acomys percivali,Acomys percivali,Rodentia,21.99,4.21377364999987,0.934932022161247,145.3478375,70,30,0,3,2,G,3,2,1,0,2198.93337496094,2.57232333333332,3.445155,36.1401715138148,38.65372,18.83781949,69.29356394,98.9850970880001,661.930986191613,1357.03971537279,1342.55766666667,1.00139108109496
Acomys russatus,Acomys russatus,Rodentia,54.915,7,1.11457239281143,111.08,40,40,20,3,3,G,1,2,1,0,1825,2.5,4.058615,42.0954974919751,34.39268,20.2972111,91.308,125.70068,677.018766383358,2800,877.434800000012,1.56805734365507
Acomys seurati,Acomys seurati,Rodentia,45.2,5.49,1.07519888316431,175,0,0,100,3,1,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,701.903802800043,2224.26469229515,1000,1.4253817359899
Acomys ngurui,Acomys spinosissimus,Rodentia,27.01,5.47275048333326,1.2309839820434,175,70,30,0,3,2,G,1,2,1,0,2294.50254163442,2.71,3.53387500000001,38.83356670779,34.4093415625,21.26851344,86.4816339800001,120.95335752,716.776975291757,331.041666666667,750,1.10754250609798
Acomys selousi,Acomys spinosissimus,Rodentia,27.01,5.45530398333326,1.19112022897943,175,70,30,0,3,2,G,3,2,1,0,2267.62333329695,2.71,3.50200500000001,38.54739272245,34.3060485025,21.21537332,84.9404085000001,120.14384431,697.847845891873,331.041666666667,1514.398,1.10754250609798
Acomys muzei,Acomys spinosissimus,Rodentia,27.01,5.42220248333326,1.19226765499191,175,70,30,0,3,2,G,2,2,1,0,2309.96637496386,2.71,3.55860000000001,37.7735527527599,34.600491525,21.18033336,83.98093778,118.93739309,706.701282866815,331.041666666667,1287.13314523805,1.10754250609798
Acomys spinosissimus,Acomys spinosissimus,Rodentia,27.01,5.42220248333326,1.19226765499191,175,70,30,0,3,2,G,2,2,1,0,2309.96637496386,2.71,3.55860000000001,37.7735527527599,34.600491525,21.18033336,83.98093778,118.93739309,706.701282866815,331.041666666667,1287.13314523805,1.10754250609798
Acomys subspinosus,Acomys subspinosus,Rodentia,32.25,5.01687114999992,1.07309464131007,175,70,30,0,2,2,G,2,2,1,0,1944.34891663369,2.73702833333334,4.24778,36.0460084834899,32.4530344500001,19.1856777100002,68.9665496000001,104.924915301333,664.941868533273,4433.33333333333,1252.81718333306,0.160323509371453
Acomys wilsoni,Acomys wilsoni,Rodentia,20.96,3.49,0.58,127.38,70,30,0,3,2,G,3,2,1,0,2044,2.29,3.5,35.1646146967198,38.82686,18.3966605700001,68.9016630199999,97.3184049480002,631.536041908358,1498.19906688818,1398.04566666667,0.978126630130648
Aconaemys fuscus,Aconaemys fuscus,Rodentia,120.975,10.18113,2.62961114803609,187,100,0,0,1,2,G,2,1,1,0,1343.71708337762,3.23,2.314035,97.1648146745159,89.5659796000001,29.2839393000001,218.903750387997,303.38010613,774.637678791613,1598.44533011106,1226.095,0.331732836504253
Aconaemys porteri,Aconaemys porteri,Rodentia,120.975,10.5072616666667,2.62406552504278,187,100,0,0,1,2,G,2,3,1,0,1363.70995838091,3.23,2.300215,97.0572766039008,87.99172104,30.0465815800001,222.024247379997,304.17483882,782.076647416656,1661.48388267408,1209.691,0.331732836504253
Aconaemys sagei,Aconaemys sagei,Rodentia,96.49,8.55706500000005,2.15853412449267,187,100,0,0,1,2,G,2,3,1,0,1467.17225004417,3.08957833333334,2.21976,101.929451999731,87.5491733699999,28.81786594,244.375090845997,312.302158657501,809.34525452497,1694.02571493599,1250.948,0.29293491185026
Not recognised,Acratocnus odontrigonus,Pilosa,22990,1091.9228195,97.611225428367,1019.2957625,100,0,0,1,2,Ar,1,1,2,0,11750.2910777561,1.076075,0.929973584107999,522.682453311919,235.5553008025,135.893266259999,1111.41224605,1396.90430795999,4184.84382817817,80.6570873026091,2449.261,15.2691437574842
Not recognised,Acratocnus ye,Pilosa,21310,1073.2571745,98.3192214756838,996.548077499997,100,0,0,1,2,Ar,1,1,2,0,11742.029911087,1.074095,0.931123614768999,522.619666316694,235.4655078325,134.506041859999,1136.20928796,1398.97727297999,4186.96036031151,80.5786034004773,2444.501,15.0587910373757
Acrobates pygmaeus,Acrobates pygmaeus,Diprotodontia,13,0.0178,0.822221087784652,76.5,20,0,80,2,1,Ar,1,1,2,0,3212,3,2,148.39835733,32.0928584225,99,240,212.91,997.9661,899.99,1200,0.097269057787856
Addax nasomaculatus,Addax nasomaculatus,Cetartiodactyla,94288.68,5600,201.5,1700,100,0,0,1,1,G,1,1,1,0,10293,1,1,357.25530444,276,198,947.49486,1066.86,2555,0.0002585315,2226.205,12.9198841956944
Aegialomys galapagoensis,Aegialomys galapagoensis,Rodentia,63.51,4.05835500000016,0.993225371921441,157.855,80,0,20,2,4,G,1,2,1,0,608.333333455,4.02416687500002,5.08607999999998,30.5582846758348,27.7127853199998,18.9179860800001,53.2449233000003,89.1608946755556,474.336918416944,2290,1907.01114999986,0.23273892674156
Aegialomys xanthaeolus,Aegialomys xanthaeolus,Rodentia,79.79,4.90396500000018,1.14330182765264,168,80,0,20,2,4,G,4,2,1,0,1028.71600004089,3.89737250000003,4.92047499999998,35.1499047167448,28.2834610799998,20.6207309000002,70.4512040200002,96.8019033466667,517.882177900303,1122.20052259938,1300,0.263862407743093
Aepeomys lugens,Aepeomys lugens,Rodentia,37,2.65948500000001,0.72356649015159,120,95,0,5,2,2,G,3,2,1,0,728.33620833163,4.312325,4.14556500000001,23.7642431972849,23.6071139249998,19.40700664,49.52405336,76.2624372037145,324.74991982542,2439.89722211325,1600,0.172908687221007
Aepeomys reigi,Aepeomys reigi,Rodentia,40.6,3.23379000000007,0.890523082448575,144.007725833333,100,0,0,2,2,G,3,2,1,0,1020.01075003833,3.95026500000001,4.02187999999999,29.9193623034898,24.9969703274999,22.29657592,62.7973410800001,92.3320671916668,468.182954417018,850.894272661886,1630,0.181968067848251
Aepyceros melampus,Aepyceros melampus,Cetartiodactyla,52500,5304.2,173.566666666667,1460,100,0,0,1,1,G,2,2,1,0,9344,1,1,364.750171005,196.74,167,477.485,730,2674.111666657,9.93698418301488,1700,9.36253560152919
Aepyprymnus rufescens,Aepyprymnus rufescens,Diprotodontia,2820,17.58852605,12.3,520,100,0,0,1,1,G,2,1,1,0,4675.04166545,1.015,3,115.920602215,22.9,162.535,339.205,319.37,1327.5927,40,1248.345,1.87474789587013
Aeretes melanopterus,Aeretes melanopterus,Rodentia,246.434425682226,12.9468985,4.70211784398415,305,100,0,0,1,3,Ar,1,1,2,0,2961.57654171291,2.724275,1.70953,134.502344589925,44.4988543933333,64.6502016300003,337.845803143333,381.338560257501,1347.91262524996,145.568716426427,1961.939,0.490615904002328
Aeromys tephromelas,Aeromys tephromelas,Rodentia,1187,44.6237220000002,10.34,384.93,90,0,10,2,3,Ar,1,1,2,0,4684.14081248467,1.035,1.76914,215.546858354291,61.7109817000002,76.2182554400001,627.199235306666,676.987581755001,1970.58049024428,145.646844420088,2066.372,1.16480643350966
Aeromys thomasi,Aeromys thomasi,Rodentia,1430.19,41.9212066500001,10.126115406552,383.25,90,0,10,1,3,Ar,2,1,2,0,4973.42612497245,1.22418,1.778425,232.725512157025,62.9503954300001,76.8148428800002,642.0568657,709.869170273334,2042.81294228312,140.128031738961,1877.405,1.29054282513448
Aethalops aequalis,Aethalops aequalis,Chiroptera,13.9,13.17467615,1.10960622619078,73,100,0,0,1,1,Ar,2,1,2,0,6064.13050707093,0.995,1.14738,365,152.2,90.5673348444447,678.20875624,801.9368162,2422.64776132257,1924.89897124832,1345.96,NA
Aethalops alecto,Aethalops alecto,Chiroptera,15,6.57394999999993,0.741357475154384,73,100,0,0,1,2,Ar,1,1,2,0,4047.77487077214,0.99,1.131485,353.864851430787,134.255212765,72.1242952244444,615.040053886667,765.82793066,2052.73567251969,1951.9642291157,1700,NA
Aethomys bocagei,Aethomys bocagei,Rodentia,63.8538880368405,5.51927499999994,1.25720850630969,184,100,0,0,1,3,G,2,1,1,0,822.013458344407,3.28179999999999,3.02531500000001,42.37860857361,26.1243838624997,26.96951226,101.78688562,132.36362735,581.317976250552,902.707151180186,1427.695,0.233431201706427
Aethomys chrysophilus,Aethomys chrysophilus,Rodentia,79.7,4.44,1.25,162.76,100,0,0,1,3,G,3,1,1,0,273.75,3.345,3.07380500000001,42.319529042525,25.71594,27.35364,105.39686,138,585.857138125987,476.744186046512,1649.634,0.263698671613169
Micaelamys granti,Aethomys granti,Rodentia,40,4.08134499999995,1.06040657566358,137.409479999999,100,0,0,1,3,G,2,1,1,0,1133.11208335317,3.07527666666668,3.16148000000002,37.1161579968649,27.0307991199998,27.27104738,93.0759683400005,122.472356183333,570.55059250048,911.370668064312,1370.6565999999,0.180484063574406
Aethomys hindei,Aethomys hindei,Rodentia,98.495,5.27,1.42,162.76,100,0,0,2,3,G,3,1,1,0,1000.708333455,2.9,3.32418000000001,42.6673008519951,25.71594,26.23966,96.05,121.76594,558.665763001205,2191.47,1528.72355000001,0.296267263945669
Aethomys ineptus,Aethomys ineptus,Rodentia,80.85,4.44,1.23915084353634,142,80,0,20,2,3,G,3,1,1,0,273.75,3.345,2.99366500000001,43.1461978182901,25.71594,27.35364,105.39686,131.1128,593.314202251046,963.589926681993,1485.264,0.265784639781969
Aethomys kaiseri,Aethomys kaiseri,Rodentia,98.495,5.27,1.38227565353369,162.76,100,0,0,1,3,G,2,1,1,0,1000.708333455,2.9,3.07434500000001,41.9480584787451,25.71594,26.23966,96.05,121.76594,561.432125742484,1112.41568251967,1484.32704999995,0.296267263945669
Micaelamys namaquensis,Aethomys namaquensis,Rodentia,57.3,2.5,0.89,137.094016666666,80,0,20,2,3,G,6,1,1,0,1715.5,3.75,2,37.389540731675,21.99,24.3488,100.4801316,123.56007656,545.23313452545,2831.66666666667,1681.824,0.219933257805149
Aethomys nyikae,Aethomys nyikae,Rodentia,77.015,5.51174499999995,1.27964760644689,184,100,0,0,1,3,G,1,1,1,0,840.628458350247,3.56,3.02451500000001,41.673126786865,25.8249463774997,26.5927199399999,101.60456434,130.63523814,576.738156900566,823.958816033365,1401.72925,0.258774984431619
Aethomys silindensis,Aethomys silindensis,Rodentia,82.76,8.29647333333335,1.38530630157031,184,100,0,0,1,3,G,2,1,1,0,767.890041657054,2.39021000000001,3.46370000000001,44.1810040644801,33.8693479849999,26.3439810600001,95.6143158400002,126.725355339999,620.06661285032,1252.73644236129,1215.49633333333,0.269219882494253
Aethomys stannarius,Aethomys stannarius,Rodentia,82.9,6.41421500000007,1.34437348262156,171.4527825,100,0,0,1,3,G,3,1,1,0,812.593416690273,2.78211750000001,3.22540500000001,42.6328544423701,30.2618477699996,26.72382906,95.8822566800004,125.923362114999,589.238979567384,1164.98612625904,1435.19,0.269470269724777
Aethomys thomasi,Aethomys thomasi,Rodentia,98.495,5.27,1.38092200076879,162.76,100,0,0,1,3,G,1,1,1,0,1000.708333455,2.9,3.11741000000001,41.2715218625051,25.71594,26.23966,96.05,121.76594,564.425727442528,1128.55851296112,1418.29629999995,0.296267263945669
Not recognised,Agalmaceros blicki,Cetartiodactyla,60000,3783.39384500001,148.489540890624,1538.14708333333,100,0,0,1,1,G,3,2,1,0,5828.00123307175,1.01493166666667,1.05403666666666,344.628992719534,215.745961149366,157.6705183,444.927753506665,596.94516252,2352.79041111036,1.90269460952617,2282.42,9.87849894216789
Ailuropoda melanoleuca,Ailuropoda melanoleuca,Carnivora,117500,109.29,242.727238095238,1422.99,90,10,0,1,1,G,1,2,1,0,13432,1.54,0.7,592.968857015,131.17916,182,2351.48536,2504.515,5246.699416657,0.18,2900,14.5823222688387
Ailurops melanotis,Ailurops melanotis,Diprotodontia,7000,14.1612962349998,16.4990603688242,564,100,0,0,1,1,Ar,1,1,2,0,2156.541666545,1.5,1.5,243.987908924235,19.5425134400001,243.52,519.830954433332,564.817641619999,1737.3798534946,263.263527746036,952.393,3.09107674106873
Ailurops ursinus,Ailurops ursinus,Diprotodontia,7000,18.6405110799998,17.4540158195425,564,100,0,0,1,1,Ar,2,3,2,0,2156.541666545,1.5,1.5,253.47847422201,20.72750598,243.52,555.36943754,604.140604959999,1827.94819243301,277.592940724218,600,3.09107674106873
Ailurus fulgens,Ailurus fulgens,Carnivora,4747.54,102.02,42.4914545454546,608.66,80,10,10,1,1,G,1,2,1,0,6935,2,1,364.750171005,123.4374,136.935,571.90318,760.41,3650,19.9909124363464,2300,2.49668420156401
Akodon aerosus,Akodon aerosus,Rodentia,54.995,3.36432000000009,0.841273331557269,140,20,0,80,2,2,G,3,2,1,0,896.123666677131,5,3.6,26.7587071860048,24.8188556049999,20.71008625,82.1772,102.747356680476,410.832411317004,2282.0764445351,1200,0.215022362268678
Akodon affinis,Akodon affinis,Rodentia,24.89,2.61736500000003,0.699183778095417,140,20,0,80,2,2,G,1,2,1,0,919.355916651213,3.65482000000001,3.83284499999999,26.3115334800399,24.31838616,22.22303012,60.1494384599998,93.8476541099999,385.687895500347,1537.41251344504,1700,0.139033532865757
Akodon albiventer,Akodon albiventer,Rodentia,28.475,3.24844750000007,0.85890525121872,140,20,0,80,3,2,G,2,2,1,0,1092.22904167786,3.63211000000001,3.90759499999999,29.4453619954249,25.3115510999999,21.52101362,65.5753927199999,96.0469200799999,444.716688200275,1284.56763092945,2150,1.13658150754654
Akodon caenosus,Akodon aliquantulus,Rodentia,26.725,9.87294865000005,1.53532234231631,140,0,0,100,3,1,G,1,2,1,0,1263.54483334112,4.18,3.41596999999997,38.89658850788,31.4049169449999,23.59253882,96.2054964400003,122.85288109,601.770613150376,1011.44386377237,905.127,1.101800680946
Akodon azarae,Akodon azarae,Rodentia,24,2.2,0.733877779970583,140,20,0,80,2,2,G,2,2,1,0,304.166666545,4.32,1.125,132.98944635721,23.52222,14.67682,63.80588,87.3281,496.762673092062,7679.65,2184.21704999995,0.136276838008779
Akodon boliviensis,Akodon boliviensis,Rodentia,26.725,2.59621500000002,0.703309035295734,140,20,0,80,2,2,G,2,2,1,0,936.331458307901,4.18,3.6115,25.932133347835,23.9445690874999,21.19231754,58.2335501799998,93.3373311033332,364.296492117091,2307.17767148476,2500,0.144580794815539
Akodon budini,Akodon budini,Rodentia,26.9,2.66460500000003,0.720953799541868,140,20,0,80,2,2,G,1,2,1,0,896.856708321409,3.61592500000002,3.83974499999999,26.4288231428699,24.3426548,22.26992214,58.7191306399998,93.5073212366665,389.583646766989,1518.03828905377,1700,0.145100737314476
Akodon cursor,Akodon cursor,Rodentia,39.77,3.23829500000006,0.878615235004786,140,20,0,80,2,2,G,1,2,1,0,1048.85183334988,3,3.97367999999998,28.4232670549098,26.65061898,22.7811062000001,71.7139899199999,96.3803587566667,480.145847850259,442.88,800,0.1799125422161
Akodon dayi,Akodon dayi,Rodentia,37.3,3.04207500000008,0.790189666135404,140,20,0,80,2,2,G,1,2,1,0,923.42870833455,3,3.85871999999999,26.7867579871549,24.69695418,21.87320464,69.8039472199999,97.3548085199997,401.258719308602,1473.76406566552,2450,0.173678365288682
Akodon dolores,Akodon dolores,Rodentia,42.5,2.97,0.805503144226694,140,20,0,80,2,2,G,1,2,1,0,962.587125009127,3.445,3.88783999999999,26.5971028797449,24.75127689,22.36651292,62.1160151199997,93.9702972373331,409.394180516931,1279.12519061747,1609.398,0.186603496359642
Akodon fumeus,Akodon fumeus,Rodentia,26.54,2.62398500000003,0.705134833632214,140,20,0,80,2,2,G,3,2,1,0,918.431249971161,4.01843499999997,3.65021000000001,25.8905768159549,23.9907737599999,21.16629118,50.9772705799999,87.5899566633332,362.896671692032,2054.76027606732,2500,0.144029472613835
Akodon iniscatus,Akodon iniscatus,Rodentia,28.7,2.69708500000003,0.738054408912647,140,20,0,80,2,2,G,4,2,1,0,906.915499983938,3.71395,3.82073000000001,26.2055410822249,24.2045529,21.8538412999999,55.7477851799998,93.5795077506664,376.799044108661,1897.03905026612,2133.741,0.150362974524772
Akodon juninensis,Akodon juninensis,Rodentia,38.99,3.00381000000006,0.804608782538399,137.398305,20,0,80,2,2,G,2,2,1,0,1013.74795834295,3.12464,3.79515999999998,27.0353527072798,25.1161330699999,22.28481996,72.1566368599998,96.4190009306666,422.936741241961,1666.15797949499,1453.42,0.177963174723506
Akodon kofordi,Akodon kofordi,Rodentia,29.49,2.69982000000003,0.757911494202293,140,20,0,80,2,2,G,3,2,1,0,946.076958323964,3.72515000000001,3.729065,26.4662774944999,24.14400228,22.01818076,59.5403318199998,94.2929629533331,394.726605225274,1774.27718010433,1900,0.15262546150665
Akodon spegazzinii,Akodon leucolimnaeus,Rodentia,33.075,4.56515500000002,0.753094186380012,129.7475,20,0,80,2,2,G,2,2,1,0,1000.26729165997,3.59,3.54730499999999,26.4794484767949,25.5840903599999,21.54460416,68.0293518399999,99.8050607659997,386.614616917033,2247.9404313024,3200,0.162566398451168
