iucn2020_binomial,phylacine_binomial,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Abrocoma vaccarum,Abrocoma vaccarum,Rodentia,221.82,12.755,3.42989306127969,201,100,0,0,1,1,G,1,1,2,0,395.416666545,1.995,1.823005,137.017261834059,112.26904,43.8007785300001,288.789088159999,368.993959987501,1158.40172496631,875.605815505952,0,0.463026930148831
Abrothrix andinus,Abrothrix andinus,Rodentia,34.65,2.94824000000001,0.806033270535815,140,70,0,30,2,2,G,2,2,1,0,823.397416676401,4.00527000000001,3.5455,25.3352721235199,22.7220372999998,21.5372035,65.09752092,96.163728773333,371.636625817192,1232.71640848333,1843.533,0.166779492006714
Abrothrix illutea,Abrothrix illutea,Rodentia,47.79,3.16399000000004,0.849208813326433,140,44,1,55,2,2,G,1,2,1,0,839.649041680782,4.08275937500001,3.44295499999999,25.6537339968148,22.6620493399997,20.91374538,63.8551678099998,95.2165150733329,390.708981958674,1145.13168971304,1800,0.199040398287332
Abrothrix jelskii,Abrothrix jelskii,Rodentia,34.5,2.90409000000001,0.790350114276948,140,70,0,30,2,2,G,4,2,1,0,842.718083342947,3.91186000000001,3.50793500000001,25.6383945086399,22.7808550999998,21.00189188,61.9155151,96.272127793333,360.392746758835,1465.80172073967,2800,0.166382010386797
Abrothrix lanosus,Abrothrix lanosus,Rodentia,25.915,2.61799999999999,0.741290157988176,140,55,0,45,2,2,G,2,2,1,0,810.953958323964,4.01171,3.52529500000001,25.0880814302799,23.1139310799999,21.21220212,65.5901858,96.1184815333332,361.827372667206,1300.29633919055,1896.16733333333,0.142153982952647
Abrothrix longipilis,Abrothrix longipilis,Rodentia,185,3.145,1.43791704836203,159.67,11,0,89,2,1,G,4,2,2,0,1226.94750000365,4.845,4,22.734428325,21.90196,19.01376058,63.00252,112.3,495.485763492121,1381.66666666667,2245.14,0.419035016261043
Abrothrix olivaceus,Abrothrix olivaceus,Rodentia,27,2.47171049999997,0.767808483170123,125.563333333333,11,0,89,2,2,G,3,2,2,0,365,5.42,2.25,37.33624225528,23.13270057,22.3388149,191.716,156.8119350207,432.854417767337,1815,1880.592,0.145397163981597
Abrothrix sanborni,Abrothrix sanborni,Rodentia,24.7,2.68445,0.813586573855346,155,44,0,56,2,2,G,1,2,1,0,894.770125005476,3.78957833333335,3.488275,26.7282879951199,23.4509560599999,21.95972776,73.59536944,102.561052144,398.949878867149,1804.05671816379,800,0.138448797988912
Acerodon celebensis,Acerodon celebensis,Chiroptera,384.84,71.4042099999996,5.99801413543248,201.25,100,0,0,1,1,Ar,2,1,2,0,5606.15362490436,0.98,1.01462,363.027283615974,161.770545899998,158.06579634,670.140153680002,825.599378253336,2616.76228191646,534.958828962744,1500,NA
Acerodon humilis,Acerodon humilis,Chiroptera,352.43,57.6823550000001,5.41874764066549,192.31308,100,0,0,1,1,Ar,1,1,2,0,4754.6078404982,1.021365,1.869205,256.501889988779,147.465748879999,127.604738219999,295.581269994668,408.553405417501,1687.93301394496,478.645122703732,1078.738,NA
Acerodon jubatus,Acerodon jubatus,Chiroptera,1087.04,88.0979359999995,9.59889091495985,270.81808,100,0,0,1,1,Ar,1,1,2,0,7223.50451689322,1,1,373.882558499519,169.29362948,166.67214902,710.711099986674,879.482326834287,3650,467.189781927187,1100,NA
Acerodon leucotis,Acerodon leucotis,Chiroptera,352.07,53.3563875000001,5.03653809277228,182.14915,100,0,0,1,1,Ar,1,1,2,0,3715.51306553616,1.0340825,1.902665,251.857581706224,147.377365239999,123.57938513,290.989779086668,404.299748432501,1460,572.486806474591,961.05,NA
Acerodon mackloti,Acerodon mackloti,Chiroptera,467.93,73.1857350000001,5.71058403974056,202.42458,100,0,0,1,1,Ar,2,1,2,0,4723.62590415687,0.98,1.572585,269.112648164789,163.177518519998,130.473099699999,501.083660706668,643.9668271575,1825,533.875679442091,450,NA
Acinonyx jubatus,Acinonyx jubatus,Carnivora,50577.92,465.33,115.01219047619,1490.215,0,100,0,3,1,G,4,3,1,0,7482.5,3.04,0.7,541.878849985,90.12,107,598.985,1217.27,2190,0.0214569720825,4000,44.4482052554175
Acomys airensis,Acomys airensis,Rodentia,45.2,5.49,6.02341348048868,175,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,681.437357883605,2289.93328005283,1142.35121666668,1.4253817359899
Acomys cahirinus,Acomys cahirinus,Rodentia,45.2,5.49,0.76,175,70,30,0,2,2,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,103,650.0125,1900,1251.18304999995,0.193033197411528
Acomys cilicicus,Acomys cilicicus,Rodentia,48,4.90290849999995,1.03181976402454,175,70,30,0,2,2,G,2,2,1,0,1460,2.67552,3.28012000000001,37.0493987467898,31.6401414,20.1569059,67.8902259000001,102.41232534,595.428297692239,1401.09422364706,1222.56133333333,0.199520969217352
Acomys cineraceus,Acomys cineraceus,Rodentia,43.6,5.49,0.961995081884889,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,683.784358750117,2256.50553076712,972.572766666571,1.40043106650438
Acomys dimidiatus,Acomys dimidiatus,Rodentia,45.2,5.49,1.07920911185965,175,80,0,20,2,3,G,5,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,680.768955133373,3223.85329580047,900,0.193033197411528
Acomys ignitus,Acomys ignitus,Rodentia,45.2,5.49,6.09599781446859,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,684.039289644597,2408.00596830153,1083.52735555533,1.4253817359899
Acomys johannis,Acomys johannis,Rodentia,43.6,5.49,0.972311620692639,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,683.586914850117,2255.59863576712,800,1.40043106650438
Acomys kempi,Acomys kempi,Rodentia,43.6,5.49,6.1035000514442,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,684.278988494583,2405.7172499682,1084.28735555533,1.40043106650438
Acomys louisae,Acomys louisae,Rodentia,27.085,6.73818699999996,6.24448914086365,175,70,30,0,3,2,G,3,2,1,0,1717.97591664939,2.58464000000001,3.04469,56.1371898781102,33.9014672900001,30.64070841,90.6675744999999,125.174201058334,653.671965528506,964.593840648518,1507.39233333333,1.10904837086166
Acomys minous,Acomys minous,Rodentia,45.2,5.49,0.966730513290407,175,70,30,0,1,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,675.357233783285,2564.29037207182,1170.80338888841,0.193033197411528
Acomys mullah,Acomys mullah,Rodentia,45.2,5.49,6.09601445446859,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,684.030054994597,2384.22420258725,1091.17735555533,1.4253817359899
Acomys nesiotes,Acomys nesiotes,Rodentia,45.2,5.49,0.980370870078913,175,70,30,0,2,2,G,1,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,692.556490149957,2529.59588498074,1090.76971111054,0.193033197411528
Acomys percivali,Acomys percivali,Rodentia,21.99,5.33527449999988,0.932721037004195,143.969285,70,30,0,3,2,G,3,2,1,0,2116.35820829366,2.43439499999999,3.44041,45.481958032635,38.65372,19.51898132,73.57804452,105.733345601667,661.399006950377,1365.0370006308,1377.949,1.00139108109496
Acomys russatus,Acomys russatus,Rodentia,54.915,7,1.07390611170106,111.08,40,40,20,3,3,G,1,2,1,0,1825,2.5,3.92035,71.9192352660851,34.39268,25.63144611,91.308,125.70068,671.583585733618,2800,895.847007142714,1.56805734365507
Acomys seurati,Acomys seurati,Rodentia,45.2,5.49,6.02542248599811,175,0,0,100,3,1,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,683.170256650233,2176.68156547816,1000,1.4253817359899
Acomys ngurui,Acomys spinosissimus,Rodentia,27.01,12.0590839833333,1.37026660667562,175,70,30,0,3,2,G,1,2,1,0,1748.99331249398,2.71,3.086045,63.2273377692069,33.4866942600001,25.52700841,97.8789777200002,132.878199623334,707.955660561429,331.041666666667,750,1.10754250609798
Acomys selousi,Acomys spinosissimus,Rodentia,27.01,11.8999089833333,1.31535313730803,175,70,30,0,3,2,G,3,2,1,0,1777.80549999014,2.71,3.0145,62.9473120741818,33.3864287600001,25.3582774,97.0613067800001,131.638818503334,715.626919170033,331.041666666667,1509.55433333333,1.10754250609798
Acomys muzei,Acomys spinosissimus,Rodentia,27.01,11.7281349833333,1.30621202817601,175,70,30,0,3,2,G,2,2,1,0,1748.6572083225,2.71,3.016605,61.6478795917368,33.4890696000001,25.51416959,96.1343986200001,130.359361933334,698.5402779031,331.041666666667,1152.35466666667,1.10754250609798
Acomys spinosissimus,Acomys spinosissimus,Rodentia,27.01,11.7281349833333,1.30621202817601,175,70,30,0,3,2,G,2,2,1,0,1748.6572083225,2.71,3.016605,61.6478795917368,33.4890696000001,25.51416959,96.1343986200001,130.359361933334,698.5402779031,331.041666666667,1152.35466666667,1.10754250609798
Acomys subspinosus,Acomys subspinosus,Rodentia,32.25,3.26851380000002,1.01826379515846,175,70,30,0,2,2,G,2,2,1,0,1553.66356250748,4.10857916666666,3.61445,55.43442337892,26.5308943875,24.2857970200001,71.2235763400002,99.7593308200001,579.44637126705,4433.33333333333,1196.77799999905,0.160323509371453
Acomys wilsoni,Acomys wilsoni,Rodentia,20.96,3.49,0.58,127.38,70,30,0,3,2,G,3,2,1,0,2044,2.29,3.5,49.74935014487,38.82686,20.51543839,72.76782076,103.753350085,627.405973250392,1650.90269249928,1377.92266666667,0.978126630130648
Aconaemys fuscus,Aconaemys fuscus,Rodentia,120.975,9.74925000000004,2.67324392800037,187,100,0,0,1,2,G,2,1,1,0,1317.47966669137,3.23,2.162545,100.458357859041,91.742714545,32.663167,232.339415287997,310.72413186,797.321217388743,1497.21193896384,1080.211,0.331732836504253
Aconaemys porteri,Aconaemys porteri,Rodentia,120.975,9.78479000000007,2.57950396673947,187,100,0,0,1,3,G,2,3,1,0,1370.45637502263,3.23,1.98183,104.102073893846,89.1641744999999,33.67153808,235.788272007997,309.35392472,820.318056577561,1675.00671098352,1134.61,0.331732836504253
Aconaemys sagei,Aconaemys sagei,Rodentia,96.49,8.83792850000006,2.21368192082123,187,100,0,0,1,2,G,2,3,1,0,1451.75100003176,3.06965833333334,1.923975,106.612139674961,89.957240905,32.99844258,239.660985227997,313.61864346,838.062589438657,1660.86555217773,1135.741,0.29293491185026
Not recognised,Acratocnus odontrigonus,Pilosa,22990,695.412287,79.1727138171137,999.343114999997,100,0,0,1,2,Ar,1,1,2,0,11721.2912332783,1.1061125,0.984283712024998,481.678640605243,229.350133534999,117.364957859999,1086.05502775,1311.66543173333,3966.09842890588,90.5204039385349,2403.787,15.7919396110648
Not recognised,Acratocnus ye,Pilosa,21310,695.684727,79.730691953024,980.250604999997,100,0,0,1,2,Ar,1,1,2,0,11716.0930249401,1.1081575,0.974173620041997,482.995413705883,229.502161404999,119.326929359999,1114.54698028,1315.30186173333,3968.40849278931,90.789864835216,2409.865,15.4250258643792
Acrobates pygmaeus,Acrobates pygmaeus,Diprotodontia,13,0.0178,0.792451669032394,76.5,20,0,80,2,1,Ar,1,1,2,0,3212,3,2,148.39835733,31.100401115,99,240,212.91,997.9661,899.99,1200,0.097269057787856
Addax nasomaculatus,Addax nasomaculatus,Cetartiodactyla,94288.68,5600,201.5,1700,100,0,0,1,1,G,1,1,1,0,10293,1,1,357.25530444,276,198,947.49486,1066.86,2555,0.0002585315,1935.649,12.9198841956944
Aegialomys galapagoensis,Aegialomys galapagoensis,Rodentia,63.51,4.50732500000017,1.12108091683167,157.855,80,0,20,2,4,G,1,2,1,0,608.333333455,3.92057000000002,4.91409999999997,29.3139969478247,28.2030565449998,21.3023683000002,74.7454618000001,100.761929613334,510.489733491988,2290,1414.15704999995,0.23273892674156
Aegialomys xanthaeolus,Aegialomys xanthaeolus,Rodentia,79.79,4.85183000000016,1.20516086358838,168,80,0,20,2,4,G,4,2,1,0,961.650291719114,3.50941500000002,4.69685499999996,30.1971270498147,28.4035283999998,20.9862493600002,83.4065105000001,108.66985351,524.144535725375,1569.89291491207,1300,0.263862407743093
Aepeomys lugens,Aepeomys lugens,Rodentia,37,2.74737500000002,0.79039434750614,120,95,0,5,2,2,G,3,2,1,0,835.068291679322,3.84353500000001,3.52544,24.9254528234249,22.6714914399998,20.99531106,54.49254536,89.9026455013334,371.717977217149,1759.16290896352,1600,0.172908687221007
Aepeomys reigi,Aepeomys reigi,Rodentia,40.6,2.82694000000003,0.825492179664827,130.886895,100,0,0,2,2,G,3,2,1,0,801.056375019713,3.86033437500002,3.79447833333334,25.1448725405749,22.7270694199998,21.1028216800001,54.2742208,87.8043406771903,365.956563083821,3160.48107306067,1630,0.181968067848251
Aepyceros melampus,Aepyceros melampus,Cetartiodactyla,52500,5304.2,173.566666666667,1460,100,0,0,1,1,G,2,2,1,0,9344,1,1,364.750171005,196.74,167,477.485,730,2674.111666657,9.93698418301488,1700,9.36253560152919
Aepyprymnus rufescens,Aepyprymnus rufescens,Diprotodontia,2820,17.685782785,12.3,520,100,0,0,1,1,G,2,1,1,0,4675.04166545,1.015,3,115.920602215,22.9,162.535,339.205,319.37,1327.5927,40,1245.469,1.87474789587013
Aeretes melanopterus,Aeretes melanopterus,Rodentia,246.434425682226,13.8426535,4.06451396151988,305,100,0,0,1,3,Ar,1,1,2,0,2172.86946139754,2.25083,1.684925,143.34864062378,47.3343806150002,63.9909937300002,333.926597465999,377.629849828334,1269.62957534354,186.550132626156,1637.821,0.490615904002328
Aeromys tephromelas,Aeromys tephromelas,Rodentia,1187,46.6247575000002,10.34,384.93,90,0,10,2,3,Ar,1,1,2,0,4713.52787497153,1.035,1.780825,215.180109636361,59.3968203200001,73.3929485799998,649.598531433332,704.7532452975,2001.0243783546,58.3297122703621,2706.886,1.16480643350966
Aeromys thomasi,Aeromys thomasi,Rodentia,1430.19,48.0138745000002,10.126178910733,383.25,90,0,10,1,3,Ar,2,1,2,0,4885.24364579969,1.177895,1.809765,220.699664806771,62.6127147775002,75.0487747799999,653.382629225999,705.900643020001,1993.66882604377,80.0499023084571,2458.503,1.29054282513448
Aethalops aequalis,Aethalops aequalis,Chiroptera,13.9,14.04456625,0.903251552941177,73,100,0,0,1,1,Ar,2,1,2,0,5204.79171660193,0.995,1.16381,365,152.2,87.8084759400003,672.900257200001,800.001573620001,2275.61106779462,1894.36713156104,1381.742,NA
Aethalops alecto,Aethalops alecto,Chiroptera,15,4.63970999999997,0.680583513838381,73,100,0,0,1,2,Ar,1,1,2,0,4657.08957386633,0.99,1.652245,268.415329750854,130.54192246,72.35725106,544.431335000002,649.57515722,1934.85744572318,1719.87049953297,1700,NA
Aethomys bocagei,Aethomys bocagei,Rodentia,63.8538880368405,4.80864499999994,1.27761969227528,184,100,0,0,1,3,G,2,1,1,0,839.569958337106,3.31878249999997,3.23099500000001,39.5443998106349,25.6797486599996,26.39212844,102.81824778,132.35151028,554.951643108894,784.251733718869,1530.138,0.233431201706427
Aethomys chrysophilus,Aethomys chrysophilus,Rodentia,79.7,4.44,1.25,162.76,100,0,0,1,3,G,3,1,1,0,273.75,3.345,3.26803500000001,40.390640198475,25.71594,27.35364,105.39686,138,555.026065184286,476.744186046512,1759.596,0.263698671613169
Micaelamys granti,Aethomys granti,Rodentia,40,3.76404499999995,1.10001195401789,138.1834275,100,0,0,1,3,G,2,1,1,0,981.150416679687,3.21055249999999,3.24765500000002,36.7191499106099,26.9598529399998,27.1977546,93.4026011000005,123.616573928333,562.271811267078,1065.53115792658,1401.24204999995,0.180484063574406
Aethomys hindei,Aethomys hindei,Rodentia,98.495,5.27,1.42,162.76,100,0,0,2,3,G,3,1,1,0,1000.708333455,2.9,3.35148500000001,38.7837857805599,25.71594,26.23966,96.05,121.76594,543.251324942935,2191.47,1539.33955000001,0.296267263945669
Aethomys ineptus,Aethomys ineptus,Rodentia,80.85,4.44,1.20929610411778,142,80,0,20,2,3,G,3,1,1,0,273.75,3.345,3.20996500000001,40.6560633749999,25.71594,27.35364,105.39686,131.1128,566.304957826117,975.84577178517,1670.358,0.265784639781969
Aethomys kaiseri,Aethomys kaiseri,Rodentia,98.495,5.27,1.33850528455441,162.76,100,0,0,1,3,G,2,1,1,0,1000.708333455,2.9,3.26399500000001,38.3536404020749,25.71594,26.23966,96.05,121.76594,556.308287208997,1297.760257254,1259.202,0.296267263945669
Micaelamys namaquensis,Aethomys namaquensis,Rodentia,57.3,2.5,0.89,140.565873333333,80,0,20,2,3,G,6,1,1,0,1715.5,3.75,2,43.5364604957649,21.99,24.3488,104.3685621,130.512414880001,551.209417300362,2831.66666666667,1665.11,0.219933257805149
Aethomys nyikae,Aethomys nyikae,Rodentia,77.015,4.81202500000001,1.27213868344755,184,100,0,0,1,3,G,1,1,1,0,888.802375016428,3.56,3.29727250000001,38.9048528594149,25.3664804999996,26.4391569399999,102.47695164,129.95671324,556.426635792252,1019.91198454337,1388.884,0.258774984431619
Aethomys silindensis,Aethomys silindensis,Rodentia,82.76,5.18764500000005,1.35698019158034,184,100,0,0,1,3,G,2,1,1,0,818.515541689908,3.12888749999999,3.27184500000001,39.2744597065499,26.1085159499995,26.6216925799999,102.35131386,130.1340737,558.587985017252,935.554812048452,1429.077,0.269219882494253
Aethomys stannarius,Aethomys stannarius,Rodentia,82.9,4.92421000000002,1.32373634286958,175.252085,100,0,0,1,3,G,3,1,1,0,860.490541696114,3.24494666666665,3.22605000000001,39.12191919052,25.3310609399996,26.1826755799998,102.48719854,128.67382527,541.806904209214,1084.7403338746,1830.109,0.269470269724777
Aethomys thomasi,Aethomys thomasi,Rodentia,98.495,5.27,1.37391258067785,162.76,100,0,0,1,3,G,1,1,1,0,1000.708333455,2.9,3.34385750000001,37.97171199663,25.71594,26.23966,96.05,121.76594,560.351282725697,1394.45466929108,1126.30010000002,0.296267263945669
Not recognised,Agalmaceros blicki,Cetartiodactyla,60000,3391.32755500001,149.092011645044,1529.412835,100,0,0,1,1,G,3,2,1,0,6302.85751358467,1.0886275,1.01661621212121,348.337022977309,214.481777423333,140.2089159,455.158338453333,609.34853388,2515.46645573273,4.18881639137331,2526.015,9.98901482741823
Ailuropoda melanoleuca,Ailuropoda melanoleuca,Carnivora,117500,109.29,242.727238095238,1422.99,90,10,0,1,1,G,1,2,1,0,13432,1.54,0.7,592.968857015,131.17916,182,2351.48536,2504.515,5246.699416657,0.18,2900,14.5823222688387
Ailurops melanotis,Ailurops melanotis,Diprotodontia,7000,13.4047391799998,15.8828949523386,564,100,0,0,1,1,Ar,1,1,2,0,2156.541666545,1.5,1.5,246.52154425624,18.34101416,243.52,395.155624421334,415.368943779999,1435.12457200703,212.516040754079,1069.277,3.09107674106873
Ailurops ursinus,Ailurops ursinus,Diprotodontia,7000,20.2677070649998,17.2971309913885,564,100,0,0,1,1,Ar,2,3,2,0,2156.541666545,1.5,1.5,246.974948690325,20.66858242,243.52,565.394140774666,612.10265348,1816.25964452769,214.48492023525,600,3.09107674106873
Ailurus fulgens,Ailurus fulgens,Carnivora,4747.54,102.02,42.4914545454546,608.66,80,10,10,1,1,G,1,2,1,0,6935,2,1,364.750171005,123.4374,136.935,571.90318,760.41,3650,19.1964181176238,2300,2.49668420156401
Akodon aerosus,Akodon aerosus,Rodentia,54.995,3.4469150000001,0.91799949941561,140,20,0,80,2,2,G,3,2,1,0,886.435958344042,5,3.6,26.9284508834948,23.2752417349999,19.40862908,82.1772,105.590840872667,464.783887217179,1719.36195883018,1200,0.215022362268678
Akodon affinis,Akodon affinis,Rodentia,24.89,2.575655,0.746578801772048,140,20,0,80,2,2,G,1,2,1,0,785.489124990874,3.76333937500001,3.575335,25.790030652125,23.2015318999999,21.32557174,70.2179377399999,99.1711911933332,374.994056900462,1719.06790853414,1700,0.139033532865757
Akodon albiventer,Akodon albiventer,Rodentia,28.475,3.88469850000007,1.06179838435913,140,20,0,80,3,2,G,2,2,1,0,1096.28054167385,3.62991937500001,3.39273499999998,29.5017925390098,25.1931229825,21.20308748,76.3157447,111.910444264,493.138698317222,908.548398463619,2150,1.13658150754654
Akodon caenosus,Akodon aliquantulus,Rodentia,26.725,5.79875485000007,1.08653822716471,140,0,0,100,3,1,G,1,2,1,0,1195.21987500657,4.18,3.10540499999998,31.0497772793049,26.5309918474999,23.34249001,89.1860430600002,116.8723772,518.894090092193,842.356986174406,1635.075,1.101800680946
Akodon azarae,Akodon azarae,Rodentia,24,2.2,0.748328929189593,140,20,0,80,2,2,G,2,2,1,0,304.166666545,4.32,1.125,137.8523406002,23.52222,14.67682,63.80588,87.3281,461.708105958893,7679.65,2283.77447857138,0.136276838008779
Akodon boliviensis,Akodon boliviensis,Rodentia,26.725,2.55284999999999,0.737320382768086,140,20,0,80,2,2,G,2,2,1,0,762.719208312647,4.18,3.51219500000001,25.07274194977,22.8964161199999,20.45322396,63.6613644999999,96.7009726199998,359.66393190055,1989.65549511631,2500,0.144580794815539
Akodon budini,Akodon budini,Rodentia,26.9,2.607915,0.768370003814543,140,20,0,80,2,2,G,1,2,1,0,804.67291666545,3.63167666666669,3.501015,26.071223057605,23.1406779399999,21.715305,69.6142385699999,98.8091298733331,378.687890942105,1427.04187733289,1700,0.145100737314476
Akodon cursor,Akodon cursor,Rodentia,39.77,3.45260500000002,0.950443832572032,140,20,0,80,2,2,G,1,2,1,0,984.094750010951,3,3.14080499999998,31.2001200763148,25.0809073174999,21.3139798,85.4917280500002,112.885281424,500.923549017134,442.88,800,0.1799125422161
Akodon dayi,Akodon dayi,Rodentia,37.3,3.11403280000003,0.826383057900552,140,20,0,80,2,2,G,1,2,1,0,838.575333339661,3,3.41465,26.3476487244149,23.2569835499999,21.4448135,72.10065527,104.150962673333,384.041988558762,1341.56395710738,2450,0.173678365288682
Akodon dolores,Akodon dolores,Rodentia,42.5,2.97,0.840529267810205,140,20,0,80,2,2,G,1,2,1,0,862.869125009856,3.445,3.43952499999999,26.3818203193349,22.9746712199999,21.6687306,71.9283633499998,100.998888393333,402.685666467033,1278.90381591392,1717.348,0.186603496359642
Akodon fumeus,Akodon fumeus,Rodentia,26.54,2.592345,0.744327292509837,140,20,0,80,2,2,G,3,2,1,0,786.441166648293,3.98112999999998,3.52816000000001,25.43661772422,23.0585620599999,20.62956706,61.8045325199998,96.4803304933332,359.260778592163,2078.68920185046,2500,0.144029472613835
Akodon iniscatus,Akodon iniscatus,Rodentia,28.7,2.65263500000002,0.769539411045721,140,20,0,80,2,2,G,4,2,1,0,821.152666661434,3.64343500000001,3.53042500000001,25.8605523524949,23.2077957199999,20.98717944,65.0246612999999,98.9287669333331,365.583624917134,1551.96291570356,2153.975,0.150362974524772
Akodon juninensis,Akodon juninensis,Rodentia,38.99,2.99149500000003,0.812704040679558,135.0597025,20,0,80,2,2,G,2,2,1,0,786.31341667129,3.69844000000001,3.497715,25.7547798014799,22.8048814799999,20.9978502,67.1440323399998,99.503655857333,373.901706800521,1698.44669885853,2057.124,0.177963174723506
Akodon kofordi,Akodon kofordi,Rodentia,29.49,2.66951000000001,0.783122918414522,140,20,0,80,2,2,G,3,2,1,0,817.888958326884,3.80204000000001,3.5428,26.074780624275,23.0581764999999,21.18647908,67.4069325999998,97.114518393333,375.153210400434,1715.7924151101,1900,0.15262546150665
Akodon spegazzinii,Akodon leucolimnaeus,Rodentia,33.075,2.614015,0.780753322571955,129.7475,20,0,80,2,2,G,2,2,1,0,787.259374991604,3.59,3.63865500000001,25.315885416065,22.8106052199999,20.56761389,65.1346599999999,99.5655764333332,361.353946300608,2615.9606003648,3200,0.162566398451168
Akodon lindberghi,Akodon lindberghi,Rodentia,26.4,2.46731,0.711784185278525,124.404805,20,0,80,2,2,G,1,2,1,0,798.029916651212,3.70343000000001,3.447555,25.179154058895,23.0413451799999,20.81184096,70.1248883799999,98.7385134933334,361.307152125564,1475.05244973155,1890.253,0.143611105395866
