iucn2020_binomial,phylacine_binomial,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Abditomys latidens,Abditomys latidens,Rodentia,268.09,15.1001536666667,2.91988772398985,228,100,0,0,1,1,Ar,1,1,2,0,842.654208314472,2.68521000000001,3.79513999999999,56.5370160238805,35.1856338699999,28.03034524,120.8460579,166.240426133334,624.077998292149,1773.12724530574,693.665750001252,0.513878210811532
Abeomelomys sevia,Abeomelomys sevia,Rodentia,57.89,17.6369493333333,1.49,158.645,78,3,19,2,3,G,2,1,2,0,1354.96699165997,1,1.75988,113.729051489866,38.9569585075,41.1003744200001,197.99060788,232.694669047532,788.050622250131,841.401016247286,1700,0.221175907316228
Abrawayaomys ruschii,Abrawayaomys ruschii,Rodentia,62.99,4.8399250000001,1.15908659753176,176.97903,88,1,11,2,2,G,1,2,1,0,933.715625034315,3.69103050000002,3.02438,32.6207270355799,24.1267282849999,23.6104832,86.2352014800002,112.5968253,499.077398875825,1207.17202871865,1473.85,0.231688911850838
Abrocoma bennettii,Abrocoma bennettii,Rodentia,265.5,24.5130616666668,5.00628911238675,250,100,0,0,1,1,G,2,1,2,0,851.666666545,3,2,123.47771017029,95.3868766749999,46.5627064800002,259.014837029999,334.209799017501,1135.64081147877,102.5,4000,0.511141748489352
Abrocoma boliviensis,Abrocoma boliviensis,Rodentia,158,12.0103639666668,3.06942839118396,201.1691,100,0,0,1,1,G,2,1,1,0,1225.88899995437,2.29911499999999,1.86274,121.121614619706,94.89874451,38.6772131000002,274.775669521999,343.075786383367,1036.83535168352,969.275865185552,470,0.384208760434759
Abrocoma budini,Abrocoma budini,Rodentia,221.82,12.755,3.60972563483832,201,100,0,0,1,1,G,2,1,2,0,395.416666545,1.995,1.859075,131.282799903056,112.26904,46.2997364300001,281.269603773999,357.928429600867,1154.32048496676,800.917463638849,0,0.463026930148831
Abrocoma cinerea,Abrocoma cinerea,Rodentia,221.82,12.755,3.31043770297739,201,100,0,0,1,1,G,2,1,2,0,395.416666545,1.995,1.862015,128.051842890391,112.26904,45.4231662900001,275.775562133999,351.841713441667,1123.97886385006,578.385406797985,1300,0.463026930148831
Abrocoma famatina,Abrocoma famatina,Rodentia,221.82,12.755,3.25999798711298,201,100,0,0,1,1,G,2,1,2,0,395.416666545,1.995,1.8686,127.138533445221,112.26904,45.3593453700001,274.781919213999,349.211188541667,1121.6052187834,593.156575686874,1212.443,0.463026930148831
Abrocoma shistacea,Abrocoma shistacea,Rodentia,221.82,12.755,3.29377480486597,201,100,0,0,1,1,G,2,1,2,0,395.416666545,1.995,1.93805,121.255402218296,112.26904,43.3545580100001,262.706380853999,341.740095761667,1110.86978311676,543.447668959255,1800,0.463026930148831
Abrocoma uspallata,Abrocoma uspallata,Rodentia,164.2793,12.7104511500001,3.04761115726213,201.15276,100,0,0,1,1,G,3,1,1,0,1399.66245830133,2.22854499999999,1.870055,122.828600449578,96.83178941,39.9358090000002,280.633703652699,346.122342348367,1033.56390881683,1092.74777229524,300,0.392533231193529
Abrocoma vaccarum,Abrocoma vaccarum,Rodentia,221.82,12.755,3.63572944945464,201,100,0,0,1,1,G,1,1,2,0,395.416666545,1.995,1.84283,134.134441723213,112.26904,48.1281851300001,290.390491785999,361.808993874201,1168.69011998371,740.327931961705,0,0.463026930148831
Abrothrix andinus,Abrothrix andinus,Rodentia,34.65,2.97838000000003,0.818537788039107,140,70,0,30,2,2,G,2,2,1,0,1003.6100833455,4.0204875,4.06573,25.2007792102449,25.4955288224999,24.5063331200001,76.22427414,102.932161533334,422.919438983951,550.820333536212,1907.084,0.166779492006714
Abrothrix illutea,Abrothrix illutea,Rodentia,47.79,3.54500000000009,0.930265433260123,140,44,1,55,2,2,G,1,2,1,0,1081.16650002993,3.62944250000002,4.00718999999999,28.1741276726598,26.5524708874999,25.7044235600001,82.6368384400001,106.193630706667,483.164918759109,429.221223376191,1800,0.199040398287332
Abrothrix jelskii,Abrothrix jelskii,Rodentia,34.5,2.90384500000003,0.801877430642715,140,70,0,30,2,2,G,4,2,1,0,973.667916673116,4.06366249999999,3.91289500000001,25.156484565165,25.4940866349998,23.8310237000001,74.60293578,100.54728761,414.245028625608,651.0439390997,2800,0.166382010386797
Abrothrix lanosus,Abrothrix lanosus,Rodentia,25.915,2.69279500000004,0.761601402871686,140,55,0,45,2,2,G,2,2,1,0,945.92791666545,4.05533,3.99702500000001,24.661943279485,25.3222291699998,24.2247725400001,78.4133423,103.012130793334,409.892320217265,626.704206634663,1821.198,0.142153982952647
Abrothrix longipilis,Abrothrix longipilis,Rodentia,185,3.145,1.54060048627628,159.67,11,0,89,2,2,G,4,2,2,0,1175.5707083382,4.845,4,22.734428325,21.90196,22.28550936,63.00252,112.3,499.875308492571,1381.66666666667,2014.20838333329,0.419035016261043
Abrothrix olivaceus,Abrothrix olivaceus,Rodentia,27,2.45712530000002,0.785154510416472,125.563333333333,11,0,89,2,2,G,3,2,2,0,365,5.42,2.25,35.320303022755,23.3889833842856,23.24571002,191.716,146.58962641,411.937890034082,1815,1901.07,0.145397163981597
Abrothrix sanborni,Abrothrix sanborni,Rodentia,24.7,2.83933500000003,0.848460563064754,155,44,0,56,2,2,G,1,2,1,0,938.101708351343,3.61670125000002,3.469635,28.5116714842499,26.1535156324999,26.4999447800001,84.4435976800001,111.218180266667,469.490079658922,1050.38794614253,800,0.138448797988912
Acerodon celebensis,Acerodon celebensis,Chiroptera,384.84,53.8180264999998,4.53115809985351,201.25,100,0,0,1,1,Ar,2,1,2,0,3665.71598719651,0.98,1.55403,273.54184972279,154.767545979998,146.065676620001,617.546757693334,760.251904340002,2134.45287738111,2217.04035796566,1500,NA
Acerodon humilis,Acerodon humilis,Chiroptera,352.43,40.1490550000001,4.00723582226851,189.134585,100,0,0,1,1,Ar,1,1,2,0,4337.15782077286,1.00911,1.962005,249.616682852827,137.216213360001,110.27122906,289.70363536,392.555935797501,1660.96443765067,2192.57475406527,1122.84,NA
Acerodon jubatus,Acerodon jubatus,Chiroptera,1087.04,85.7065164999995,8.60565736511411,283.753899999999,100,0,0,1,1,Ar,1,1,2,0,6969.32946679649,1,1,369.127407945697,165.949165264999,135.044463900001,696.246746200007,868.911031026668,3650,1979.28431120571,1100,NA
Acerodon leucotis,Acerodon leucotis,Chiroptera,352.07,39.5015883333334,3.90067747673279,193.41701,100,0,0,1,1,Ar,1,1,2,0,3560.75354581757,1.01831,1.97488,246.420076965072,136.109666120001,102.12198832,282.91543958,372.721988832501,1460,2244.39275937642,1184.335,NA
Acerodon mackloti,Acerodon mackloti,Chiroptera,467.93,43.5719175000001,4.5028918599306,201.43564,100,0,0,1,1,Ar,2,1,2,0,4818.66521243028,0.98,1.93125,250.093880059174,141.01767782,112.62517355,331.975635446668,440.766234940001,1825,2252.80012012191,450,NA
Acinonyx jubatus,Acinonyx jubatus,Carnivora,50577.92,465.33,115.01219047619,1490.215,0,100,0,3,1,G,4,3,1,0,7482.5,3.04,0.7,541.878849985,90.12,107,598.985,1217.27,2190,0.0214569720825,4000,44.4482052554175
Acomys airensis,Acomys airensis,Rodentia,45.2,5.49,1.3301228555254,175,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,707.974120766816,2391.70224721933,965.131333333333,1.4253817359899
Acomys cahirinus,Acomys cahirinus,Rodentia,45.2,5.49,0.76,175,70,30,0,2,2,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,103,650.0125,1900,1280.58743333324,0.193033197411528
Acomys cilicicus,Acomys cilicicus,Rodentia,48,5.84168666666657,1.04976369032778,175,70,30,0,2,2,G,2,2,1,0,1460,2.4602675,3.489775,47.7766213278452,34.249166925,19.6531962400001,85.9245251600003,120.571688157,636.455016700087,2028.70063310273,892.761666666667,0.199520969217352
Acomys cineraceus,Acomys cineraceus,Rodentia,43.6,5.49,1.21558685569402,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,711.433152058401,2439.68006026038,938.844383333286,1.40043106650438
Acomys dimidiatus,Acomys dimidiatus,Rodentia,45.2,5.49,1.05010715510586,175,80,0,20,2,3,G,5,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,707.083355383387,3289.83511101735,900,0.193033197411528
Acomys ignitus,Acomys ignitus,Rodentia,45.2,5.49,1.09678155425129,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,713.3054942668,2483.71309605992,1095.56026666663,1.4253817359899
Acomys johannis,Acomys johannis,Rodentia,43.6,5.49,1.23344374569402,129.87,0,0,100,3,1,G,3,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,713.708457775058,2442.90590692705,800,1.40043106650438
Acomys kempi,Acomys kempi,Rodentia,43.6,5.49,1.09572227425129,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,713.0609466668,2459.70293629801,1091.62026666663,1.40043106650438
Acomys louisae,Acomys louisae,Rodentia,27.085,5.55509711666662,1.14628574429311,175,70,30,0,3,2,G,3,2,1,0,1759.30760415724,2.62216500000001,3.130035,53.3803316238653,34.7344173799999,25.02125378,96.5025269400001,139.8775492734,671.47174726702,765.174572189451,1504.109,1.10904837086166
Acomys minous,Acomys minous,Rodentia,45.2,5.49,0.991763513161577,175,70,30,0,1,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,699.012674416626,2454.74683125937,1131.03575606046,0.193033197411528
Acomys mullah,Acomys mullah,Rodentia,45.2,5.49,1.09678155425129,175,70,30,0,3,2,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,713.291326716801,2517.60091298299,1094.85026666663,1.4253817359899
Acomys nesiotes,Acomys nesiotes,Rodentia,45.2,5.49,0.982950583888849,175,70,30,0,2,2,G,1,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,712.108892066655,2444.21623530433,1065.5541893937,0.193033197411528
Acomys percivali,Acomys percivali,Rodentia,21.99,4.98486078333326,1.00843776418149,148.505581666667,70,30,0,3,2,G,3,2,1,0,1722.13083332907,2.52816,2.96533,63.9932874622352,38.65372,25.31985071,109.2645299,144.81347502,679.961222558546,617.148003754715,1520.00933333333,1.00139108109496
Acomys russatus,Acomys russatus,Rodentia,54.915,7,1.00451783027033,111.08,40,40,20,3,3,G,1,2,1,0,1825,2.5,3.75485500000001,47.5096391855853,34.39268,21.0871886,91.308,125.70068,672.472080233488,2800,775.090583333333,1.56805734365507
Acomys seurati,Acomys seurati,Rodentia,45.2,5.49,1.33003118104324,175,0,0,100,3,1,G,2,2,1,0,2731.416666545,2.47,3.5,33.976728355,38,14,58,96,714.714806100087,2325.40225716432,1000,1.4253817359899
Acomys ngurui,Acomys spinosissimus,Rodentia,27.01,5.71031263333329,1.29698903944091,175,70,30,0,3,2,G,1,2,1,0,1743.92741665559,2.71,3.04459,62.1308563640253,34.4408221824999,24.82635348,113.8947012,147.9690328467,690.866336333518,331.041666666667,750,1.10754250609798
Acomys selousi,Acomys spinosissimus,Rodentia,27.01,5.72977596666663,1.19339696865899,175,70,30,0,3,2,G,3,2,1,0,1776.77285415322,2.71,2.987595,63.5191789218153,34.6639756849999,24.68666408,111.0765697267,146.8661312067,689.244889066947,331.041666666667,1575.171,1.10754250609798
Acomys muzei,Acomys spinosissimus,Rodentia,27.01,5.65506263333329,1.1967306198146,175,70,30,0,3,2,G,2,2,1,0,1817.4566666534,2.71,3.00684,60.4696216984103,34.6317639224999,24.25239986,104.64836212,143.93582894,686.417247008518,331.041666666667,1230.72504999995,1.10754250609798
Acomys spinosissimus,Acomys spinosissimus,Rodentia,27.01,5.65506263333329,1.1967306198146,175,70,30,0,3,2,G,2,2,1,0,1817.4566666534,2.71,3.00684,60.4696216984103,34.6317639224999,24.25239986,104.64836212,143.93582894,686.417247008518,331.041666666667,1230.72504999995,1.10754250609798
Acomys subspinosus,Acomys subspinosus,Rodentia,32.25,55.5415951666666,1.04082420416302,175,70,30,0,2,2,G,2,2,1,0,1603.98641665851,2.84299166666667,3.45120500000001,46.0940662570452,33.1036088525001,27.87727404,98.5560056400003,131.39342153,656.164604433417,4433.33333333333,835.183216666679,0.160323509371453
Acomys wilsoni,Acomys wilsoni,Rodentia,20.96,3.49,0.58,127.38,70,30,0,3,2,G,3,2,1,0,2044,2.29,3.5,47.2134170933453,38.82686,22.31821744,84.2901327400003,119.955013658,648.209412116715,1962.55272804618,1250.91153717944,0.978126630130648
Aconaemys fuscus,Aconaemys fuscus,Rodentia,120.975,10.0311933333334,2.67395654293818,187,100,0,0,1,2,G,2,1,1,0,1472.87233336193,3.23,2.047565,103.018769158146,88.0144813149999,29.7895629600001,248.973229467997,319.4449753975,890.778553199988,1668.04891088898,1215.539,0.331732836504253
Aconaemys porteri,Aconaemys porteri,Rodentia,120.975,10.0039233333334,2.64003746053483,187,100,0,0,1,2,G,2,3,1,0,1549.81433336485,3.23,2.00207,103.052063856626,85.7423049249999,30.6876701800001,251.933537839998,318.183232217501,899.747961016645,1670.26343120917,1255.361,0.331732836504253
Aconaemys sagei,Aconaemys sagei,Rodentia,96.49,9.45738833333339,2.4360649002828,187,100,0,0,1,2,G,2,3,1,0,1673.28775004198,2.81653,1.861255,109.624334804136,87.6412887800002,31.1550803600001,265.774690339998,332.601665564167,953.532818266544,1926.27289372955,1212.472,0.29293491185026
Not recognised,Acratocnus odontrigonus,Pilosa,22990,595.65900043,68.575768657599,915.976492499998,100,0,0,1,2,Ar,1,2,2,0,10714.8756687055,1.103795,1.064112510546,406.18902328501,211.7563873125,90.1440954699999,863.305343456668,1026.98039486667,3394.62639192368,76.1480788495612,2316.15,14.8919229294703
Not recognised,Acratocnus ye,Pilosa,21310,572.075606095,66.4428637740183,892.526047499998,100,0,0,1,2,Ar,1,2,2,0,10665.936468704,1.110915,1.063611242579,407.264766473755,211.7074677325,87.8690971299998,861.019128796668,1026.02481511333,3384.04790161268,76.299337843127,2330.373,14.792495979953
Acrobates pygmaeus,Acrobates pygmaeus,Diprotodontia,13,0.0178,0.852624150394335,76.5,20,0,80,2,1,Ar,1,1,2,0,3212,3,2,148.39835733,31.472330795,99,240,212.91,997.9661,899.99,1200,0.097269057787856
Addax nasomaculatus,Addax nasomaculatus,Cetartiodactyla,94288.68,5600,201.5,1700,100,0,0,1,1,G,1,1,1,0,10293,1,1,357.25530444,276,198,947.49486,1066.86,2555,0.0002585315,1889.229,12.9198841956944
Aegialomys galapagoensis,Aegialomys galapagoensis,Rodentia,63.51,4.12922500000008,1.07058413206944,157.855,80,0,20,2,4,G,1,2,1,0,608.333333455,3.52306237500001,5.14802,28.9097987732899,24.1592967449999,23.4392908700001,85.02414706,113.74122632,464.536970550781,2290,1225.846,0.23273892674156
Aegialomys xanthaeolus,Aegialomys xanthaeolus,Rodentia,79.79,4.57347000000011,1.17835130461834,168,80,0,20,2,4,G,4,2,1,0,917.500500038331,3.64306308928573,4.23796,32.5097280597848,24.5185838749999,23.13473252,88.4187793000002,118.76865292,498.265350542714,1514.41370915951,1300,0.263862407743093
Aepeomys lugens,Aepeomys lugens,Rodentia,37,2.86377499999999,0.739590022847464,120,95,0,5,2,2,G,3,2,1,0,1212.65470837106,4.34137041666666,3.43108,24.0589213183549,21.5148396849999,23.56318928,76.6438365000001,104.69892195,422.583333067034,1374.18294366474,1600,0.172908687221007
Aepeomys reigi,Aepeomys reigi,Rodentia,40.6,3.18915500000002,0.893118490862676,139.123779166667,100,0,0,2,2,G,3,2,1,0,1012.01725003651,3.97843687500001,3.211405,28.3747352638949,22.7520583625,24.59901926,84.03692624,110.84002385,462.312790634067,1078.41427576199,1630,0.181968067848251
Aepyceros melampus,Aepyceros melampus,Cetartiodactyla,52500,5304.2,173.566666666667,1460,100,0,0,1,1,G,2,2,1,0,9344,1,1,364.750171005,196.74,167,477.485,730,2674.111666657,9.93698418301488,1700,9.36253560152919
Aepyprymnus rufescens,Aepyprymnus rufescens,Diprotodontia,2820,21.381410535,12.3,520,100,0,0,1,1,G,2,1,1,0,4675.04166545,1.015,3,115.920602215,22.9,162.535,339.205,319.37,1327.5927,40,1279.116,1.87474789587013
Aeretes melanopterus,Aeretes melanopterus,Rodentia,246.434425682226,15.47878,4.03535464157399,305,100,0,0,1,3,Ar,1,1,2,0,2258.6717083696,2.364835,1.743965,135.555296222923,50.88837359,62.7109012000002,330.000707365999,375.651998277501,1247.27826431721,239.882328132165,1743.74,0.490615904002328
Aeromys tephromelas,Aeromys tephromelas,Rodentia,1187,551.784409750002,10.34,384.93,90,0,10,2,3,Ar,1,1,2,0,4432.59954163771,1.035,1.737625,237.346152075895,101.42702018,82.53915104,641.286816726,717.76289672,2000.53541594591,45.9876486807978,2123.949,1.16480643350966
Aeromys thomasi,Aeromys thomasi,Rodentia,1430.19,51.3340227500002,10.3083660445006,383.25,90,0,10,1,3,Ar,2,1,2,0,5060.46463330298,1.36469333333333,1.79795,234.46420669449,61.0309989300002,78.02133732,635.015057113334,718.50595384,2021.90319047578,63.3129731872276,2108.25,1.29054282513448
Aethalops aequalis,Aethalops aequalis,Chiroptera,13.9,11.6721264166666,1.05958541,73,100,0,0,1,1,Ar,2,1,2,0,6753.69228526989,0.995,1.201205,365,152.2,94.3001126600002,689.139857040001,813.069273999999,2523.90696648352,2939.57256550982,1270.507,NA
Aethalops alecto,Aethalops alecto,Chiroptera,15,6.95426174999994,0.725718270999996,73,100,0,0,1,2,Ar,1,1,2,0,3932.66725418005,0.99,1.594005,268.135857542579,137.2134735,75.89047904,593.917655693335,746.01166896,2020.03245156425,2731.9929689312,1700,NA
Aethomys bocagei,Aethomys bocagei,Rodentia,63.8538880368405,5.14518499999997,1.28803764351409,184,100,0,0,1,3,G,2,1,1,0,815.948374980653,3.24695499999998,3.06376000000001,50.2938521498451,27.4024504099997,27.0225412,113.06499936,147.88144934,603.378636750479,699.952058242835,1587.94,0.233431201706427
Aethomys chrysophilus,Aethomys chrysophilus,Rodentia,79.7,4.44,1.25,162.76,100,0,0,1,3,G,3,1,1,0,273.75,3.345,3.24138500000001,40.21420103771,25.71594,27.35364,105.39686,138,541.127126942511,476.744186046512,1945.216,0.263698671613169
Micaelamys granti,Aethomys granti,Rodentia,40,5.28491499999996,1.19109287582189,167.248425,100,0,0,1,3,G,2,1,2,0,912.290124988319,3.02117999999999,3.03740500000001,54.9431951697753,28.9704047074998,27.43975284,117.16710214,149.40900458,615.98838378385,596.748472323479,1588.04604999995,0.180484063574406
Aethomys hindei,Aethomys hindei,Rodentia,98.495,5.27,1.42,162.76,100,0,0,2,3,G,3,1,1,0,1000.708333455,2.9,3.48961000000001,40.166093992815,25.71594,26.23966,96.05,121.76594,550.160675426262,2191.47,1514.161,0.296267263945669
Aethomys ineptus,Aethomys ineptus,Rodentia,80.85,4.44,1.22559245187992,142,80,0,20,2,3,G,3,1,1,0,273.75,3.345,3.06717500000001,40.643536956425,25.71594,27.35364,105.39686,131.1128,540.910617534344,947.518303822054,1760.8316969697,0.265784639781969
Aethomys kaiseri,Aethomys kaiseri,Rodentia,98.495,5.27,1.38147190483885,162.76,100,0,0,1,3,G,2,1,1,0,1000.708333455,2.9,3.10892500000001,39.91778406832,25.71594,26.23966,96.05,121.76594,551.2913348926,1404.05322304387,1252.37355000001,0.296267263945669
Micaelamys namaquensis,Aethomys namaquensis,Rodentia,57.3,2.5,0.89,135.39841,80,0,20,2,3,G,6,1,1,0,1715.5,3.75,2,39.24012319368,21.99,24.3488,107.6001131867,131.824420339,534.455584942207,2831.66666666667,1493.339,0.219933257805149
Aethomys nyikae,Aethomys nyikae,Rodentia,77.015,4.82652,1.32688350301339,184,100,0,0,1,3,G,1,1,1,0,870.327291651213,3.56,3.00099000000001,51.4192987982202,25.6416465333331,26.63832374,110.92915202,143.12425514,600.933337217179,1050.11725487636,1219.129,0.258774984431619
Aethomys silindensis,Aethomys silindensis,Rodentia,82.76,6.07055500000005,1.45436104816496,184,100,0,0,1,3,G,2,1,1,0,884.756958320678,3.16426499999999,3.08298500000001,48.6262468501501,28.9946179699997,26.99045154,111.1403766,144.78733347,615.703738808865,676.505614071492,1511.575,0.269219882494253
Aethomys stannarius,Aethomys stannarius,Rodentia,82.9,6.14156700000003,1.41418949693216,197.467685,100,0,0,1,3,G,3,1,1,0,910.951791651213,3.18474499999999,3.23677500000001,47.8629421634451,29.1186369199997,26.96011426,107.30587718,142.34751404,612.810625733894,722.582266067899,1774.994,0.269470269724777
Aethomys thomasi,Aethomys thomasi,Rodentia,98.495,5.27,1.38694747278994,162.76,100,0,0,1,3,G,1,1,1,0,1000.708333455,2.9,3.19607500000001,39.663683111495,25.71594,26.23966,96.05,121.76594,555.897313875928,1426.93934640553,1191.02660000002,0.296267263945669
Not recognised,Agalmaceros blicki,Cetartiodactyla,60000,3622.41987300001,147.666640676819,1535.11006880952,100,0,0,1,1,G,4,2,1,0,6163.31862197963,1.02256666666667,1.033295,346.804097913268,219.44664484,141.606845228571,430.209814006666,586.59125572,2409.91520876615,3.16012635667562,2439.116,10.0227775042408
Ailuropoda melanoleuca,Ailuropoda melanoleuca,Carnivora,117500,109.29,242.727238095238,1422.99,90,10,0,1,1,G,1,2,1,0,13432,1.54,0.7,592.968857015,131.17916,182,2351.48536,2504.515,5246.699416657,0.18,2900,14.5823222688387
Ailurops melanotis,Ailurops melanotis,Diprotodontia,7000,10.7232180133332,17.3223480691399,564,100,0,0,1,1,Ar,1,1,2,0,2156.541666545,1.5,1.5,251.425834706325,19.8078285400001,243.52,527.362697459999,578.1584463,1810.08103846302,204.803554851855,1019.076,3.09107674106873
Ailurops ursinus,Ailurops ursinus,Diprotodontia,7000,16.3470503633332,17.9936914199072,564,100,0,0,1,1,Ar,2,3,2,0,2156.541666545,1.5,1.5,255.078058186132,20.97361738,243.52,549.314896939999,601.505764900001,1849.92287678893,237.121600248403,600,3.09107674106873
Ailurus fulgens,Ailurus fulgens,Carnivora,4747.54,102.02,42.4914545454546,608.66,80,10,10,1,1,G,1,2,1,0,6935,2,1,364.750171005,123.4374,136.935,571.90318,760.41,3650,18.6924277288351,2300,2.49668420156401
Akodon aerosus,Akodon aerosus,Rodentia,54.995,3.25472750000007,0.826192394342994,140,20,0,80,2,2,G,3,2,1,0,1048.96741670196,5,3.6,26.0471195412899,22.5588499274999,20.47155583,82.1772,104.68382178,436.449338342078,3939.51176363763,1200,0.215022362268678
Akodon affinis,Akodon affinis,Rodentia,24.89,2.62605000000001,0.729493326863493,140,20,0,80,2,2,G,1,2,1,0,1025.90245835828,3.86946500000001,3.74096999999999,25.0453806661049,22.53661508,21.77703662,71.2505551399998,99.12498852,403.824497233952,2560.96762199113,1700,0.139033532865757
Akodon albiventer,Akodon albiventer,Rodentia,28.475,3.72100500000005,1.00134225429429,140,20,0,80,3,2,G,2,2,1,0,1018.93704167531,3.726625,3.364205,34.6434790828949,23.8638967099999,21.527794,92.4615900200001,134.35534471,500.999534617497,2644.01666199433,2150,1.13658150754654
Akodon caenosus,Akodon aliquantulus,Rodentia,26.725,5.90130900000006,1.27491795268578,140,0,0,100,3,1,G,1,2,1,0,1145.8414583309,4.18,3.34433999999999,35.6901614027049,25.0750701974999,21.74233896,94.8490299200001,142.5759093,520.383884900769,3206.05265751087,1956.892,1.101800680946
Akodon azarae,Akodon azarae,Rodentia,24,2.2,0.72351271979471,140,20,0,80,2,2,G,2,2,1,0,304.166666545,4.32,1.125,142.367822792685,23.52222,14.67682,63.80588,87.3281,488.184496131011,7679.65,2239.993,0.136276838008779
Akodon boliviensis,Akodon boliviensis,Rodentia,26.725,2.50201499999999,0.732166675261594,140,20,0,80,2,2,G,2,2,1,0,1026.1518750146,4.18,3.409938,24.01289785698,22.22591804,20.09770098,50.28126488,88.00020772,396.544645200536,2772.64672773969,2500,0.144580794815539
Akodon budini,Akodon budini,Rodentia,26.9,2.65678333333335,0.753574942259313,140,20,0,80,2,2,G,1,2,1,0,1012.57691669392,3.64985875000001,3.81706,25.9189923006499,22.7655434675,22.13771973,76.7115646799998,107.37214799,400.854840225609,1894.102871335,1700,0.145100737314476
Akodon cursor,Akodon cursor,Rodentia,39.77,3.25797000000006,0.883210891802248,140,20,0,80,2,2,G,1,2,1,0,956.01104170086,3,3.48538499999999,30.3235554578148,23.5278207574999,21.8154803999999,83.7152586400002,117.31330126,496.038798092236,442.88,800,0.1799125422161
Akodon dayi,Akodon dayi,Rodentia,37.3,2.9737133333334,0.768735729922171,140,20,0,80,2,2,G,1,2,1,0,1002.71887503541,3,3.67852,27.0751354198249,22.98633445,21.7108554999999,74.71431536,107.77854104,419.830631483821,1784.69305114346,2450,0.173678365288682
Akodon dolores,Akodon dolores,Rodentia,42.5,2.97,0.799056975913222,140,20,0,80,2,2,G,1,2,1,0,1055.70166670049,3.445,3.71257499999999,25.9789862114849,22.71562754,21.7933748999999,68.3001621399997,98.3737887999999,420.313024533749,2172.63385180305,2035.985,0.186603496359642
Akodon fumeus,Akodon fumeus,Rodentia,26.54,2.55365500000001,0.730975869327725,140,20,0,80,2,2,G,3,2,1,0,1087.17075001351,4.20086270833331,3.447715,24.86331038462,22.50080658,20.68952022,49.7912975,89.59089138,408.06935465875,3082.09362801825,2500,0.144029472613835
Akodon iniscatus,Akodon iniscatus,Rodentia,28.7,2.69853333333336,0.764860511793252,140,20,0,80,2,2,G,4,2,1,0,1040.6332500219,3.66626937500001,3.702365,25.6803357592799,22.84833716,21.73298794,74.6645073599998,107.416191996667,400.311268508821,1942.54693337514,2056.221,0.150362974524772
Akodon juninensis,Akodon juninensis,Rodentia,38.99,2.9780900000001,0.774078037916653,137.88722,20,0,80,2,2,G,2,2,1,0,1021.79012503322,3.33677000000002,3.77680499999999,26.2738592330648,22.71123268,21.80447598,68.6684348599998,103.33086918,422.469397342222,2675.11962505487,1709.36,0.177963174723506
Akodon kofordi,Akodon kofordi,Rodentia,29.49,2.69438500000002,0.761528789899684,140,20,0,80,2,2,G,3,2,1,0,1066.37791668845,4.11005833333333,3.49605,25.1297878508699,22.58517556,21.25436792,54.1775042999998,92.22164142,414.111066425407,3115.73350218379,1900,0.15262546150665
Akodon spegazzinii,Akodon leucolimnaeus,Rodentia,33.075,2.73980000000003,0.76885159127604,129.7475,20,0,80,2,2,G,2,2,1,0,1073.36766668845,3.59,3.457285,25.6909485135149,22.7096209875,21.48346662,65.9795453199998,101.937481,446.09093514215,3919.96792213607,3200,0.162566398451168
Akodon lindberghi,Akodon lindberghi,Rodentia,26.4,2.60434133333334,0.742838014377403,129.998183333333,20,0,80,2,2,G,1,2,1,0,992.979458363024,3.61226000000001,3.43455499999999,26.7989295987199,22.8188919,22.0876182199999,79.0593327799999,109.24653799,411.494871050536,1639.63993409606,1629.172,0.143611105395866
Akodon lutescens,Akodon lutescens,Rodentia,20.69,2.16408499999996,0.614086723514023,118.5,20,0,80,2,2,G,4,2,1,0,1132.7927083298,3.818265,3.596935,24.9985727507449,22.28802962,21.04132312,64.2676190599999,96.7412046866668,400.791831492237,4324.66251642064,3230,0.1255955161724
Akodon mimus,Akodon mimus,Rodentia,23.99,2.15291499999997,0.604248151073059,92,20,0,80,2,2,G,2,2,1,0,989.058749986858,4.25277166666667,3.709975,24.9146801787499,21.854111965,21.72590375,83.4408953200001,107.34458782,370.271752334328,2205.49507082001,1700,0.136245604971656
